row ID	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
3193	3186.020909	721.059482	3927.641351	2587.114321	1993.609631	1435.61134	673.1532296	13773.5826	2930.68577	3841.960921	48986.88569	5608.345117	7570.845719	1605.589391
3194	0	0	0	0	0	416.6166873	0	0	0	0	0	0	0	0
3195	475119.7641	388722.4309	593900.619	354477.5935	146266.1487	164273.9105	347533.7067	864776.612	819736.3888	324998.343	472322.4825	248602.0341	524763.1514	667423.278
3196	13330.57445	6237.884188	9949.851288	3544.627497	8273.140685	6866.215385	15891.17065	68587.91926	77294.08419	43830.83216	16234.78612	15525.24499	46387.20438	112837.9943
3197	148020.3567	10631.09746	68274.60366	1905.962662	26865.17485	3584.265702	8018.392787	93558.78596	10370.20827	502775.8613	202515.4797	943739.9284	267824.7171	464874.8702
3198	1803.955879	5647.437784	0	0	0	0	0	7032.3356	0	0	23997.12409	2161.820473	7284.228744	0
3199	13308.77088	31185.81063	5189.357089	5362.781872	1347.272761	15457.50503	5012.346608	9848.722421	6186.927393	18293.95818	8214.439479	2177.039728	8162.156781	3463.770477
3200	171012.9766	101952.6273	72528.05128	12187.69072	31768.43918	31109.14847	98945.71806	261900.0318	204109.5691	153787.9465	161332.6566	145038.5827	185668.3935	237218.4728
3201	106099.4376	19399.41314	26310.00621	25404.38587	7029.994758	10919.32253	24982.7274	60100.98445	119176.3343	63518.32445	167915.2027	68966.42677	60360.32622	136166.1688
3202	130344.3033	58681.88436	61104.2091	24952.02333	43201.9368	8023.240924	32303.35282	79005.17279	399996.6997	18983.11139	64638.92518	50997.05093	203676.6154	210211.7631
3203	0	1833.134494	0	349.8758104	0	742.6044339	2055.094837	0	0	0	0	429.7531798	24099.06359	2954.386393
3204	4190.019772	1398.284676	1543.796269	2596.430143	0	879.4217365	3673.692668	3950.301965	1603.97586	2327.069495	2721.409121	1606.557392	15627.23184	5483.481104
3205	12224.51501	27943.98948	14747.14914	2383.344008	1819.007603	2565.90461	3882.465423	73491.43311	9784.413193	3855.618315	14595.1031	10879.09259	19386.87381	7898.67649
3206	0	15206.25565	0	0	534.4233615	1350.137858	5422.000139	0	552.8751136	691.3630527	0	0	58056.67272	5661.776543
3207	0	0	0	0	0	0	0	0	0	0	0	0	5523.123429	5394.700239
3208	3459.910351	2710.00186	1028.184806	1191.14313	0	0	4396.696392	4194.602818	2921.36764	5941.188627	2651.22925	1703.526476	6291.075168	3627.348563
3209	2937.469837	1995.348817	3829.6657	1229.204384	0	0	14827.90456	12403.59562	12210.90651	6080.534021	4416.813633	12598.93347	21224.54483	4692.211053
3210	16392.45327	1874.280973	1907.726791	723.8318927	626.4488997	2255.163253	4219.193247	3788.374965	4491.19295	2810.336443	9653.17351	16437.9731	3507.201446	2579.133216
3211	0	0	0	0	0	0	1139.023123	0	0	3414.167958	1649.329575	0	0	0
3212	0	1288.884607	0	428.8425762	0	0	829.3682337	0	387.4928134	0	0	0	7309.231934	6592.20226
3213	0	0	0	0	0	0	0	3055.642635	0	0	0	0	0	0
3214	0	1288.563981	0	0	0	2531.35673	509.7286841	811.6915632	552.9489194	0	0	0	20003.91747	3612.575124
3215	0	1672.673882	0	0	600.4583032	714.6675052	1266.938779	687.6174329	1036.833159	1257.509033	1827.519909	0	11384.80224	6485.242531
3216	0	9130.677879	0	586.3398596	0	760.0289226	17252.37734	1987.629119	0	0	0	0	85312.71503	27953.51373
3217	2573682.777	1160226.175	610182.3971	281799.5933	457625.2575	2614855.41	465426.8629	7253233.946	3832785.757	1249629.848	864167.0907	1502645.905	1094883.705	3652296.897
3218	0	0	0	318.4906149	1131.119521	879.5959543	0	0	0	0	0	0	414.9320896	0
3219	1870281.405	2000802.167	1552743.341	415018.8973	838898.3838	428037.0548	1403881.1	2159201.238	1759121.621	2471642.469	1854330.764	2889476.871	2038023.642	2991790.32
3220	36912.74637	109125.5704	80067.61707	98067.62863	109381.679	108991.3385	16911.92856	4967.994061	5267.141762	11606.40848	9729.726522	21393.01613	23266.65113	17558.75683
3221	107021.6425	15214.3341	42969.51214	27698.1403	14520.23242	11142.52247	23571.51566	63175.51904	67351.16355	127487.4207	111639.4767	61468.74749	36802.78977	211560.0791
3222	7951.071891	8335.821522	14380.8194	5670.965306	4503.406476	3026.251328	3092.61908	10699.80678	26084.7449	25935.98637	37832.83353	25545.91241	13564.48001	9263.904207
3223	2636.863609	3438.620742	4631.578082	1816.75434	787.44166	1813.035297	1773.294249	2711.291302	12519.17768	6599.905167	3634.764662	5875.470309	6158.742418	2747.752281
3224	34888.56497	3182.032828	7003.481926	6147.568815	1793.937547	4137.387284	14292.21373	22343.8381	7909.658325	17867.29851	18732.44652	21958.75406	22838.04454	30472.54382
3225	11288.94334	4591.980027	14100.51788	10450.16756	6047.395233	2399.044515	31557.58531	28075.68752	65960.53591	65572.01734	63745.89346	34962.20728	58440.59058	35497.65338
3226	71333.35748	162546.237	282927.3371	102260.6548	62920.60604	6441.648747	116739.36	131190.4555	123160.487	102518.6255	121207.6539	63967.82481	346176.15	129204.0763
3227	12955.60576	33307.11464	27619.76349	9639.827884	5833.518771	4368.54596	4639.901618	20296.1636	19739.89006	12265.40776	55785.76674	30238.76142	42592.03411	33119.53114
3228	560.4010138	0	601.3088588	0	0	552.2679004	465.2075472	1069.971988	1138.222413	587.1394882	764.3650324	1447.985672	773.8332027	764.9873055
3229	118432.4734	47286.22273	71328.81893	59545.19781	15711.21613	1290.094481	74852.84167	129983.1849	108962.9892	138238.4456	113144.7331	136236.4516	136703.2611	140259.4988
3230	93351.43437	71946.67034	98327.48421	85790.411	51554.21327	43755.52157	108527.1151	141448.7199	164626.2413	94916.07118	166559.2026	51134.50114	159467.4853	134638.5389
3231	72391.45598	106533.8379	89248.75181	43178.8675	35536.23458	33091.95454	68403.82237	131632.853	99177.21925	100342.3463	119261.207	43166.54645	99887.07993	115139.5771
3232	12697.10082	39398.6937	50711.44031	12306.17635	24558.76278	45592.75151	16496.15729	28814.50413	27534.23532	11763.24547	41957.57293	15301.15451	10633.10899	48200.3838
3233	20154.80425	83527.38329	15134.14518	7477.47505	4605.896302	862.4541596	12947.19422	57867.3616	78331.81249	16796.89076	37871.43691	29059.48865	38066.40325	21788.5461
3234	23790.10919	55892.1309	34820.24712	18103.70174	14676.65779	8708.484498	24961.48424	89988.95752	30912.43093	54462.08817	74106.01292	23525.22689	61008.96156	61281.19849
3235	7657.590619	12839.94744	15900.78944	13948.0624	1185.270357	8967.822676	9078.116506	5975.983384	4577.347559	1825.042276	4583.06735	4512.735145	10145.16968	9645.955832
3236	90573.00723	76285.23819	26437.08719	13548.17507	11063.94383	26136.68046	34998.77461	127241.0654	135234.6131	71403.53101	88657.5356	113104.0939	130516.7569	148599.3932
3237	43661.57023	46340.78465	84003.03015	70668.82977	53372.05681	29058.99332	68785.7994	132411.2192	47710.87839	27955.25214	69781.69561	119340.064	126767.7283	112399.3477
3238	43730.95426	133343.747	17259.7549	20062.85092	12527.46988	42772.91486	38971.9888	80076.50605	135947.957	43433.96851	105744.4907	35432.29583	166752.2335	83906.37181
3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3240	0	0	0	0	1583.010083	4721.761791	0	0	0	6734.160065	0	0	0	65919.06176
3241	422733.2533	279674.4045	323154.9126	57455.49427	120981.4839	740299.3303	259943.8272	1385524.632	860085.2239	192483.1155	802670.5619	258395.8261	388840.5203	545923.13
3242	8693.904982	104587.1307	5884.265038	10220.36987	3431.043116	5343.659198	3377.753359	17411.35546	4822.540622	65440.32312	9847.056132	7741.344866	3366.417161	12751.17502
3243	17832.28358	198169.2534	51114.78807	5645.906886	9668.013802	133374.5675	30549.686	110628.8603	121926.4156	54046.12951	163870.4209	7628.294509	12774.17504	9867.668747
3244	63732.10771	255408.3109	263228.6415	15303.50117	139886.5099	228243.5835	57205.44788	2214964.16	425212.3672	1191423.601	900606.2459	206126.7573	196630.4967	63952.65419
3245	3905.074235	7300.043076	2762.9937	582.9572947	1053.192557	2559.827338	1732.781904	2664.681284	7950.730575	2901.285641	5463.357073	4580.286189	2739.764496	1770.196253
3246	0	6486.77524	0	0	0	0	0	1941.819425	483.8815193	1158.330455	1258.301286	0	0	517.5626
3247	25880.03641	76637.36798	18633.11632	30805.94536	36433.81654	28982.67274	61772.5788	147486.9264	56506.84388	29324.40962	157422.2243	142364.6662	84574.45392	84380.81852
3248	5271.446353	6905.663561	5617.553819	3085.31612	751.87991	7075.868546	5412.714547	19879.55098	8540.487279	9287.245626	8205.012473	5879.79221	15496.7404	7765.093378
3249	19314.9227	7913.294429	15280.06702	22339.09423	3168.702004	13737.71334	24083.13313	67197.37313	55348.56921	72760.56413	58135.25118	52237.78485	99877.43557	75022.66585
3250	76216.3938	111018.9358	17356.04212	9387.113747	30641.51131	102889.2541	34492.09099	113160.1563	214351.7682	197103.8979	364803.4153	59958.78815	112932.1098	114182.7064
3251	18646.63834	40245.6939	38170.42293	21070.43138	11354.63147	120106.1449	6114.281179	319288.7986	83440.03024	143531.8739	157325.5775	4690.205747	12191.80806	11346.61902
3252	7203.23693	11939.76462	2417.990981	3434.463375	2884.389309	2236.527918	6246.938627	5360.674687	5177.264464	2457.105554	2495.17907	3034.346346	3865.839945	21117.20888
3253	4986.075237	3073.402737	2220.63262	8908.933323	1724.399985	12369.93942	1693.726873	1865.190082	7329.122391	4976.093186	13293.91778	3785.552159	1549.288383	5592.361234
3254	28927.46451	47097.64032	15098.55451	4135.392605	45684.01502	1113.917615	48886.91958	181019.2331	162304.3318	194659.5349	296453.5394	57473.70392	378447.1956	176798.5589
3255	8856.961308	7238.452513	2917.381423	2398.813913	3480.615441	3914.447817	3050.848024	34743.11131	10874.24271	10762.89487	10227.17209	30594.52024	20145.57293	16530.23337
3256	23837.59028	24095.11844	10402.6317	6051.007444	7757.836817	26820.16913	31893.97333	18970.31952	18380.26333	15950.39588	16868.70545	65021.30384	18733.53288	27101.64696
3257	52687.22718	415819.8765	295853.8469	391512.0526	17024.70302	219873.8899	419885.759	58954.75126	283739.0262	440447.429	49116.07033	456099.5333	37343.36333	224900.5995
3258	0	0	0	0	0	0	0	649.9846828	0	1006.960772	3959.817527	0	0	583.4791841
3259	79142.67499	33333.65285	46093.28898	14940.83147	42847.44459	134143.5134	132789.9369	510637.5619	335982.373	222653.4438	529869.1553	196851.2965	250589.9919	228089.9723
3260	33852.54165	45926.04645	23386.61611	23872.90813	56240.81079	3367.156794	22169.71267	69301.6271	23121.5253	9379.209243	48369.60362	5104.600571	49197.75451	45998.49888
3261	22172.1495	28595.1188	17725.0286	1801.739958	1446.925205	763.2103253	2082.634274	25039.06541	16735.06846	5085.650743	33662.89449	30243.72591	32298.70195	22185.76467
3262	2370.206935	12340.69583	13281.19696	2053.059607	3670.657862	18711.4805	1904.943589	70360.40408	82114.0189	18893.06499	71610.39466	9569.865587	20774.72508	9199.376088
3263	2101.479172	761.4637711	656.7832193	904.5909372	716.2857946	961.5223881	630.96347	2780.952836	1066.974654	1044.752913	2427.746199	3182.716214	1650.30865	5760.588625
3264	7176.739807	8341.881119	2930.720928	2883.94511	3729.740026	2023.447517	4496.482125	4245.119191	5903.341614	4101.680123	8126.218525	3973.634156	4268.756649	52521.48277
3265	6687.29291	9709.791909	1673.895783	550.2553871	2363.71816	4887.753775	2197.539618	220214.9512	7543.635974	59349.48026	27186.15552	3242.800099	1996.894906	7070.393474
3266	1400.811771	2304.762343	1252.463467	3246.005558	843.0100196	2046.053878	1856.655123	4293.542647	2203.503005	2328.750527	4328.804749	4423.695223	2364.745873	5070.873546
3267	7893.193762	47049.46243	9780.811757	7735.68298	7007.870661	70484.15281	15683.92094	67844.16715	87611.52532	54675.52165	66375.39477	21593.14015	3246.240652	6474.132574
3268	0	994.5450546	0	0	0	0	0	0	813.3225254	0	3220.122206	0	1108.718358	0
3269	13791.7718	1540.20408	3164.097003	1617.591305	0	1240.501181	1119.128506	17167.48478	6133.855237	5390.992691	14579.70335	55849.94477	5628.300406	20462.15535
3270	12062.00438	2888.586421	3269.282802	6548.381394	5765.668388	7586.018885	4779.507547	29784.2334	13192.37682	18580.74099	12660.43071	9455.375622	8965.164277	28422.0354
3271	19316.32358	19490.14179	14471.15142	18733.47697	11384.96671	9719.734871	19758.86152	33752.25292	21253.6491	45335.51475	17556.10339	7026.801409	11605.60315	37093.79063
3272	0	0	690.0160983	0	0	0	0	662.1452285	870.8894353	903.316597	1890.097436	0	0	537.0317945
3273	7395.135473	30580.45956	15112.94863	3149.177579	12619.11782	62119.12972	4541.950057	76694.68922	107213.93	36037.15859	29681.54273	23098.975	8032.459068	8470.859676
3274	1284.391438	34941.2661	6172.158492	1575.212153	2845.453897	4192.444691	739.1783916	66519.04261	18600.75309	122928.0231	97882.70566	621.2297628	1192.950805	0
3275	0	2289.174396	1086.98332	0	0	0	0	2115.075641	0	0	0	0	1710.748053	3465.438827
3276	2439.164854	646.0083069	710.9569572	1819.006261	0	1510.053444	994.5636212	1524.19721	718.2883887	1356.479036	2582.286219	3991.88773	1520.69844	1581.979021
3277	18507.33085	4147.172573	4572.950125	8638.287316	11259.39468	9918.102511	24337.12097	98740.79824	24746.63905	25261.79023	14382.53164	13067.17481	72783.75113	40728.69657
3278	2187.230112	1239.996329	1109.654458	1828.341281	948.540181	824.1085263	999.5034823	3395.776414	3768.050062	1251.020718	1225.209315	1901.175425	1950.792624	2486.046987
3279	2216.434879	3485.785313	1161.42263	414.1064481	1195.53517	19355.64814	1654.782925	8191.330971	6932.09016	6686.307373	23455.12161	2612.554342	6481.486613	2974.658931
3280	1623.927743	3213.119103	2847.711206	1196.173224	1111.584634	4194.883913	2705.907165	6519.281275	13621.37216	5921.074014	4668.177152	3563.423803	5360.93675	10142.84963
3281	1982.978688	18520.23243	2754.738151	941.3026682	38544.20146	25685.76765	2404.996842	19040.58643	95044.24883	6092.958839	32179.64168	6005.072293	2335.70279	2619.311075
3282	289974.4636	145027.7634	80888.6692	27692.66944	10456.93694	10986.74161	118447.8827	54548.37097	67317.6646	100808.4379	109980.0487	44642.39266	84556.19792	37637.61901
3283	22599.12825	3757.256727	6094.856968	1475.811708	1974.881934	1002.647563	7207.495965	6382.266024	6007.215217	2015.459256	10543.65139	2647.813403	3882.397887	15629.45442
3284	114279.6297	70132.24817	67814.71676	57758.6895	22565.02227	33302.96563	138981.4186	60795.08132	88199.92289	73987.26786	65299.63706	118959.9031	117638.8089	146654.2376
3285	0	0	0	0	598.5077775	0	0	1300.952282	0	2055.084532	0	0	0	0
3286	2113.76415	1906.928419	0	0	0	1685.259604	816.4666967	5123.923863	8628.737193	2218.079424	3341.013285	1451.361389	11885.26637	4472.861798
3287	3084.181419	1089.115392	3051.889453	916.7312041	644.4341889	2884.443396	976.8262401	5741.912407	23798.37409	8645.126717	5964.921891	17299.21574	45942.67079	25156.85727
3288	135871.9815	65707.93286	100844.4988	24711.31963	4312.366384	3183.948392	43422.992	138502.7987	239481.1487	127179.5902	340261.7319	57493.49545	54884.71522	269693.6247
3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3290	0	0	0	0	0	0	0	0	0	2742.509577	0	0	0	0
3291	0	0	0	6012.422782	1306.898718	2252.869631	938.6886495	1704.568289	0	0	0	0	0	0
3292	0	0	0	0	0	2807.570795	0	0	853.0158963	1062.647591	2194.272606	0	0	0
3293	0	1047.593986	0	0	0	0	0	3438.705021	7715.163686	0	6701.540435	3043.431712	3411.770568	0
3294	20550.48408	8018.109594	5839.155168	817.7965907	2463.324704	47017.21247	8981.555423	25887.69708	14117.6849	4540.726536	15100.66201	8664.146356	24205.96173	23227.18683
3295	20941.30866	6542.634831	2059.10515	2133.054829	0	983.9204165	21158.33492	11578.60191	14989.57376	3975.163327	3857.896278	4178.936026	23444.05077	12115.56534
3296	10353.10604	6427.464491	6998.389762	2863.676162	2137.565368	1736.325816	13703.0748	33410.65173	40508.47175	26109.45381	22808.53903	8138.138516	72353.95728	92708.01734
3297	2464.736514	2374.650222	3479.924919	1057.129522	23510.36873	6250.173164	648.6921543	574961.2812	638733.6177	315404.7414	700698.9925	21189.96872	9272.889126	778.671411
3298	0	2009.411421	0	0	453.1262984	2140.645058	0	701.0107578	658.1938426	0	672.1627629	414.3864971	0	459.1800116
3299	0	1316.765774	0	0	0	3790.820933	0	1532.800392	0	767.8309944	0	0	0	0
3300	1746.981156	3843.364782	2567.135342	2115.323918	1311.994507	1715.717365	7038.185298	2079.356078	2422.869104	2132.032697	2695.244862	3109.661684	5237.051957	10455.18226
3301	0	815.3649702	1416.285883	642.0344958	1020.478965	1174.414932	1686.233821	11008.14483	1658.370834	0	2077.809262	2624.492226	1879.987611	0
3302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3304	0	0	1334.030652	2325.799399	0	740.8484095	0	0	0	0	0	1714.945891	0	0
3305	0	0	2029.012655	0	2635.337681	0	0	0	0	0	0	0	0	0
3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3307	2593.747475	0	0	0	0	0	0	12859.12482	0	3982.329961	16577.02061	17596.36111	0	0
3308	0	0	7565.108441	0	0	0	0	0	0	0	0	0	0	0
3309	0	0	0	0	0	0	0	1938.122715	0	0	2335.549446	0	0	0
3310	0	699.5527114	0	0	0	1036.415643	0	0	2017.837276	0	0	1182.648236	0	0
3311	0	599.3819687	0	0	2248.106248	0	0	0	0	0	1607.043691	0	0	0
3312	0	0	0	0	0	0	0	0	0	0	0	1470.553057	0	0
3313	0	0	0	643.5670492	0	0	0	1552.728399	0	0	0	662.2611214	0	0
3314	56162.30217	29471.30072	68513.7607	7886.572536	9798.925643	8097.617852	111317.658	11002.78825	20060.76984	22290.83507	10237.82862	13233.3019	6670.399254	20717.46913
3315	3956749.265	3066615.031	3343836.046	2986542.93	2979470.918	2291535.412	3432462.368	1606997.623	1310595.277	1467734.147	1409973.325	1275359.163	1108890.299	1332840.607
3316	0	1110.271459	0	274.5461182	367.2775384	376.778385	0	0	0	933.8219069	633.1164862	717.6926669	0	607.9743036
3317	10630.94817	27876.2803	10173.88243	17430.50733	9395.805773	40627.86159	10799.72519	14240.34407	9093.429097	11675.74545	6482.177467	7109.196924	7256.19729	12327.74486
3318	6895.443786	15379.1755	53498.84511	10151.07644	8148.706094	87945.82163	6500.317669	103424.8988	68438.20515	81312.02798	56717.53727	36912.92179	47759.56946	59931.29115
3319	15272.47938	190761.1539	49436.185	15992.36579	10267.71383	99443.20362	53718.21559	52410.76841	41805.94509	21648.01136	27586.50724	20735.39441	18111.26939	14555.32842
3320	3978.094174	14251.27556	11861.27704	724.5212995	894.7106642	1718.128516	6422.197995	3965.069328	1412.536352	4002.281199	3272.398921	1773.842897	15696.66722	2553.965701
3321	2807.438317	4527.487771	3021.563541	1750.951621	1547.477732	4333.689859	30505.28999	23294.27799	4897.155504	6917.99214	7922.150299	2843.31782	6478.527671	13191.31353
3322	1130.351438	1671.169143	1011.465548	9114.795437	1349.58535	734.3682179	574.5040305	1769.069539	884.6216161	1395.261255	1114.551685	419.1595031	2733.170871	1632.789077
3323	2997.986755	9568.788992	3387.252552	1954.403985	5510.225478	1567.74323	10565.69778	10340.19444	5136.129841	4269.503323	8003.033659	6610.57341	8161.138961	4845.546176
3324	648.7180017	8124.373042	494.3171599	573.8626624	486.1214077	3067.42986	20107.95651	0	0	0	0	0	786.4292247	389.6581816
3325	1176.817554	1546.867237	1121.037325	615.5838235	431.3993593	625.5755187	312284.9794	2996.040837	2358.991246	752.0779517	2253.650263	1419.563536	2938.015186	2083.064992
3326	584.6185539	1301.151233	693.4274493	335.7343145	558.9539059	1976.783973	1906.58104	1352.164125	1918.389296	1332.395239	1816.211003	900.3816946	613.6683339	651.3100049
3327	12591.80808	22261.04774	24033.18234	4544.451346	8128.637126	2430.399005	193511.9467	21782.65175	16866.06328	11553.89185	8778.502544	20404.36698	37564.21108	9426.785695
3328	4175.082043	17042.23118	11643.88375	2311.815473	1656.587245	3869.222867	1442.491583	8634.558197	13713.64705	1959.393609	3341.29855	4402.970095	72297.43496	11745.38173
3329	22997.91326	21386.58302	13781.65274	3749.967474	19081.87818	17723.79802	38527.61808	8085.861353	12270.39541	24146.38553	26769.21506	6664.813345	13370.22165	15445.1831
3330	33496.09863	10805.7121	38200.985	17591.40896	79462.35225	3399.944495	73286.31438	130815.9827	159607.589	211697.4327	251832.5089	72606.14946	353905.3139	178652.1
3331	186187.3575	262951.2578	186265.5424	59305.25096	74612.13351	7507.999063	101347.8108	316237.304	216925.3709	157292.4513	181712.5725	192053.6649	142146.8903	202158.5623
3332	4396.311535	4674.0099	14422.99845	1860.390899	2838.402231	2142.795749	6249.778098	2486.362196	2001.290929	3653.50931	3665.273618	3821.821403	7692.814231	1743.831034
3333	17794.47969	9038.617058	5762.19242	6982.586379	1867.892313	2437.164006	81380.87339	25279.69829	14833.19571	2535.095556	10634.25227	20579.01527	15599.88346	31898.64156
3334	7405.605604	18958.0797	13943.5572	1719.228796	2239.281324	16478.5066	5705.991997	19007.44142	21159.26981	5829.167165	6006.826918	10503.49447	16995.92445	19006.26401
3335	8570680.133	6982151.981	11100000	5573793.812	2734365.168	725040.8252	9447018.732	17300000	11700000	7379806.42	11500000	10800000	15200000	12700000
3336	4686.323449	0	2768.158894	0	907.1279542	0	0	13565.77037	14817.59643	19557.27003	9489.961204	2750.22317	4102.439344	2919.199055
3337	1693.864238	2335.844474	1180.548454	1281.437291	451.0721548	1371.675284	9805.703285	3039.629035	2014.806922	3214.332137	1948.420898	2689.668619	5918.393209	9278.381808
3338	801.8943149	2472.6861	1568.916542	835.0703426	618.6048279	564.8731837	1199.022218	1728.147352	1761.373082	2213.213447	3354.092586	3175.613552	2715.551786	5250.162134
3339	2415.975245	7561.040999	15023.30538	1107.657346	1098.332909	5479.979398	6074.595186	4307.924596	4124.555201	4891.884979	27628.0077	4733.830324	4756.849712	4495.32986
3340	0	0	5041.95609	10513.00257	13685.58612	0	7500.449178	0	0	0	15054.46969	6609.197111	2297.562552	2418.629471
3341	1430.98549	2124.285141	1744.203088	1097.084999	1182.698893	1074.790332	3259.083425	2567.16087	4518.175016	5026.53836	3458.58761	2833.199132	4449.916793	1258.230214
3342	2611.123227	8681.956815	2417.740343	4082.577235	1218.927242	3765.742702	13125.28848	7997.715091	7110.977312	58720.16805	17543.82344	9461.693285	6236.923237	10981.48942
3343	1419.766648	4107.867568	1378.380837	3153.157398	1279.705375	1251.683284	1360.699311	1302.388737	2371.194805	4139.514805	1322.926343	3158.470985	2479.618522	2040.664129
3344	0	0	0	1124.387861	0	0	0	0	0	0	0	0	0	0
3345	5016.563511	3108.57121	1993.74632	1490.014346	1896.802211	1388.00067	1337.946994	9263.958755	5976.300923	29189.60153	22745.6284	7782.258171	1595.110108	4772.69777
3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3347	5613.466938	3649.89442	1606.510978	1961.503358	1212.610245	1848.041862	10462.06567	6471.904418	8813.113669	8280.291399	18140.45448	11608.77415	2017.759989	5727.478853
3348	1583.704758	3223.144445	2393.373477	3642.462968	1111.994482	2553.168682	2297.971747	2134.521441	1575.849432	1270.089268	2550.919021	1491.152921	4644.094211	6786.462581
3349	8179.794326	0	2304.818736	0	0	644.9292963	2355.757745	16305.94571	17189.68628	43999.75391	10305.4241	9140.453405	16649.04316	9997.764075
3350	0	2661.814115	3397.280432	0	0	0	1746.492986	2099.069345	0	0	0	0	5081.541833	4968.442424
3351	44910.38036	13173.83493	24771.6147	6255.527143	5704.158742	2082.890426	14541.74375	37977.58882	49781.97153	22850.14867	64758.17705	38681.76852	109160.934	83295.36831
3352	9127.157687	17533.14925	3261.795834	3082.350571	1187.844833	3589.643708	5007.008983	16494.38112	20714.7208	8371.625745	12771.54816	19308.3121	21911.3093	31269.14055
3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3354	34200000	11900000	29300000	11400000	8475335.093	9687099.099	16100000	33600000	36800000	30300000	3.9e+07	35900000	48500000	39100000
3355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3356	0	0	0	0	0	0	0	0	726.1398953	0	0	0	0	0
3357	246155.8076	161179.2391	117192.8396	48754.72507	14724.10995	150824.1156	115561.7708	289534.0328	82375.75457	266686.9962	191686.6766	222319.233	363709.3587	476972.6516
3358	165864.95	141770.1933	151252.6326	43487.04071	30252.77431	10690.47366	38699.67214	107812.1396	97035.35559	124625.6248	108375.5748	134387.4416	1440958.357	189173.1412
3359	244527.3764	167972.6319	162615.0893	93451.96869	105737.0496	97303.68916	170987.2929	422578.6127	310505.1308	266715.0292	389383.638	248233.0851	314429.2157	332920.1917
3360	433005.1776	139691.7716	314423.8966	198164.2635	94303.6505	56228.46838	262899.5741	284766.2645	336076.5624	383541.784	434238.942	349223.659	333860.2635	467535.6925
3361	451623.8457	172913.7995	203649.1609	141840.6044	266415.084	210868.412	457588.4605	548074.618	380640.9323	365290.8381	698248.7655	712214.3194	1226531.745	1045930.39
3362	286661.1499	124901.1184	127524.213	178628.1595	35416.45367	263193.6937	140620.4021	288678.9911	276792.8392	217410.2649	172912.7872	485878.4834	2490056.242	4334291.789
3363	548261.3299	639855.4599	624003.2385	333964.0951	209783.4082	90234.39498	665530.7324	1078631.879	865977.1638	631679.9116	769122.3078	829681.6923	836664.9979	1074604.39
3364	61986.94603	123917.2024	300880.2526	113806.6432	128464.5734	97984.2594	197710.8009	385494.047	353851.3375	297935.2173	160845.0088	276836.553	1062353.625	362304.4866
3365	95778.68146	166061.8868	39796.26365	306897.2625	265235.3087	354250.2984	95614.24138	592578.4638	465846.0817	430918.3246	318573.7882	790591.2632	864342.5974	1247297.818
3366	818838.0828	42772.6474	144749.2299	141963.2797	52400.53555	70774.65846	112896.7604	430012.7306	797782.6375	778505.182	809039.8543	3351605.501	2978130.091	407555.0799
3367	98640.58574	49882.3643	27725.01128	41284.37084	39363.29369	23879.93463	42128.61923	1319948.454	268670.4335	273227.8818	420153.7309	207865.3094	191604.8027	1844454.751
3368	60139.39324	4404.796161	12409.70747	649.9459006	63712.82616	3062.162891	5664.048461	316258.0512	419686.4894	169296.1622	191156.2036	38349.3319	31484.48683	4605.699416
3369	598579.0253	140353.3758	702972.4633	211829.3689	235450.3362	63726.50584	178593.6083	973701.366	596258.8081	243316.4754	251264.5383	667485.5163	135290.5816	231754.2504
3370	1066.6661	0	2687.62157	0	23533.71198	1283.503911	1117.519848	50873.71924	282863.7152	38113.07137	153896.7993	64425.20055	7627.035218	1315.991092
3371	4675587.919	1559771.778	2078745.891	1095322.531	1286727.819	248905.4703	2181659.029	6152538.11	7366742.406	1650805.322	6117120.502	6514128.865	3949462.925	6769895.328
3372	1292330.557	596892.8139	334128.0831	112582.8714	202425.9238	509196.2773	300687.8048	1349876.485	507624.7335	649198.6511	532622.5955	537461.1029	801507.687	626205.7249
3373	574927.6179	316527.3794	293995.2613	181078.6949	218744.8702	127883.3258	343737.2693	1140170.158	1149457.092	262350.6933	515406.8534	1018796.557	1083670.012	1242544.014
3374	1259267.503	548927.7966	1349680.555	629518.7587	247890.7047	486957.8114	221615.9222	1101393.435	502635.3417	646589.9877	602398.9584	532457.6428	596681.5503	889383.656
3375	249518.344	573998.8801	350253.252	446806.806	580249.286	275039.1413	1386364.39	1096315.209	618101.6616	1338102.438	1361428.084	1225063.494	682343.0512	1383724.723
3376	12359.73346	4902.054206	6062.037282	2065.910422	3284.328772	15159.08593	2690.152526	213444.1658	434124.0901	227159.6778	298112.575	178656.1007	100915.2745	12823.45377
