row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
3369	1779298.725	401975.5909	1732706.036	918741.7462	461470.975	747861.7595	317600.0517	518363.8789	912308.0822	913489.1664	278549.883	613088.2541	507003.0867	510196.3223	426482.5249	597740.1976	504617.8329	366742.2682
3370	41608.80496	204116.1138	696562.4971	98670.45915	307734.1067	489039.6371	128992.3292	225977.1933	679796.1746	794277.0555	166350.6553	154985.5638	375931.6005	46611.79365	368753.5968	1206685.422	294697.4669	493565.2838
3371	809711.3214	995843.8047	1038714.163	707412.382	1511434.511	653265.0813	743802.1218	5582239.297	3550344.932	2876870.388	908959.1269	848959.5587	1753822.06	488305.0052	1306629.803	3047980.684	1091554.93	1646259.343
3372	207535.4371	749070.3658	939193.6709	49019.98506	191332.5682	88435.31124	1371816.067	2599809.701	2571388.295	2770297.551	2550428.555	5688638.005	15100000	102698.3393	355082.6243	3718980.69	280212.7514	678635.9778
3373	88263.22524	108405.0764	223154.4477	93946.61234	204445.5842	33153.10807	352615.5869	2542190.443	630750.596	229802.812	384659.627	322487.262	986334.9102	158868.4342	266168.1045	1298230.753	313319.7649	494510.7262
3374	299499.4265	457953.6942	820038.6075	163484.793	605081.7233	239833.6022	1187019.708	1191578.092	1802697.929	605796.9586	1408279.734	714808.185	1165704.243	455746.8255	247320.649	852551.4343	138626.3395	471742.2743
3375	542661.8615	251849.3778	329635.8959	196044.179	474436.7024	345815.2373	328730.6749	1215629.139	159497.9142	69382.66747	119488.5187	76221.61728	120143.5685	11453.22854	441038.5168	457945.8331	523562.0374	593784.6403
3376	150478.4859	50137.41194	1637681.401	30700.58462	53060.57419	953461.6096	480888.5035	449395.9164	53613.6202	96687.76776	109453.499	130554.0933	192480.6747	62797.88661	26328.48944	209639.0946	31758.65696	99483.02419
3377	13069.20163	115077.8743	246010.1987	29378.45417	142632.9537	16754.52728	1478297.164	532216.8316	548386.312	173235.2531	273804.9277	345573.7251	286215.7093	2538199.04	222538.1534	409910.8451	291288.8823	167324.9132
3378	1656.374287	5479.10288	2652.430907	6082.63588	1627.806349	1928.918544	0	1299.790629	2141.660713	2704.382772	2837.563911	5985.10725	10680.26227	0	0	1827.15874	2658.576904	0
3379	286382.9403	0	2718131.308	0	16127.28318	678316.2614	949567.0859	377110.5213	2772648.151	335996.3288	127527.4377	11280.88361	60570.64009	0	0	1067579.933	0	8840.082359
3380	0	0	0	2912.889863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3381	335861.2242	1390.783655	571638.0185	12647.58795	1414.96296	498134.0774	139189.1096	1696364.63	383433.5183	186004.2529	76074.4676	2779.613383	2901.088073	1420.832029	0	69658.10578	4858.920092	9133.006327
3382	4819.327172	58161.55943	2254674.53	2330.187921	634037.2572	3661.574456	5522283.448	12200000	11700000	2194065.348	2048938.502	2698808.404	3498586.187	1048476.869	1032644.987	4117849.51	1697029.317	522256.4558
3383	182611.4707	482594.8982	3789897.17	110769.2387	258164.2096	323670.4831	54953.06104	87129.79975	2474037.237	1587766.442	559888.944	313002.8314	800683.5602	137937.2776	46029.26131	1922954.059	74135.47317	413045.5104
3384	261218.4777	129745.1727	123207.7761	283566.4812	502438.1889	313716.7415	319747.9039	484716.5535	149261.8454	52437.50312	65917.82277	114248.7684	29509.02129	160370.2529	152607.8962	178410.9136	224684.5897	38885.17825
3385	238757.4187	645299.9777	1598515.539	993140.0621	393844.958	271535.0009	183482.4818	518501.5013	1027567.591	2424307.007	1230595.654	844680.9941	2256276.955	355921.0773	620596.1305	1926709.188	201320.8413	1790843.976
3386	232946.4636	15421.66029	21564.68507	71382.86806	84536.20366	11461.52201	100678.4325	1237169.505	203881.0761	429590.4825	31415.58765	18939.91857	111200.2146	2910.746939	143730.4811	256798.5672	87838.66631	318959.325
3387	201957.0509	23646.71759	56167.67065	64916.48516	69751.99277	8838.459564	52864.1251	1095797.649	173716.9641	356697.4096	30758.12875	21913.38731	144347.57	6938.635238	95282.57747	343913.1411	65675.8411	226193.2247
3388	593722.7934	153894.748	685032.1072	143460.131	264912.3611	368025.0586	108974.9838	1149162.828	36255.76184	52793.74974	47682.08269	39550.4646	71367.45276	9328.63462	58514.28195	69046.00722	44959.7276	79680.45037
3389	667948.7546	628969.095	569421.5986	438104.8392	420634.7006	594011.0561	739662.7735	2216139.085	317194.1604	386586.4339	395355.7452	99390.44956	280367.3912	138348.3882	185513.732	1174925.649	302406.3474	323402.9246
3390	44354.87424	39605.2522	73646.04925	3965.607992	205097.9863	40909.02627	291039.6178	1139797.682	116473.2011	72226.80832	69148.73276	165816.3139	548241.2333	25987.18836	103393.4364	154606.9837	237128.6996	409752.066
3391	46653.35654	2733.161059	1541396.363	11627.26467	1538.171616	9550.059456	322716.6453	520094.0329	7163.914875	138928.906	8089.32903	1203.981263	4525.516381	21707.24404	6888.911517	35287.24988	11567.39406	2060.3739
3392	161850.712	276477.2297	497119.5647	69981.58992	235436.176	37010.56658	1280577.664	2288528.658	1126006.463	497559.6874	1310963.16	650141.3017	522710.8543	486874.4758	359838.7975	1410974.24	691787.4003	202373.5732
3393	3376636.543	384612.3904	1810464.693	150086.9861	215734.5739	104638.1733	1535902.562	6221775.376	1082303.696	1681218.397	389313.966	156331.2804	864294.2808	167631.3535	1312149.778	3361387.955	102342.9283	1235402.968
3394	0	0	45234.49006	0	280934.8394	0	279390.3497	1397629.944	44558.78133	19559.29766	56999.86769	51143.29654	228105.8468	25647.11039	0	30935.88211	131827.0163	26431.31633
3395	484910.5804	10599.20285	69246.18586	3542.033141	88175.88214	1132360.719	3656.335804	226992.3178	158403.2155	37897.06181	62325.14097	16252.20973	28682.62527	4259.056661	5821.620221	139073.517	7694.612904	53913.00513
3396	194070.7387	74087.35718	278784.0839	107358.8369	168137.7112	100454.795	2813.308259	9960.502335	41993.18436	36927.08022	69791.27833	68689.35251	39781.63308	38620.77135	60103.85258	13289.38619	37352.56836	77748.16409
3397	47419.02581	169744.9566	82710.01853	44837.49795	69848.86441	171073.1456	6600.193734	130012.5205	60789.99418	50052.09941	47195.26635	110107.4123	220608.3466	46122.86162	24331.69133	138212.1331	28667.84937	137287.2155
3398	48928.62159	126848.2074	56819.26783	86932.66173	79784.30802	286263.7986	1718.460274	1464.217753	6187.871198	8220.207699	1548.263872	2603.017982	2470.55887	4135.413184	2932.711127	4003.906926	2534.912182	44757.58137
3399	1919.604125	7643.729663	20384.94288	17366.8201	7434.720199	6844.286792	4238.774976	20418.04454	1258775.586	4649578.46	7213.479025	32992.77177	8016.921251	27493.74264	61817.68051	6767.008132	13429.21012	17163.14393
3400	1822.327911	5092.000072	7994.03335	0	13025.6349	5776.749179	2495.796404	126615.178	191584.3278	232193.3433	64623.6134	10699.18616	44503.87058	44228.67548	134585.3278	75850.82152	72960.65181	152683.7922
3401	113806.3518	72923.16176	79231.56596	21206.53158	92658.13343	119938.0138	16965.42116	223094.2204	217887.6324	195837.3916	253587.0845	54386.68501	67406.12275	5576.050678	12889.75531	85189.15942	35410.48411	183006.7279
3402	38069.18801	741386.8181	104965.8948	10858.93556	555303.5638	116916.605	214463.9186	571127.752	371505.0084	314919.7915	598886.8346	334174.7547	709962.1937	38771.6879	1083564.549	1390621.342	388979.9318	622409.09
3403	1012.108127	0	6405.140684	6384.991132	6317.732889	8916.457717	875.3276926	8440.008895	340837.8818	3025597.66	4071.647556	4159.903599	5230.554978	9898.664216	6880.91925	534560.5099	1273.141078	9957.579687
3404	0	0	0	0	222130.0282	0	0	0	236744.9078	224870.9988	143839.3409	164549.9269	86158.45202	213408.5331	122369.8317	302560.0657	149449.8925	325548.4852
3405	34992.8612	0	36732.44524	46138.60919	69574.90502	65277.81055	11260.42652	57736.96147	442277.9972	518867.9547	47458.25784	23189.91048	122929.6611	78622.44384	64637.86439	133231.8435	21614.52035	12969.9585
3406	343693.7384	227257.8305	949620.0338	123255.3589	859924.472	359684.9482	30441.45344	850902.1221	944874.3831	474956.5228	74503.46032	129783.8271	87416.96848	1621.502028	162000.6694	338859.921	634158.5357	297570.172
3407	104939.8996	1385810.688	335753.1324	127435.3534	956749.7107	1446769.228	3392.553067	47499.31804	556428.885	370578.6616	381572.9394	1095163.222	564824.8479	501873.6819	90786.16706	199937.2289	361593.4203	747644.0484
3408	0	0	0	0	48741.26675	17865.84849	0	0	45950.11944	76468.46877	15167.62223	3561.161014	0	59567.40664	1570.489069	25808.82432	6471.048101	0
3409	0	0	2339.553226	0	221292.1369	59047.87444	0	0	38690.04963	54866.23736	63674.46685	43286.2231	15173.88917	21241.87432	19147.56689	47615.60443	22311.02567	32830.51786
3410	250163.572	1053.353924	519290.7387	7567.906388	0	2525283.244	132878.8045	347695.5706	961792.5648	333004.7883	101357.904	6321.445717	2919.826534	35676.53378	2525.676803	355873.1714	1101.828629	5841.360707
3411	89058.82203	158447.9473	823158.3033	75631.62673	618302.7827	3799288.281	3350.555098	48338.9989	1296218.454	581104.462	547002.5174	48964.1417	19326.39224	28155.23909	187262.9238	665376.5463	209302.1626	384889.1952
3412	169906.6143	99397.16873	539293.7132	75171.64345	481969.3068	2447695.028	7410.817701	90906.67648	887844.9933	372169.0532	320483.6323	161184.5095	224704.8432	34684.6217	94117.67797	366429.752	101690.4984	166799.9332
3413	265152.4987	1450775.81	471770.4568	85411.75633	1682820.31	3208754.918	14234.98996	290075.2219	1798574.422	438122.0922	241424.4669	923402.8258	298022.6024	763045.7128	35588.34573	315271.4296	163553.8905	290799.2565
3414	0	1004.793869	0	0	102849.5383	1161.655785	0	0	11167.42277	88970.46866	2879.729251	21199.92043	24086.4926	236454.831	6168.79361	35852.9386	40179.97518	25971.90935
3415	1392772.024	551972.7599	714518.9755	306099.4109	1130990.535	412050.0888	1218102.617	4219539.906	1222362.564	410641.9741	777656.0794	412452.7308	870744.1717	325567.1459	856748.3253	4596265.199	852370.7874	1696336.726
3416	231753.8882	0	497207.9635	0	0	2071435.134	125155.7026	341657.5718	896134.8543	363366.7736	94437.28111	0	0	28923.82461	0	382318.2567	3282.418129	6165.06316
3417	721708.7486	736159.4892	1281741.831	606161.7867	503293.6631	658393.294	617832.2771	590324.5963	534455.0315	866393.2193	701779.6209	473937.2461	800580.6811	199385.3188	478198.2935	893592.7818	332561.8243	661599.8706
3418	0	0	0	30614.41328	23545.58198	0	0	232030.7307	1895673.243	637207.6818	170502.6519	119927.6363	39778.59034	219994.6871	159111.9302	90799.40125	181293.4247	283488.477
3419	436655.9255	244429.7562	369195.588	500380.3781	262449.753	326657.1664	271767.9631	177561.4529	566790.5672	906754.0123	298068.6251	318517.565	706495.403	449751.9561	167198.4396	300498.3028	193447.5285	577083.1774
3420	661028.457	104999.9348	202362.5431	1652.852757	3005.95441	7500.24914	336269.7043	334074.3574	135951.8775	189153.0527	339375.6179	499568.7211	563874.3717	5438.008823	93403.42324	789273.3836	36895.31316	270471.0753
3421	275307.3684	228027.3055	152845.6652	525333.2761	97022.76154	263321.4406	104672.0126	203060.0348	48429.25569	68042.73828	55768.08441	32824.41795	56979.72888	30834.4976	69915.67152	191507.1197	41535.07724	171075.9283
3422	471862.6096	560695.417	1516228.846	361777.9334	189861.9961	139367.4242	92267.15361	264496.8889	227021.4809	457705.5296	57492.93438	20336.97216	159673.3643	0	14067.28317	24727.40108	11343.64364	328340.3038
3423	22438.99442	38235.97477	1565.659174	640.6982619	43837.54205	17051.35708	110472.0383	1144218.975	23782.92193	11647.00049	2909.512846	75582.40835	157334.8398	0	58200.5365	135957.643	5699.754896	58276.22335
3424	186952.1774	35027.99699	168850.8449	119154.0367	216247.109	41221.66528	165571.3808	338714.3374	181688.2345	100136.4385	91918.35522	99931.8436	42503.06729	56931.40871	116886.777	347062.8231	138722.9697	122561.3701
3425	424472.3983	249444.7614	452745.8467	240227.816	352714.7706	547342.25	427317.1143	546545.6466	282867.7165	195367.5661	189341.0858	131136.406	133050.9854	132400.6146	221233.7728	422481.3933	189673.7494	312296.9948
3426	1503.865926	0	7227.529708	0	0	1223.165511	0	1099.047376	0	0	1795.73394	0	0	0	0	0	0	0
3427	806554.1519	332483.7542	528297.247	161736.567	572121.5534	257356.4411	458388.9119	1909713.018	532496.8935	132152.886	313855.007	269265.9712	396422.9775	174049.7837	407135.5926	2174938.561	354923.9573	782525.8219
3428	472328.2301	466540.587	256816.7053	5023292.864	277244.5167	1343560.522	136841.2352	262982.5579	234498.4617	264777.8583	118477.8847	110747.6609	225414.6748	166984.6857	75837.19471	267865.4808	36123.93033	358596.0309
3429	344841.2808	283408.31	173371.3061	227716.7351	162483.8379	66196.07095	1841720.948	174378.5195	257629.8502	120770.0914	288488.6968	353354.3079	97320.46228	1505562.659	72869.17594	167865.4961	224961.7555	73274.56709
3430	3848531.414	5477883.026	10400000	5050257.335	4305833.533	5474037.958	3402036.336	1974628.342	2502243.563	3688596.088	2836545.502	1776137.787	3061698.281	989994.9344	2489721.404	4083099.999	1557625.658	2998690.814
3431	193954.8756	162437.5705	63266.86024	459333.9658	46578.52758	198459.3328	57171.7442	134354.4999	39738.45793	43491.05537	30132.00024	14360.16041	17758.34734	7807.593684	32596.46293	217985.6439	32229.00163	71778.35853
3432	211662.5396	454554.0184	1483897.028	284025.3683	39622.16541	597089.2012	316033.9551	183414.9239	505776.4998	200202.5367	133056.1788	53298.34516	89769.00457	186621.4129	43466.48781	483878.741	148800.5499	94007.41781
3433	859830.3339	1272.337817	122649.9765	2276.210839	2095.111815	41871.76048	0	39659.21028	42317.8854	3009.191612	5888.027662	2968.554844	9869.449062	0	866.701568	19819.17067	438.9207728	1455.903996
3434	444020.1963	273437.786	470563.3518	56508.62378	150310.7307	25361.34435	236899.8416	212648.3059	107926.4633	786713.5845	94181.88337	127077.0702	394806.6471	88608.32071	319416.9865	784021.7276	107439.1686	315265.464
3435	789171.6348	1508.527654	1000673.942	0	1804.908131	189720.3482	2798.302951	41547.85092	119475.4236	206292.7422	99955.49984	2330.650235	8911.815413	6121.159503	1256.794725	30765.15924	1227.992546	5205.112543
3436	5105.842357	87961.59774	38187.32713	2833.724194	95155.38032	9767.49535	221675.5935	189306.0269	124142.7863	96033.7576	161617.8971	108104.3728	158116.2567	466459.8018	84127.67584	173977.8173	79514.28734	119320.3679
3437	326082.7292	209596.6582	847857.2068	205332.1109	168581.1602	274879.2979	509660.5946	583135.633	188067.2283	112966.0931	134674.398	119764.1557	180621.6162	61837.54478	76281.92552	208888.8183	156383.9414	270438.9812
3438	379859.0862	536238.1708	180603.5967	265683.355	411192.5854	226687.3088	1288744.716	359314.1986	355341.7259	232552.4	231349.0613	222019.7048	289897.4644	1710002.058	335994.2528	522633.4964	300475.237	510230.2211
3439	327043.2527	544875.4166	263392.4282	249106.3659	500219.5557	258838.8745	1539737.328	743262.9986	341511.8998	164173.8506	314283.744	299236.8752	313722.7628	1830056.315	386168.1853	597560.9229	197098.1281	336557.6153
3440	300463.9125	188307.9158	94652.3989	616316.5188	58837.45795	219334.0964	65195.77267	177024.1688	67173.31813	70658.04166	58763.11619	30952.44577	37553.2642	28815.20706	52039.51207	249119.1058	53253.91076	116524.5087
3441	3236225.155	0	5731554.939	0	4313.018829	2171530.228	165459.1832	700225.6076	293869.4627	87543.42662	21010.1944	1383.08881	0	1427.329178	0	84715.43979	0	0
3442	31331.20716	50245.85177	36442.01711	50575.40924	14462.32973	61541.00062	136248.6874	49839.39484	126099.3445	203593.2775	69663.02667	97291.09212	69836.78056	489659.3113	57369.85136	81069.45119	40669.42153	40210.64962
3443	1146089.754	1942.912372	748533.4963	0	2861.025829	93095.16498	19986.00034	63435.48682	250287.0959	149306.8948	62179.6184	18204.68477	26895.14293	16808.91845	0	20530.68149	5718.034477	8852.896717
3444	404980.9989	900606.6235	1699486.371	857031.7712	38086.96142	148295.1908	42385.9601	7945.360202	150642.1575	462904.5986	248594.9645	170145.5291	263145.1094	77990.06436	15924.29986	48598.19297	25166.30515	20821.62104
3445	2369.990519	412756.0573	139352.8572	1469035.063	180570.8491	1257.271564	61678.3988	4295.746941	11909.70439	38431.55002	39436.76246	165656.2975	59850.59114	306952.198	1175.359061	4553.097651	23643.89812	38998.00613
3446	510981.0163	426044.8749	980021.0585	480909.9443	176587.4981	109155.2272	226746.3114	381397.719	156036.2979	197184.0413	273453.471	196572.7271	221456.358	62763.91062	71859.63852	114452.6196	119965.5547	57613.76736
3447	974548.0871	1275702.925	1298013.293	560379.092	1315789.091	959995.7228	1797820.336	3998633.833	1323506.142	1898494.761	1193934.347	1558308.063	6265546.065	904980.2104	879470.2377	10700000	939766.697	3252134.685
3448	106900.0027	1387841.773	256430.0853	344389.1573	1193750.17	495099.166	14288.2041	101642.6897	341268.7826	349939.1691	394927.1166	519268.5205	132760.822	285013.0428	50579.53002	247930.7076	253219.8748	455406.3568
3449	561926.9157	333137.5195	412443.5668	237696.5547	210653.2087	898810.3815	542799.0752	353947.9018	162022.77	176580.6965	103290.9726	68323.12455	102754.8389	67845.51026	79064.30388	123795.4546	76990.55031	104888.9486
3450	568744.8754	1584512.476	878449.5935	1383045.938	18798.00962	152103.2017	63851.60925	0	16469.02876	195570.992	40695.20982	44746.40524	23473.70026	30120.30073	10568.44146	1480.102294	5107.659736	8871.483056
3451	360445.7431	3747228.887	4532626.671	2350133.077	122803.4374	176961.1409	353996.4538	4704.831838	136077.9612	1183335.556	158260.0799	104863.5148	129370.2359	74045.03465	114475.1655	281116.375	19359.3537	145057.6671
3452	31197.04161	1091592.691	159800.0291	450343.7774	658504.5944	256926.9548	6537.957009	48050.65628	103483.1116	96492.81597	98816.00397	267200.4377	155263.7869	254318.2766	81134.72084	113625.5828	372907.5205	106654.3268
3453	69131.92778	624415.2482	185574.0523	307841.9576	612938.2505	190824.9649	62610.28018	44771.30188	150590.8611	135187.2317	559068.1574	493208.1237	843842.9141	225260.6021	101587.2408	235967.7585	485818.2527	793446.1708
3454	220581.9764	378514.2531	125934.5758	76746.72032	178445.9933	125164.3268	258963.1814	101989.4238	25550.75664	13911.04946	56236.14481	21814.07312	24651.34925	15446.63638	11393.32656	39446.79176	18878.11525	26177.39778
3455	15387.74036	512630.2857	127644.6474	181621.8461	397578.8596	49745.98349	0	6416.872548	139060.1641	535045.1065	1007547.742	402995.9926	1163424.181	212744.052	330737.4419	158340.9125	175187.1144	373995.1849
3456	36800.98082	1143193.992	342859.9555	32245.5583	821963.0416	751368.3209	0	4100.643151	689127.2345	532836.8214	561037.9423	539396.0176	333784.4601	427932.5867	12178.51086	89212.02775	209608.0039	287709.9814
3457	9206.12903	752443.8095	428843.2889	778050.7798	569588.583	98842.73402	205490.8591	33550.79762	482973.654	386198.297	351049.2621	524671.6913	657270.0411	244716.3826	216886.226	602372.3666	394862.0434	1492828.075
3458	774993.0574	1838634.889	336360.4772	47821.13635	163466.9148	471892.4076	1858.277713	8038.421997	3436644.77	697364.2455	597452.8369	459950.7346	2379133.2	711746.9669	20626.63721	1032271.465	161766.3976	87089.01408
3459	134377.5059	1739361.34	755936.8247	2861011.315	148513.3254	24680.76771	90785.05678	13552.09809	15743.76719	36372.64417	44486.54032	128465.7024	105273.4448	149360.124	45080.3483	30552.58057	94278.2101	266982.1856
3460	5779.115683	666941.8864	17553.83218	960908.8399	997641.9031	493978.2707	5235.326487	2434.480706	348336.5551	38849.08057	16260.60849	23846.84662	11276.52569	149537.3225	435207.2803	6157.281439	419263.6213	515596.4308
3461	202386.7784	685673.0578	361317.7134	904895.1018	545688.6591	31350.46014	62089.78534	35244.50161	14042.55296	40188.82911	158951.0791	654572.4062	423711.7472	355397.0822	153664.8774	3720.732743	448862.6121	402514.806
3462	135053.8018	3013528.059	330663.4052	39025.16298	1049411.654	746632.7442	0	14478.8269	1079712.895	382457.8499	485001.1327	1486560.513	1010962.698	901588.1782	1367.829345	39877.82938	372635.9255	536757.8793
3463	11572.93118	2060674.622	239514.6987	1508032.691	1116110.388	0	0	0	5103.839678	189874.9122	538847.0967	1344267.016	1615997.695	123492.3927	326727.8314	1485.463921	504340.5479	365008.0449
3464	183452.0474	193549.12	167314.4712	178121.9037	34352.8627	138477.2509	122407.3374	25929.11907	308871.2015	297859.7668	206473.9883	282177.0981	294046.3201	306566.0555	403075.2287	297925.2718	259922.1972	256186.8802
3465	18525.74054	52846.41155	40453.74522	61160.43153	40208.55624	51012.85292	28321.6581	34361.81207	41632.65998	55914.2548	28369.9633	48406.42292	77007.06857	77678.46058	53099.64092	65872.17474	51759.94359	50146.3842
3466	3237.030038	577.8775439	7573.504836	449.6032324	0	2528.274155	2950.211813	1932.943334	1482.101934	3092.511884	2099.05965	3615.540609	1193.222333	0	1773.787026	2240.964101	0	0
3467	0	0	0	0	0	0	2154.11945	0	0	35008.5333	88861.74999	94905.54283	106154.4234	0	1393.661847	4496.50852	0	0
3468	85940.28783	13583.69576	262492.0078	2284.984133	12510.00347	104266.999	43898.41623	120308.7155	145209.2525	133699.7055	81949.68108	4662.539164	155273.9735	5386.058605	16289.83421	459372.8454	3350.474992	2257.378581
3469	17451.6843	15294.39517	29346.37921	52400.98968	42972.19499	11376.7002	184712.6669	215489.8651	42785.01461	21211.71589	33755.15364	73282.67217	22316.98122	12115.96665	23458.59009	0	3326.796858	34107.86088
3470	8290.756563	92267.26164	19762.8561	117815.942	97011.04144	3319.130189	22430.17594	9470.742667	12919.82464	30376.64895	15030.86325	26562.74935	15638.06712	32909.03671	72555.50554	9820.519371	115843.9932	110363.7856
3471	4270.926166	0	23465.47343	3889.888024	0	0	1795.325043	0	0	0	0	0	0	0	0	3026.872968	0	0
3472	3659.437018	3351.141838	1539.451107	3129.075869	1112.026454	1980.862567	2118.936801	1618.980974	1003.742193	4535.368866	3265.160864	5196.733322	2232.548357	5276.923657	1318.650627	2448.87772	805.0808238	1641.14499
3473	343.9134771	604.334866	566.5915387	23202.31696	726.1575195	370.825593	0	0	715.4775474	0	0	0	0	1871.252939	0	0	0	0
3474	5968.966583	18357.32568	13245.27882	483999.574	102643.5134	9644.948321	3446.030015	10013.7237	33245.26314	7982.02709	29741.33933	28897.92601	11427.00341	139096.8034	21635.93735	3936.194301	32423.6969	14952.89316
3475	8834.021918	8092.248401	1737.310291	76072.25118	39424.07936	707.1775348	4022.53214	1105.965684	8611.798218	15500.3915	13113.15658	5828.513528	2104.097004	51885.75809	10065.25106	3251.774691	13371.53634	11880.68571
3476	8533.532617	78111.24975	8196.48794	500891.4517	277582.5735	7321.252474	739.6065096	21600.92412	50889.27106	120012.2989	25346.79489	104389.0375	82661.86875	286885.3105	42631.79607	67181.89188	69973.8898	76127.32958
3477	3446.246804	19210.90028	10412.96827	631848.8747	37275.9953	3060.740729	1302.728368	2002.432227	11166.58884	4475.642993	28575.83551	41463.62596	16757.29711	301864.4431	5278.035665	1694.224287	5455.173403	16158.44615
3478	2095.421837	219249.0563	0	1052791.646	380631.1213	1492.753067	738.5089553	0	89806.19654	214377.0146	14754.73644	78687.10609	48595.91938	179006.2452	56164.42326	835.334463	86205.64109	114208.7639
3479	0	4536.979454	0	40528.87058	2867.499338	615.0515749	0	0	0	0	1880.308204	3495.981308	0	2500.495172	2219.589555	0	1502.177911	3664.359242
3480	105958.1305	289701.7122	468417.6586	165332.3383	91540.24434	37655.91731	56159.45885	4699.606976	12506.9155	55118.267	23504.333	24772.99178	24810.64613	25409.13994	9804.959129	15133.55733	33653.21774	30883.62126
3481	567.9241387	12688.38982	2071.766983	243025.8471	10998.14147	0	355.6605323	529.2271703	10188.06607	7787.284652	776.8049034	1280.549556	3449.250249	4881.988311	1664.98872	888.6208602	858.3303596	7713.167459
3482	11586.65959	451614.2958	31551.25395	2109977.259	217663.4152	25189.6579	15216.73649	14117.33423	7221.797381	5896.602076	27538.47887	106108.6671	83320.57282	22249.12169	16785.57225	34970.47975	165565.615	113147.6128
3483	259383.0694	376701.9182	233266.3514	766346.6859	994577.401	77232.47957	248969.696	650174.8447	165883.7463	474000.3919	224393.7772	133853.2123	58444.59666	64413.83023	375166.3066	162486.7475	151292.5591	319315.1234
3484	1368600.996	1741810.523	2081058.281	992503.8161	507188.1285	503447.9504	1152052.752	1813198.142	1200626.313	1880496.92	967666.4085	863107.164	1792544.022	1482809.629	4305188.229	4004403.706	1081560.284	1843195.946
3485	7767.582807	212658.0667	6948.921028	7708577.505	1767980	7810.027403	2591.845992	7029.659374	70824.20892	39092.66953	406012.5071	689244.5048	158330.2879	2379902.505	349245.9191	61225.34303	146789.4092	102958.2643
3486	0	0	0	1943.395931	1281.637049	0	0	577.6093408	0	0	481.8824145	0	0	852.5947426	594.4053744	0	0	0
3487	0	9653.974136	0	86162.08106	1166.088298	0	0	0	19286.9277	2412.87119	3018.273347	17785.70409	8879.905468	536541.5992	11943.77063	0	1249.341301	0
3488	3318.501308	5150.322717	2907.056685	118492.3284	49853.12595	7285.896328	928.191197	8449.449242	10376.84343	42470.66866	4354.148547	2765.41445	45549.69224	33412.67491	4697.914897	8835.279297	3531.755345	53009.56227
3489	641.264144	1003.643153	915.4225203	0	0	456.6151439	549.51029	524.4713606	953.5583312	945.1428089	0	0	964.1890671	0	0	689.9040344	409.3211875	0
3490	47718.52901	64235.1822	85098.353	19747.54808	23185.52323	62883.16201	9547.081582	91273.20332	88179.61503	124540.126	48051.56379	59384.07167	131037.2644	3968.048638	26223.92032	327673.6409	8759.524504	126472.2377
3491	10744.63919	40237.56807	12583.95095	303785.7045	119101.0779	1197.525255	3092.839731	3204.598199	4078.709227	4593.608022	20565.30126	75369.76758	6776.886542	86720.25327	75400.22915	2225.025147	66377.80408	16284.83971
3492	18174.6333	16249.24247	88134.47343	625485.079	172811.2101	51331.7643	30976.86787	36033.55682	50801.50835	93369.6195	45333.04379	24940.52743	61831.3778	19531.33176	32112.46363	80885.87587	39757.84792	38413.60782
3493	17817.88313	7200.04097	49251.85243	331490.0804	95247.14149	51331.7643	4882.001662	68460.92663	50801.50835	93369.6195	34563.76431	17009.36615	95900.27608	11578.88618	32112.46363	80885.87587	9063.230089	41640.81871
3494	0	3871.871242	0	0	0	0	0	10868.57784	13674.63641	74268.41624	0	3656.618316	2875.514594	3375.629469	10254.93242	0	8977.688895	9489.674458
3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3496	0	0	0	106873.6789	15131.66055	0	0	0	0	0	0	3666.264106	0	41554.9015	31142.61789	0	42525.20001	0
3497	7348.374068	7422.709013	6418.868875	13616.50692	1519.520479	1227.569201	8691.319941	46631.62333	20600.51856	0	1636.341596	4168.672036	6282.645194	4292.132288	3617.002188	38459.33771	1419.50501	7020.016777
3498	0	0	0	0	0	0	0	0	0	0	0	0	0	1009.458638	0	0	0	0
3499	0	0	0	0	0	0	1165.513983	0	2056.53805	0	0	0	0	0	1104.648089	0	0	0
3500	22824.47588	29747.82899	53009.77276	46913.86466	11667.38087	29663.99576	55742.8484	89589.74279	27616.82449	13670.98376	31813.24026	39415.26112	17098.02577	12710.063	14159.76673	51378.03553	11026.63689	32279.15295
3501	0	80220.51448	0	595471.9594	83062.79978	0	0	0	0	0	11664.81168	26957.36726	6640.109722	41773.86962	5710.771216	1395.888974	8095.197866	37323.74824
3502	5327.377115	4610.306366	12992.3399	10346.85366	7862.050688	3576.67399	45025.58402	27813.87164	20670.98188	19178.88766	3286.14591	4010.671574	8663.418072	1710.661172	6973.976185	11961.36883	5888.068368	16382.95061
