row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
73	14.940899233263	13.2504638345478	14.2717060867717	12.8549670777215	13.0711798341746	12.7337297448638	14.3029596302205	15.6550527144722	14.3103388215255	14.6087376164963	13.136005423446	13.0154547420716	13.8949629504298	13.1937306126984	14.4879505928126	15.0087701362972	12.9910686942016	14.2974282738728
74	11.2250982587327	11.4064973827554	12.3507579442425	8.85970862940565	10.0648753501978	9.29984851463941	10.9452785767393	11.9226211946072	11.5447081654606	12.9664964726027	10.6124162322199	10.8098151853586	12.3563256624265	10.9610037516565	13.3787935946961	12.8997483523122	10.0553456328448	11.7143358255247
75	15.6637638227592	15.900021017322	14.9691155843788	15.7274609776672	15.225620495023	15.2237474503215	16.0048817900635	15.5650528945701	15.454731700689	15.6307245731996	15.5779823143209	15.8613814817219	15.1256269406336	16.0489527932938	15.1050403386168	14.9035042538705	15.5031269749651	15.0635373609365
76	13.2341392512917	13.3291656309811	13.1402809172961	13.1794026858526	13.0428617095631	12.9740967566517	13.4338344898743	13.0570652287945	12.9524841532143	13.0260717682902	13.0519235368943	13.1859781977832	13.0142038527975	13.3366027891233	12.9256993127407	12.9056972595399	13.0764320663867	12.7976586465088
77	13.5043459403445	12.9756621861389	12.6221696362354	14.369617520625	13.0741982693412	13.0794580158541	11.3776271661896	12.4745870349337	13.8496583726901	15.1873648541052	13.2029805298578	13.4013168894583	14.5736835766972	13.056498807918	12.5312179851725	13.0389213150124	12.5935678677135	14.4999041942052
78	18.4921178174101	18.395544557715	18.4676943434708	18.4817012014647	18.5296812303665	18.4886539621065	18.4782122153848	18.4606395859369	18.6337042949098	18.4428502724934	18.5229238641912	18.796642866036	18.5695739574901	18.5431017461289	18.4535501611506	18.4782122153848	18.4851817701997	18.5431017461289
79	14.1076569568077	12.6347963473802	11.2472266573501	10.5078948367144	10.9824731487842	9.53698817883017	12.3177284264273	13.2139783838745	12.2496589615091	13.1896084430659	13.3116737286544	12.5830888946539	12.5303283796954	11.6073691458347	13.1908157373789	14.3671533759836	12.290745642584	13.9290591501529
80	12.836221535881	12.6817210000942	12.6972011281233	12.5552679103541	12.6121504307613	12.6670149125599	12.6041555723738	12.6876359404899	12.5996410116447	12.749528803215	12.7385994163162	12.6679244810272	12.6221302252745	12.651476934548	12.5474058391114	12.5367624731511	12.7150743484283	12.5867106530968
81	13.0357492440417	13.8590124604158	13.2868566351606	15.8866231389324	14.4683353409196	12.387874085818	11.5219695997974	12.1109021003041	14.5846866257311	16.3026477888303	14.4630880931116	14.906646204203	15.7994323287399	14.5733088592352	13.3943936194394	13.680715319511	13.7458628775848	15.2977437255895
82	14.568530692323	14.5204678472955	14.6566248896701	14.5191106904325	14.468473084987	14.6068392143099	14.6111652786288	14.5728574376324	14.5433299693781	14.5635987886452	14.5671579984401	14.5571995937384	14.5193735173721	14.5264636418859	14.5185930326838	14.6731895454215	14.5096820536441	14.5493179018701
83	14.4313575403158	14.400704325382	14.2601939361522	14.4115216745173	14.4500316343732	14.1104238655826	14.530695879285	14.4888338455302	14.4285742093791	14.5124389992384	14.4454905390076	14.3830459053856	14.3797622351616	14.4903484307166	14.2753917442836	14.2532683985747	14.3923941601622	14.3270047708652
84	8.25940645834343	12.38059926297	10.2292210189397	14.8950048143858	13.3351040143922	10.2144239470585	10.460777689711	9.30932532688432	10.3067542745063	10.5153944193619	11.7129313018846	13.100402985675	11.3331664477784	13.9512645786233	12.1555235469645	9.37256320839855	13.2073903208232	12.4697418914826
