row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area
3093	378260.3639	485715.3735	99715.50357	42140.13571	575707.0746	50165.21611	11194.49484	73351.08083	159167.9003	119703.9246	13737.01404	412299.0162	91064.98831	352005.5682	416751.9936	52319.77765
3094	83613.07693	80879.45942	1084.791295	1940.787967	154604.4657	58064.35321	10494.04431	49333.99348	29094.54927	25970.47289	8196.961709	32634.55805	10686.25222	171929.5888	24998.51084	11032.06133
3095	55742.65764	26208.21714	6256.037432	5901.077038	59036.07613	321.7245579	18677.78317	15639.18204	21980.39304	178257.996	35763.6499	159345.4201	260099.9728	196030.5512	77874.48974	23571.37472
3096	258846.8134	171066.468	94684.34131	74464.82444	144974.9159	55928.28045	58032.00965	114731.9445	89145.70311	64133.47982	103783.4617	59888.26076	42203.5194	57365.56977	90628.70585	106665.793
3097	1942.825659	3175.933415	635.3625088	1268.620263	709.5561623	0	0	343.4061601	450.2956814	0	1229.892358	0	12430.37062	1806.146703	412.4886732	361.2302724
3098	79705.43905	88506.6571	1022.070705	944.0854721	55139.80807	6091.776445	3043.307646	13747.66421	13672.27081	35640.70217	17631.70836	55609.73995	91617.09208	26431.42974	66099.24978	7421.879103
3099	730306.4683	807502.0764	203141.9724	155814.4228	561976.946	241491.8031	69227.96462	219069.2816	182740.4447	517485.5584	73180.58793	772874.4597	666751.8005	706657.4139	566284.3559	362568.8919
3100	0	0	379.1231858	0	0	0	0	0	0	0	460.7948854	4000.256661	0	0	0	0
3101	8815.840967	14375.26035	2542.297944	3396.167112	1823.120196	3522.301884	1570.828141	1660.254145	1039.039005	2255.443763	1294.941294	2805.089872	1486.908983	2444.776865	2103.611594	4023.459336
3102	3349.999179	13730.54963	1249.2657	4042.991949	1481.696819	1173.198238	0	476.274382	758.2777985	2957.332132	0	4134.266244	8308.836842	1380.164953	3450.367727	681.0483129
3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3104	193378.9312	420763.2965	30563.70558	12869.10777	99418.04497	63334.0104	29537.69344	32937.60502	5838.885841	33596.32276	65320.77617	79294.79132	56442.84814	18065.72222	26685.16892	18600.21751
3105	90964.977	236739.1953	6812.520997	6999.381046	136059.2432	37156.36904	11963.2008	24128.23763	12612.48892	38645.86027	20169.71463	64968.41786	58173.64377	15712.58829	16597.10432	14851.92815
3106	0	2760.950264	0	1463.273865	0	0	0	0	0	0	0	0	0	0	0	0
3107	1152658.776	1537093.318	312370.2688	191985.4388	912415.462	395025.357	217578.9399	651093.0103	417004.2699	1252241.199	941190.0024	1004683.58	951513.066	827691.0587	1587865.697	814449.77
3108	68011.27417	63022.11082	10121.57715	76931.49573	52676.2842	39429.76886	27895.22418	65715.36202	48416.08164	73448.43856	42063.61588	41641.99921	38105.19601	231807.9398	55789.47462	67155.80455
3109	22651.92107	8147.895796	3653.305655	4549.40672	83395.54902	18744.21373	15281.55343	41895.20834	12854.80088	14178.22592	8363.778379	52483.78533	26329.97372	66802.26055	43947.15122	30952.40846
3110	106349.3222	281212.3988	118146.071	31518.35587	9658.681324	71166.07421	40785.97356	38284.67964	16401.40807	29415.44599	10635.19993	12402.03693	31644.30628	9466.216814	9249.992252	14944.605
3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3112	9022.274912	0	8148.89459	4259.158016	12333.95179	8450.379861	0	0	4000.567176	3407.7978	0	0	0	5898.994523	0	0
3113	177052.8007	865078.4577	27983.74328	3377.282069	219922.2764	41779.96636	15537.81158	23849.57031	18564.95714	62853.23144	21373.17842	26034.11946	28631.32683	30348.943	15654.33757	6818.878816
3114	33345.21504	114199.3018	81224.55275	162004.2443	1194814.016	119780.0101	24715.13236	104839.2008	312686.8747	1086918.644	49390.49608	364293.3095	298111.8973	221287.062	254797.475	51217.48764
3115	158302.5236	667255.0942	2449.618732	23340.898	617091.7373	41867.14599	2763.809835	28952.64053	33827.62984	228882.2492	14004.16011	882447.757	368198.5778	536063.9318	795700.5697	150915.875
3116	2634.379757	4071.231811	1036.703232	1459.856629	1137.876705	2064.766697	1846.54572	2183.477372	1046.286982	1698.122519	2238.23416	10055.13852	6813.234463	54821.87337	4250.717741	1047.3788
3117	173008.3693	307299.4399	22285.51384	14392.28082	74537.02254	21851.4859	8941.285066	45484.36181	28402.37441	23809.78765	16390.23367	93244.9503	74388.16758	29457.91641	79907.17792	48540.71798
3118	9318.320368	3822.116734	1604.420438	2410.751177	5277.050895	8044.338066	2173.448697	2037.416389	4522.474611	3344.159762	2638.189074	14790.7257	21799.24396	72638.51323	3741.343234	5964.049918
3119	29311.94713	3739.665659	2758.46439	3436.263566	8498.409551	21480.53923	2984.571093	4864.43162	3146.391855	5497.670252	1840.455174	20091.33401	56639.75816	337754.1146	11465.16643	3749.60661
3120	113644.1286	76712.07626	25514.73867	13383.90771	93627.73218	4094.822161	1708.379381	15378.42539	8057.638569	123242.9724	19533.46011	88251.48697	143886.9577	116879.5974	35091.7918	41235.12693
3121	1218.115529	1669.129195	488.602446	0	5651.132023	0	398.6201604	0	515.7644075	3180.799878	582.9207632	1529.874963	1790.250371	4205.96805	3588.16506	738.1746217
3122	199482.7065	368560.6994	74302.87739	15620.6515	211321.925	109727.913	35440.29134	57897.1338	89476.36002	43980.9189	21772.34886	1385533.612	993779.5439	529562.0019	857055.7628	548942.2605
3123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3124	0	0	713.3361673	417.9655044	0	0	0	940.9755132	0	1591.065536	0	1513.184203	2119.139533	0	0	0
3125	2148.992848	0	0	0	2985.385418	0	0	0	0	0	0	0	0	0	871.4258479	0
3126	1780.618233	2444.676094	0	595.2770765	0	0	0	0	0	510.141387	0	0	956.6376364	0	880.1313974	0
3127	5616.71161	2137.191042	613.2923343	618.6515223	7717.423183	0	0	0	560.9522252	0	646.1937049	0	2765.386512	1512.515308	970.1355449	4090.950331
3128	318972.6517	307610.4362	314995.6384	461530.583	228501.7414	433455.6837	384668.3765	482096.844	635497.9577	1091185.092	470033.433	1571703.019	686916.8968	1287317.905	1573896.36	189975.2307
3129	5903.859797	5697.72197	1661.32744	1305.170131	2686.031102	4594.706789	1004.330733	1919.573318	2369.466156	2062.118605	1152.163251	3413.471223	3767.318408	698.2569865	2762.728206	5764.0579
3130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3131	0	2873.573861	0	0	1556.903997	0	567.0296464	0	0	2115.61711	0	7801.151262	0	2111.738599	0	0
3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3133	4823.604782	3432.104482	1815.876867	676.1541383	12542.13844	1356.487207	0	1150.754324	2256.813798	0	947.1520372	22772.53769	11647.77452	3507.325236	2778.244641	1210.818131
3134	497.9163455	10309.01067	6542.935708	3352.035455	16135.58026	6503.35982	0	1249.546143	927.9913317	20053.55111	0	8059.921748	1481.168459	33524.41625	15051.84264	669.6737536
3135	11036.91615	60059.77905	5962.731336	2446.014291	42641.62166	6507.299963	0	0	5485.353971	1480.676392	0	13970.52886	3485.195305	2485.147366	2621.348061	484.7060325
3136	4349.92191	5555.474246	2041.233068	1118.472718	6760.390548	1663.237973	0	0	0	7966.553712	0	24185.43816	8355.025094	4977.067529	3295.547716	12727.73462
3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3138	2620.475348	0	1180.745004	2965.901888	13609.22	716.8846751	0	1041.594312	0	13070.40646	579.0359721	12821.01877	0	10750.91999	1693.413183	4140.96377
3139	1047.364649	680.1257074	16632.74606	15361.24085	751.8042804	29487.62203	0	0	3138.603726	2450.030676	609.9150294	46448.67996	2551.962954	4990.894161	9705.581304	4209.719256
3140	0	0	0	0	0	0	0	0	0	0	605.606231	0	0	0	0	0
3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3142	40736.62836	0	0	0	0	0	0	0	0	0	0	0	2278.664998	0	0	0
3143	0	0	0	0	0	0	2241.113208	0	6082.827876	0	0	0	0	0	0	0
3144	0	0	0	0	0	0	0	1978.175204	0	0	0	0	13144.45726	3400.516562	0	3479.776952
3145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3146	595241.4636	707029.2507	757986.584	774123.0658	641995.3984	812022.7382	810916.3529	817971.8803	969955.7722	1441897.277	860774.814	1572049.986	944988.2733	3302145.726	3516207.481	370721.6597
3147	1556205.644	446726.1283	488684.8712	206181.7792	985024.0442	277130.0579	272814.5202	449877.9015	235913.4754	705714.5512	403407.3225	1256531.169	717660.4643	569720.7723	311986.3726	1024949.583
3148	0	0	0	4591.376752	4236.321616	826.6446922	0	1170.720785	1695.721753	0	2288.172106	0	0	8056.331495	0	0
3149	0	10140.3827	17591.27715	289691.6159	605372.3983	43398.16466	125949.0504	169166.8381	247024.2795	201482.2724	131812.8059	167894.2249	0	467275.2557	0	0
3150	3673.378665	8422.97156	7263.77785	497547.8714	933194.9935	323945.3963	329024.569	547923.9628	526418.5988	670949.3426	362568.788	387931.1032	1536.797475	1623984.756	3266.070257	3810.959112
3151	0	0	0	15885.70405	532963.2587	0	1159.084053	67579.36007	356903.5803	144611.7775	28032.53005	197394.9798	0	686764.2998	0	0
3152	3174267.192	2759634.926	483796.141	525425.4022	1799577.561	715739.9227	436998.7348	795561.209	1367640.919	740824.0613	822473.6955	734796.4255	1553120.431	750327.8356	921056.4434	725291.2066
3153	2118851.689	1839850.014	139731.9391	238896.7913	1251372.411	19900000	3928149.378	494920.8696	613287.444	282983.8274	223704.5565	226756.0997	309052.5718	182861.7519	171143.7264	411602.0384
3154	4180500.499	4032308.208	4128319.763	4342919.797	4091904.309	4191353.561	5155685.825	8915214.059	2476477.367	2767026.512	3105225.595	1680537.766	769081.7748	1354221.814	1171031.642	1625877.957
3155	331724.725	556623.0754	403991.4983	1023173.563	799066.195	282762.5574	2755977.34	2338693.936	2969200.609	1916364.688	2931117.557	625028.6529	572082.7083	1413634.614	1500066.102	786526.4399
3156	188484.9519	250646.1907	44159.58513	141157.4388	100402.4504	84884.05215	228322.8147	339058.6186	290453.1332	104727.5231	458901.5955	358922.5649	192520.3112	194967.6211	229616.229	399243.1373
3157	177912.5718	205294.9561	206773.6161	316840.8804	969576.6377	329214.9704	17464.33526	58937.91683	151036.4472	15631.34222	18494.14157	0	0	0	8918.209036	33857.14047
3158	358596.6103	441309.3217	401663.9667	677051.4942	2122402.323	636095.9466	25521.23059	111927.6355	330936.2857	41237.64777	31286.79204	0	0	0	7449.885541	52850.60727
3159	43881.27173	75823.6707	25520.40368	1545059.844	735345.3185	326682.9871	294183.4594	650183.623	779959.2657	1162331.421	251091.8003	616558.953	118105.0352	3175015.499	25069.75339	32521.23798
3160	1390.544926	6471.409641	10612.04634	270536.6458	717156.028	132100.9952	94946.33561	138364.8479	222624.026	69323.00061	55796.31815	57158.6372	0	420227.4073	2908.715103	1673.74345
3161	1109689.483	977672.8533	676064.3648	589570.9039	1078305.579	571567.1648	142401.6771	639297.5266	850539.4941	287451.7324	573049.3121	366018.0874	695246.9075	235223.4803	583929.8381	471075.6553
3162	19969.96721	136608.3471	163808.6491	448464.1782	331540.0152	371047.2914	194086.429	33901.90169	371699.2545	232994.8428	14956.71074	57640.85114	73376.56343	101672.7053	90193.97756	21931.92325
3163	13991.8807	16618.28996	5248.852599	1140.93543	32694.42961	6466.965836	1652.104492	1672.118149	995.0147043	4616.628243	11474.40889	6481.204208	31119.00088	2271.082385	4575.344709	4335.165885
3164	1594561.296	2576254.042	453942.6631	271432.6479	1460060.001	1040549.372	1077528.964	1023687.738	889176.1362	1738966.385	736223.1816	3478068.137	3059459.107	3286080.85	2276979.191	404890.8293
3165	1332503.298	859927.8063	275581.582	143087.9716	430947.2011	92411.57099	364972.5261	641408.03	432094.7591	42712.81322	607566.0309	315605.7655	839006.9211	377127.7864	315595.8222	222181.5798
3166	525625.9804	486193.6839	249888.7673	238407.8977	510282.0282	126191.736	155480.6929	305714.49	384403.786	353656.345	318807.0562	241428.9033	367328.9362	185281.9602	435690.8733	322534.8764
3167	943118.5216	496184.6373	40939.01872	24342.1448	521347.4675	54898.15316	101108.5462	328586.4022	398964.3664	335653.4719	454322.649	661029.267	946261.2963	60448.86991	1748809.836	618090.3464
3168	955712.6483	671104.4007	714413.4566	446531.0343	1207888.776	542258.6266	458916.1739	927161.5234	1021649.974	299029.7826	797672.9767	507567.5366	380638.8949	331174.9845	834103.3256	1014245.772
3169	195472.5906	140577.1307	28503.53173	14721.48213	63532.0728	116698.165	27928.69209	71753.04203	21127.91741	148516.3726	48144.61589	442779.0855	233509.963	300265.2748	242444.4266	112321.6511
3170	5004.301853	4143.31569	868.3496875	820.0740612	1908.94406	1163.377733	639.5041252	4497.238316	931.4828461	3968.566554	2898.922622	5736.132114	2201.74069	3923.93767	2126.906577	2147.539117
3171	1655378.638	938487.6792	1287961.85	1232442.814	2761015.384	1205172.375	335613.1742	775542.3009	2106221.88	412997.011	355438.8439	190004.2231	564662.0672	269989.5057	1054412.92	1129359.582
3172	9176109.132	7886377.313	3684485.053	8200446.426	8770158.167	16200000	8432376.557	7795463.434	6861106.445	7741028.17	10700000	6171229.538	10300000	9886881.628	6777573.593	10500000
3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3174	23948.88772	179147.8258	80865.17449	64888.12519	129506.9711	90531.202	57461.5855	76059.20286	124178.567	6385.385445	15122.77606	217331.6408	17744.0715	23991.25016	71887.25808	466525.2895
3175	0	0	937.9196995	0	0	1197.594404	926.7982777	1125.857939	0	0	0	4004.1539	0	0	0	1969.797631
3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3177	0	7651.225051	1960.593778	616.9622283	3140.289481	1411.758322	699.8388076	743.4207758	2083.471468	1310.568121	0	45287.01164	1191.893918	2864.452429	8485.508476	4473.218842
3178	57916.5358	40170.88265	17647.21482	28011.70552	6378.717203	17123.0633	3966.736056	12436.96044	65595.15114	17577.82346	6227.370439	22103.64956	241977.8236	66754.50639	33578.95141	18575.5454
3179	1056903.655	899740.6251	271086.2126	115097.7595	535612.2531	214683.6731	158132.4971	470942.2592	198908.7085	735032.4335	783436.3267	1200538.541	1030027.745	706368.4007	1243183.99	691190.7795
3180	847950.4392	1161533.356	2400964.45	1782792.121	5120763.664	561578.9241	266980.2061	898772.4918	1558509.931	2216224.86	658471.1673	463069.1116	8898480.196	867371.0404	4713530.232	7276073.564
3181	691387.0472	741724.2952	258336.8384	204963.4424	545833.8869	200842.9176	153732.6116	330594.4198	199994.0844	126502.3187	253566.3197	242581.0943	352435.8048	461370.918	367365.4951	241486.9555
3182	724852.5578	871011.9085	165712.6962	100685.5277	542169.5711	158864.6421	124091.0913	257055.5851	210009.3274	281025.1708	235103.3258	614229.3206	571267.5805	385437.4783	529399.925	357058.8229
3183	3860.90344	73427.90148	45190.19873	8171.934198	2251.991939	5491.330874	6611.021098	1856.391185	7245.148126	3886.920695	5624.944755	101340.8926	106568.2023	15012.53656	172518.4231	52807.71308
3184	792051.513	1271001.05	113274.7362	45010.96848	628789.7096	140615.7646	34398.15572	283862.8599	212974.5513	286321.1314	307862.6112	488538.5016	663260.4918	428298.496	664194.3549	357291.0538
3185	11000.93217	106875.5504	117226.3873	54320.19106	6092.947528	75255.34649	16938.18368	12539.65292	14779.93314	3242.397344	12602.14913	488737.3814	254413.7777	155803.6236	560426.9851	84509.91591
3186	1525287.138	475202.8824	142856.1106	62607.10419	15786.8513	28452.63701	20637.1745	12032.50622	6317.582745	15747.73308	24447.44054	209795.3666	182823.4488	166646.1757	341765.6727	44093.36757
3187	349798.9577	650093.3343	186077.8048	264737.311	529086.7859	181591.2344	16234.45687	40402.24604	91210.85448	165179.7942	21204.19243	1169477.429	727469.1434	516035.5718	874798.8984	779197.8838
3188	116883.5266	988576.7979	89140.52673	75992.98399	22307.3775	100136.1832	14077.47561	16706.38518	50963.98971	25486.93665	8922.850904	149012.4992	152894.0573	224121.8768	143331.5603	54160.09645
3189	4202272.946	4013718.248	2325359.433	5191248.111	2558938.454	4504886.659	3816043.799	3371386.066	3728899.23	4195955.797	2689219.916	3572750.313	4248574.078	3565367.991	3254239.933	4437460.724
3190	1112.512048	5939.981972	52517.04994	25276.41602	1825.950535	37886.51057	6464.792269	1263.450563	12645.52493	3451.906763	0	8288.201538	3866.919574	9146.725838	5833.947165	1839.636943
3191	189809.4125	480904.4678	23475.72437	23856.37718	41217.18529	30491.90612	14019.67505	7279.07659	30741.93506	46718.9697	7491.277699	4812397.306	2412425.79	1219519.278	3346108.405	2732721.207
3192	105704.9884	383740.6087	252274.9078	83902.55343	87827.40895	87033.45903	9399.569306	3614.049564	88559.27841	6542.164244	10996.18343	358460.2253	321919.8908	49720.37402	831304.1567	136213.1551
3193	1341.155382	14651.94512	906.4177752	1152.606839	1471.620452	5188.268739	2510.940092	3905.647826	2830.154397	1225.367966	1532.038687	2599.111575	0	1304.887586	1681.619638	1058.996938
3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3195	1369226.989	1828338.061	165535.3237	151971.4416	1029598.163	577244.5367	302205.5905	481903.4705	292979.6767	523013.5648	275409.9774	264977.5383	222691.6154	216680.6889	61542.78293	88703.79708
3196	76989.22295	34272.37889	7819.296392	10864.08895	4364.681053	18995.70904	1779.599365	7195.513266	10685.27422	11045.63222	11830.86721	50134.03623	44040.66419	16908.78414	38895.76129	11215.79214
3197	7918.478004	42582.61767	26120.47008	11206.48476	9081.247777	15522.53523	1520.409742	5764.209156	3814.246376	2923.312887	7698.558942	189209.1978	61387.35873	16106.41156	179782.0661	59318.78428
3198	0	10443.41579	0	0	0	2543.458968	0	573.761338	0	790.2960049	644.7750772	0	0	0	6243.036483	0
3199	13905.36898	15518.55482	26074.58735	4262.709571	13761.46418	22252.23704	3216.699487	10675.61449	4220.837999	37043.38781	44265.63354	150219.7598	18729.34043	29526.85007	29810.6522	6514.008026
3200	286234.5481	334898.1698	40452.43494	15674.08268	112698.9184	53635.41544	43197.03524	45080.83199	78138.29434	59558.37571	73451.54092	246652.8397	226471.7526	201080.7188	218768.0291	118196.9233
3201	33315.49464	46368.48935	9089.509071	10442.25224	13912.33192	7694.576159	3671.943835	25488.59948	3441.349804	9740.86241	26955.52323	28971.26371	18246.2397	16000.35556	10267.65262	33992.47216
3202	219704.4131	369570.8251	121140.1661	47373.62885	117475.207	62320.61986	49008.69243	73749.2665	56590.9704	0	47393.85601	88494.02327	39044.9892	53561.94483	118395.8135	129687.2543
3203	0	1437.888917	0	552.7460925	2767.264299	0	296.0595314	515.1802295	462.7757332	4310.296017	1249.084469	0	0	0	0	1976.427174
3204	5386.16188	2099.938042	1091.70785	0	3601.253604	902.6925701	1955.920695	1625.374048	1218.08189	2240.491019	931.4421016	0	2130.503474	2138.353602	0	658.2859162
3205	11847.80183	15602.67556	3392.428161	4504.702451	23101.61809	1383.966415	5550.384458	3646.459702	999.9711838	1822.208792	2186.604035	5158.039216	21399.66823	12698.7584	2447.489726	3271.779433
3206	0	0	502.6122201	555.0879162	8568.374315	0	442.5847498	631.1967441	615.7965922	18520.77584	10405.45559	3476.004593	3000.594163	2622.901947	0	2304.88494
3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3208	3363.553489	3656.65277	0	0	5775.270326	0	0	1179.438809	0	1239.603549	1419.983281	4094.516975	1287.652073	1083.137991	1630.324962	1315.890862
3209	2038.774922	3574.300799	5104.863126	677.8320578	1668.539109	1526.929599	0	2691.737454	885.4429985	2329.47881	6040.032233	4706.085346	0	2504.51565	5905.266365	3116.158516
3210	5577.330892	10407.66511	3104.585931	4135.954003	3348.311322	3456.900976	1204.67246	1467.241916	2142.484145	5073.963323	2751.516083	22609.10167	9709.566656	12321.93314	7840.54844	5238.399135
3211	1139.395995	0	0	0	11920.27824	0	0	624.1792523	730.164967	3798.354424	5233.170427	2904.965007	0	7077.405897	0	0
3212	0	0	0	455.56158	2019.09742	0	450.8292635	548.7033859	789.289241	912.3084718	1804.550231	0	0	0	0	666.5358036
3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3214	0	2124.357538	0	2402.192319	5462.791123	2219.482867	1051.613553	1342.87464	4811.705877	10225.55151	776.9911437	1635.142191	0	3678.501229	0	1107.365693
3215	2337.443431	6553.096033	1090.156757	1050.351841	16732.33126	907.4891428	0	2285.098658	1357.111278	2787.109894	0	3258.43601	2801.222502	3628.756765	3997.996362	1557.305387
3216	0	0	0	1017.336412	11346.39523	742.5649057	1283.715282	1005.094249	994.998835	31831.89382	8883.019578	7883.964409	0	5947.0403	0	8294.21619
3217	2685825.485	1239910.425	242738.9183	475885.6686	6386462.533	622141.0645	23435.99328	271838.1472	829242.5464	195923.8742	85372.15852	0	12834.47724	11969.95875	8143.358481	45324.88821
3218	0	0	591.9370118	511.4562317	0	0	0	0	0	3685.934553	0	0	0	4483.449262	899.5616323	974.0538126
3219	1210453.189	657048.244	733436.2129	406944.044	1322210.352	572773.2214	439909.6319	892236.4348	856288.8978	502243.6382	658549.1407	366513.2484	904102.8858	304980.1843	968889.874	1121525.557
3220	53813.35812	61475.72614	21476.92012	35920.29204	36791.73928	12658.99469	10651.28309	11413.98381	39274.28893	14943.40951	23960.58048	80265.90979	33931.25333	172732.3094	14366.86991	14957.80316
3221	74117.93201	18512.92079	24198.31293	16204.47122	10287.62981	39580.63236	6018.825296	13085.15774	6801.786193	18059.56085	68158.83351	83297.0826	204049.2813	24037.60955	149198.9839	47145.38632
3222	7978.005784	4606.954924	2745.281237	9672.174932	2742.205102	3892.473543	3678.323161	2823.895751	3944.434334	10299.71103	3126.291906	53079.02355	21386.35329	25186.72182	14695.00089	30331.32832
3223	4488.351621	32359.43004	3174.242888	1932.034551	7803.704998	5078.135769	1177.741245	1185.846133	2166.644083	956.5703083	1861.516378	10063.6684	5942.739169	2015.684663	3931.963452	1742.488338
3224	38832.50247	8948.449788	5129.695192	850.7798137	5369.918695	5821.98961	3803.573766	12794.83838	4276.406983	15154.50827	36028.37566	36211.68003	6944.112707	10404.34333	64321.60337	14756.16583
3225	71384.35868	52331.589	5679.970513	30325.57531	119538.5859	3309.947245	19413.70899	79649.41307	3474.104325	53504.77078	57949.71406	23430.01698	45672.47888	12612.89319	67920.53001	20923.30423
3226	351055.5849	796356.1657	82193.95386	50237.82395	62997.67007	232708.4526	187691.2362	224133.6501	111931.2771	152935.8546	160778.5971	211510.0538	70941.50565	32674.77689	24959.12419	9815.886026
3227	46500.68152	34107.36359	3898.939624	3917.591922	26881.79852	7086.960632	8621.472072	8038.21069	15442.10404	13626.57588	14693.88025	46655.08219	34980.06076	25499.83556	10850.01568	19626.84475
3228	0	0	441.142651	0	0	0	0	468.2031136	0	0	598.7599995	0	0	0	1336.424378	684.0779661
3229	124268.5445	53827.52166	49727.84436	33177.13813	86740.72657	50323.14303	23235.39575	40218.839	30307.58801	33888.06489	42617.87843	148734.4432	133830.467	68962.017	116461.5462	130953.1492
3230	314629.927	690925.528	74727.70233	48716.68798	201768.3157	191909.3368	123633.3749	170054.1403	89592.94201	178790.041	127685.248	132382.6972	84772.12617	90980.65725	62973.09276	23938.95266
3231	121600.672	276498.9188	36897.57998	27471.79294	105864.7086	40046.64288	30687.048	69795.64178	34858.48124	61550.3034	60017.76897	51663.45951	62652.7038	22124.69285	41264.21209	27706.97725
3232	69785.20425	46703.42686	12457.88163	9142.326002	19824.9983	37356.92051	10471.26193	42038.06055	46294.32609	25241.15559	11797.04814	53761.688	50857.97585	53707.49954	41637.27227	47380.16881
3233	110771.8345	298515.766	6351.280881	3591.464142	123774.3897	25704.27909	2394.079067	27251.57568	11524.80348	32740.95407	7417.946752	17161.13653	41234.86341	60702.19999	30602.28864	2439.123051
3234	163657.5594	285767.7648	14706.57782	9818.74044	100497.7341	15126.41036	10371.09042	35220.82808	6587.757139	40549.05197	16462.20785	50613.98565	37958.87412	27912.56054	29183.22067	7355.947427
3235	0	0	2567.331135	3288.270928	3940.830955	1567.720185	532.7484729	2971.943682	1068.857982	7875.393523	3418.078409	28730.18052	6761.706348	8512.694339	8178.786806	2087.751431
3236	113184.7369	102151.5343	32617.41474	12830.79508	59691.39358	13940.06488	12910.46748	40197.61404	25786.92599	52323.51829	45300.51436	85295.43215	52029.23743	29173.48684	27429.87702	49366.68232
3237	197154.7511	190815.0423	88217.7582	32464.80526	27097.13143	88336.65305	39953.70924	24037.01323	109574.1393	49327.97214	146526.178	94338.08145	151630.0409	85457.50894	80543.84577	79719.79014
3238	279140.0955	427121.2914	13865.25466	13011.54972	237498.1493	38579.24008	18581.81714	46704.83408	30982.30961	114916.7391	46636.79342	257524.279	144740.6914	218200.3621	126087.6818	34778.36299
3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3240	0	0	0	0	0	0	0	0	0	0	0	2631.517531	0	0	1263.280547	0
3241	1299505.365	744209.5988	231657.8806	1411270.014	5404968.659	1191539.515	135674.2782	661322.0848	1420320.991	8599634.003	321291.257	4283270.441	1313232.453	4994994.287	1972748.503	917873.2084
3242	5981.803428	7968.446983	7335.947712	11478.84883	14960.8242	13910.22163	3135.690133	9019.478806	5200.667207	16180.86072	6074.39097	17977.02393	13636.00359	21728.10061	6758.655375	11515.16233
3243	247821.852	182298.1795	75201.23339	8649.509133	104577.7411	27347.98495	18445.1972	28688.99539	66193.94782	94098.74799	12205.92644	348942.9332	61843.63869	100967.6732	56944.24715	43176.7704
3244	1130488.61	2007054.544	955481.5986	465744.6605	1428657.86	753987.7512	103189.1643	303487.9865	501482.8807	1442293.197	151625.073	2586176.174	1381653.644	1671576.45	1076064.182	326831.2075
3245	7721.736913	10344.35055	600.8168194	1442.36766	9256.878041	3726.602109	1461.433262	932.5630167	1566.941565	1067.459092	882.9457082	0	4230.328949	4983.510084	2333.658288	2266.070694
3246	7011.556283	7169.567019	927.3992663	1386.441152	1208.270911	607.4475889	0	0	0	0	440.399803	6891.917177	3048.531553	1676.797523	5630.686699	385.9042912
3247	64006.36859	156176.0472	114710.7702	117708.2038	285070.6172	192852.9611	23463.41039	10937.46182	40961.40855	565127.4966	22931.80293	276592.0642	158683.1629	389824.4895	70700.20692	81424.80632
3248	41393.85107	18188.07041	2435.09637	1949.334255	4267.445688	4238.48763	1185.290383	2139.693838	1356.893572	6183.970549	1222.205006	15912.1463	13248.41233	48853.72766	4340.051941	1676.746011
3249	103547.7255	89231.61073	9881.039534	12450.67066	28784.79231	5836.970247	9586.28244	13676.9218	7933.303463	27194.58629	40154.75858	51223.69393	86757.05045	20955.24287	116855.1247	96799.36046
3250	188923.9265	484339.4982	142259.395	139798.0115	692301.2881	140721.4548	43996.69185	234685.409	215482.7042	479003.6466	100759.5301	431411.424	65181.9741	416140.7716	339221.3164	71813.84226
3251	143584.7422	308510.4795	119452.057	134678.4407	286229.5402	96429.11783	23505.47722	78031.76404	102041.9843	478467.3085	10309.9029	455036.105	202356.8354	416387.9439	132695.0664	14832.24485
3252	4018.503129	4127.783573	2687.469691	7212.961416	3051.493284	3536.664558	7316.698455	2699.239375	3780.497575	2897.482978	2707.757732	5894.155079	7005.983772	9097.223286	6834.949027	2681.761447
3253	4522.744275	1875.360762	7418.765581	5072.790766	1668.003248	5459.895721	2669.88612	2423.294974	3657.700459	2004.543224	5943.125036	3725.434341	2368.538926	5401.888277	1047.717159	2747.380958
3254	254870.155	1225443.662	67751.94817	35867.90327	406161.7664	129974.1629	12067.72298	55926.50309	60162.7831	402912.3784	69282.65311	994980.3254	499670.5321	735393.3246	382667.9389	127703.0638
