row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
3343	1982.681013	3328.871177	1013.477323	3303.072023	1537.053144	1268.332879	2083.13559	4139.174566	1522.559605	1597.066967	2244.106642	1419.766648	4107.867568	1378.380837	3153.157398	1279.705375	1251.683284	1360.699311	1367.10153	1589.76749	1465.232375	1921.078246	1571.224941	1302.388737	2371.194805	4139.514805	1322.926343	3158.470985	2479.618522	2040.664129
3344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124.387861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3345	3124.813758	1625.102117	1227.635268	1484.883515	1971.088328	0	1496.495908	1557.233511	1269.263251	2179.939355	13135.44149	5016.563511	3108.57121	1993.74632	1490.014346	1896.802211	1388.00067	1337.946994	4654.174129	2004.028857	2725.416191	2920.328307	1614.802267	9263.958755	5976.300923	29189.60153	22745.6284	7782.258171	1595.110108	4772.69777
3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3347	1405.524558	1686.440132	1849.657443	1039.653415	2560.157324	1200.872715	884.7516978	1589.983626	2280.245219	2274.226789	1668.81257	5613.466938	3649.89442	1606.510978	1961.503358	1212.610245	1848.041862	10462.06567	2430.248493	2202.323975	2728.236953	3144.346673	1969.497901	6471.904418	8813.113669	8280.291399	18140.45448	11608.77415	2017.759989	5727.478853
3348	3117.270552	5030.984486	1353.418306	963.8877966	2305.756617	3449.239881	851.5876685	2502.385784	1209.860556	2755.123273	1646.83374	1583.704758	3223.144445	2393.373477	3642.462968	1111.994482	2553.168682	2297.971747	3334.37292	1915.425718	2405.944073	1583.874765	4118.299108	2134.521441	1575.849432	1270.089268	2550.919021	1491.152921	4644.094211	6786.462581
3349	55096.25207	0	0	0	0	0	1037.570786	1404.150541	0	2570.186988	1866.200961	8179.794326	0	2304.818736	0	0	644.9292963	2355.757745	0	10282.96681	0	20728.64598	17387.33615	16305.94571	17189.68628	43999.75391	10305.4241	9140.453405	16649.04316	9997.764075
3350	2069.466103	1693.505344	0	0	1803.585912	1609.245023	0	1205.243981	0	1174.445504	589.1646878	0	2661.814115	3397.280432	0	0	0	1746.492986	0	3324.504124	0	0	1273.329618	2099.069345	0	0	0	0	5081.541833	4968.442424
3351	69303.45385	25874.12979	2255.257145	5889.30481	45883.94106	3484.705568	1814.404531	17343.5556	6934.368863	7443.683098	23915.57155	44910.38036	13173.83493	24771.6147	6255.527143	5704.158742	2082.890426	14541.74375	18829.42443	14308.36884	19780.8665	11803.36347	7041.393803	37977.58882	49781.97153	22850.14867	64758.17705	38681.76852	109160.934	83295.36831
3352	15613.18523	11518.77033	2740.153387	1293.287834	4113.321376	1889.547668	1179.529181	4373.943044	2155.406051	3019.240132	6807.32147	9127.157687	17533.14925	3261.795834	3082.350571	1187.844833	3589.643708	5007.008983	3548.781487	2262.922224	5698.818212	1528.46614	15072.34451	16494.38112	20714.7208	8371.625745	12771.54816	19308.3121	21911.3093	31269.14055
3353	0	0	0	0	0	0	0	0	0	1347.4292	0	0	0	0	0	0	0	0	16937.06697	0	21133.54321	0	0	0	0	0	0	0	0	0
3354	30200000	20700000	10600000	8747546.688	20100000	11200000	5476243.726	15400000	1.5e+07	8895513.4	1.5e+07	34200000	11900000	29300000	11400000	8475335.093	9687099.099	16100000	35100000	26700000	23800000	33200000	23800000	33600000	36800000	30300000	3.9e+07	35900000	48500000	39100000
3355	0	0	0	2544.997706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300.306916	0	0	959.9489875	0	0	0	0	0	0	0	0
3356	6509.52997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726.1398953	0	0	0	0	0
3357	73488.42866	29467.30849	4621.332261	38339.6908	39035.02717	13836.575	28375.90513	48531.72546	41529.63779	71279.9029	65417.43855	246155.8076	161179.2391	117192.8396	48754.72507	14724.10995	150824.1156	115561.7708	16700.62306	169476.7355	82652.90479	41410.99441	148799.6469	289534.0328	82375.75457	266686.9962	191686.6766	222319.233	363709.3587	476972.6516
3358	160114.3365	280993.0777	39899.94548	48419.66445	123263.6899	72823.67573	25882.53992	8515.235161	23984.05143	23769.83471	14395.9984	165864.95	141770.1933	151252.6326	43487.04071	30252.77431	10690.47366	38699.67214	391007.6937	289767.8856	53254.267	76143.91797	33900.99186	107812.1396	97035.35559	124625.6248	108375.5748	134387.4416	1440958.357	189173.1412
3359	277822.1174	258125.1336	116385.187	94132.40491	193583.4236	111602.4181	88854.16993	132017.8855	121871.1236	144771.3676	136430.9602	244527.3764	167972.6319	162615.0893	93451.96869	105737.0496	97303.68916	170987.2929	371950.6694	359248.8669	269986.3349	416213.3988	214210.7635	422578.6127	310505.1308	266715.0292	389383.638	248233.0851	314429.2157	332920.1917
3360	152416.3678	146347.1531	176997.0278	153469.6731	79354.89704	151677.5246	79863.22814	91624.62163	90186.2167	28065.56225	125323.7972	433005.1776	139691.7716	314423.8966	198164.2635	94303.6505	56228.46838	262899.5741	1542120.915	488689.1467	258324.579	557857.1969	161123.2856	284766.2645	336076.5624	383541.784	434238.942	349223.659	333860.2635	467535.6925
3361	298070.9969	566197.7204	185831.1267	130852.4175	260398.7074	157928.7957	150774.2517	466320.909	158889.9957	306700.285	416312.174	451623.8457	172913.7995	203649.1609	141840.6044	266415.084	210868.412	457588.4605	281761.6685	446611.923	185464.1288	516107.9142	414165.3556	548074.618	380640.9323	365290.8381	698248.7655	712214.3194	1226531.745	1045930.39
3362	128319.1969	423794.8839	79335.8225	45264.61591	192489.0781	23956.94001	105084.3091	180145.587	62311.55286	54278.71168	27623.13472	286661.1499	124901.1184	127524.213	178628.1595	35416.45367	263193.6937	140620.4021	338815.8381	51402.08768	88193.79844	52788.17752	935198.02	288678.9911	276792.8392	217410.2649	172912.7872	485878.4834	2490056.242	4334291.789
3363	528290.093	699285.1208	224200.5762	89688.94465	641396.9044	325811.597	376322.1528	688078.9549	239704.091	762703.7242	526323.8129	548261.3299	639855.4599	624003.2385	333964.0951	209783.4082	90234.39498	665530.7324	240951.5046	379156.7442	279374.0407	282272.809	212596.0892	1078631.879	865977.1638	631679.9116	769122.3078	829681.6923	836664.9979	1074604.39
3364	161746.3736	260505.1942	39242.63931	53361.3642	140967.3751	39641.44789	63222.25141	79389.74126	88212.19222	17223.3055	56607.29166	61986.94603	123917.2024	300880.2526	113806.6432	128464.5734	97984.2594	197710.8009	441529.4122	466377.6931	226495.8379	223396.8078	146461.8146	385494.047	353851.3375	297935.2173	160845.0088	276836.553	1062353.625	362304.4866
3365	284995.161	133873.1803	1473.423436	15703.59764	370517.7643	2822.545595	158324.3024	406638.9355	320225.9066	313329.9118	170382.0169	95778.68146	166061.8868	39796.26365	306897.2625	265235.3087	354250.2984	95614.24138	14719.15201	95816.97103	64907.2702	43622.37309	146299.0389	592578.4638	465846.0817	430918.3246	318573.7882	790591.2632	864342.5974	1247297.818
3366	99332.42846	84145.83325	16845.86177	6559.97046	61879.33523	25773.43336	13606.64256	71203.98646	67551.84491	86473.21823	26989.91374	818838.0828	42772.6474	144749.2299	141963.2797	52400.53555	70774.65846	112896.7604	138172.5193	221179.9626	77801.67488	298734.0545	690410.5193	430012.7306	797782.6375	778505.182	809039.8543	3351605.501	2978130.091	407555.0799
3367	67677.48211	150043.9277	53751.79479	38111.13623	61083.27819	39251.42114	24921.32314	50400.42355	54152.9141	39201.8583	35806.90421	98640.58574	49882.3643	27725.01128	41284.37084	39363.29369	23879.93463	42128.61923	572965.3252	556669.3303	322471.5444	376417.459	277328.1689	1319948.454	268670.4335	273227.8818	420153.7309	207865.3094	191604.8027	1844454.751
3368	208228.2816	703801.2144	41002.68634	72651.74358	196955.736	115902.8156	6259.241412	60471.85907	99188.53688	142176.2571	35119.95848	60139.39324	4404.796161	12409.70747	649.9459006	63712.82616	3062.162891	5664.048461	1058206.752	1796460.076	235920.78	1665634.92	373745.5443	316258.0512	419686.4894	169296.1622	191156.2036	38349.3319	31484.48683	4605.699416
3369	294910.8431	611498.0066	185953.1419	245873.3824	389635.1317	332206.5322	257362.9091	209354.5281	255483.1624	315717.5145	273985.6678	598579.0253	140353.3758	702972.4633	211829.3689	235450.3362	63726.50584	178593.6083	3212324.163	997632.8867	890890.7781	251953.4021	46260.5973	973701.366	596258.8081	243316.4754	251264.5383	667485.5163	135290.5816	231754.2504
3370	77940.48368	621194.2121	237370.3776	134278.0122	21032.57678	158205.9992	2568.754208	10360.24432	72887.78749	551392.1096	4776.978133	1066.6661	0	2687.62157	0	23533.71198	1283.503911	1117.519848	680829.0208	593083.3104	176804.8374	1401473.658	599326.8602	50873.71924	282863.7152	38113.07137	153896.7993	64425.20055	7627.035218	1315.991092
3371	3622923.698	992273.1275	688979.545	700490.0342	1946245.661	960961.728	543405.356	1202171.627	1815106.811	933069.9796	986005.2832	4675587.919	1559771.778	2078745.891	1095322.531	1286727.819	248905.4703	2181659.029	571971.8317	2677352.93	1212363.789	1627093.433	1141120.544	6152538.11	7366742.406	1650805.322	6117120.502	6514128.865	3949462.925	6769895.328
3372	3531788.379	1540941.343	36338.40377	164207.0375	1627850.165	222566.7709	80812.17319	186502.3831	164934.8236	262585.7361	193038.9132	1292330.557	596892.8139	334128.0831	112582.8714	202425.9238	509196.2773	300687.8048	85121.93335	312058.9884	55005.09566	183179.0595	183147.8043	1349876.485	507624.7335	649198.6511	532622.5955	537461.1029	801507.687	626205.7249
3373	154518.0597	88337.65377	69832.84053	104418.3716	796784.443	129340.3878	50834.78844	129459.4458	410251.116	93596.6749	83772.85236	574927.6179	316527.3794	293995.2613	181078.6949	218744.8702	127883.3258	343737.2693	93571.99241	85418.70359	52598.75767	73523.32381	99649.43313	1140170.158	1149457.092	262350.6933	515406.8534	1018796.557	1083670.012	1242544.014
3374	276088.9132	482385.3163	246793.2233	375511.7272	852402.8181	800810.312	177865.5116	317474.0974	335279.8538	199870.4791	94055.72514	1259267.503	548927.7966	1349680.555	629518.7587	247890.7047	486957.8114	221615.9222	419565.3109	282449.4525	108924.067	177914.9652	226092.9965	1101393.435	502635.3417	646589.9877	602398.9584	532457.6428	596681.5503	889383.656
3375	441616.3015	415648.5101	261349.3456	237927.0174	319168.5009	120166.2113	259231.2461	594055.3205	688160.8324	344015.1983	485584.1665	249518.344	573998.8801	350253.252	446806.806	580249.286	275039.1413	1386364.39	190944.144	749665.4595	249173.7311	565581.3716	742192.2785	1096315.209	618101.6616	1338102.438	1361428.084	1225063.494	682343.0512	1383724.723
3376	59849.26445	104636.2446	55025.21917	64215.60713	41535.63926	87838.73559	5180.279449	17019.77046	20719.27425	412467.1731	6181.158605	12359.73346	4902.054206	6062.037282	2065.910422	3284.328772	15159.08593	2690.152526	129065.6182	1578934.717	54833.63714	1267055.897	1071485.556	213444.1658	434124.0901	227159.6778	298112.575	178656.1007	100915.2745	12823.45377
3377	127174.4849	93820.34144	154405.3766	238505.7143	185197.9512	266478.4447	98712.45548	51372.03535	140589.6972	76122.57651	45472.86084	224217.2956	49926.21745	199068.5248	73852.00322	92276.50605	249509.4347	34201.76036	13695.46753	21707.64395	8972.892999	11615.90296	47780.90849	148990.3058	343685.2683	104056.2873	85273.63708	193506.5802	117317.9276	217460.6527
3378	1469.894581	0	0	1538.945911	5079.957687	0	601.5687659	1512.708208	1371.788331	2055.473567	935.8805421	0	0	0	0	470.3487348	0	898.0299404	13215.50038	0	0	1169.950689	539.5970054	1782.325414	0	0	0	750021.297	2193.1763	0
3379	133443.2902	40170.95448	4940.855227	0	0	0	0	0	0	0	0	52030.75281	0	0	0	0	0	0	68488.64813	1775208.984	0	1109220.172	486083.9176	795582.627	14263.10383	155196.0589	274421.6916	184610.7507	101603.0309	0
3380	0	0	0	0	0	0	0	0	0	1214.632615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773.1535403	0	1196830.844	0	0
3381	204686.9252	107585.9534	832.2697983	9066.792357	0	2654.807107	15774.84262	937.2114612	3942.325144	1032.805865	18872.39026	344803.5844	35236.52253	50964.42274	28880.5484	19383.81334	652.4202838	31234.73705	5271.827525	358032.5104	7505.413344	524735.1058	82375.59166	1477234.806	344732.1351	905246.3765	1025774.087	321802.1769	338159.461	69825.24364
3382	303379.305	260868.7251	161615.9764	506408.9204	800288.7169	928837.4319	23051.80874	21555.82036	185315.2218	75669.72564	11385.17302	2295594.581	43649.8056	554781.763	57436.80025	484767.7704	1003026.491	18990.99624	4384.122311	0	907.442539	2184.477573	9427.105988	807656.0195	2576304.202	229542.256	123222.9353	406815.8793	585414.4344	870684.9532
3383	549416.6809	667935.7976	218438.9476	34285.34802	140761.3125	164888.9188	0	6579.853858	31422.91895	20848.36712	0	11095.53484	4448.300947	2927.938266	0	37110.38836	0	0	1663110.357	2230079.297	500357.1546	1455295.693	25584.6964	542019.1933	123727.2462	95622.49121	312472.9287	8871.77304	19916.32389	1826.628179
3384	243009.56	217234.5741	10166.20483	115393.9485	53860.40118	94043.86577	107962.9367	33750.90892	120371.1747	44161.8458	30518.06099	395391.308	64820.6978	301285.0645	120439.537	175484.459	283856.7915	236088.3662	41791.79168	218832.5474	8586.728496	273166.4888	161449.3767	633471.3819	370083.9798	397004.1715	472396.0747	525656.1636	521661.996	581700.3585
3385	2359350.131	2692640.464	126097.6791	132746.7071	1664137.849	379344.5721	144415.3637	526548.735	222557.3949	806005.2546	314545.4682	328837.4764	315092.3224	238754.435	82632.50621	83517.00934	73066.49481	216905.6766	1793869.431	548732.4621	1011359.928	548874.8991	237595.5842	404922.5807	520738.1736	232299.3882	528781.2936	198793.6924	578747.7778	434485.7513
3386	62744.98018	59160.70848	22675.35693	8787.092471	124781.4939	5076.882985	30975.03235	113792.4289	98705.98985	268499.0891	5490.1104	92320.30622	209738.3522	24227.76591	24068.45895	53226.28095	222079.3557	64627.43858	1348.883425	90220.00312	19087.33119	45930.35387	81839.10818	77771.97527	256610.9295	187004.6726	209808.2419	67981.43702	391269.5411	173368.143
3387	15569.18067	21728.83171	18424.83046	13265.56946	169807.0313	3495.694287	36664.71808	32776.7247	121009.1895	166598.7373	2186.671735	58963.72546	147552.5113	20224.02293	13265.53023	41427.64903	108417.6071	29714.07306	3387.514909	69974.48049	13253.91583	57452.88902	101602.5264	79966.84024	228338.2703	168231.0816	104662.6318	24265.95151	354118.1333	253329.4433
3388	149565.8718	142589.1745	146370.6066	147006.2723	57793.0791	97631.37103	106121.5245	66767.01473	84348.38058	14596.04834	73447.83309	311288.5286	126353.1365	240647.0596	241459.9866	108877.5886	82983.53396	206826.9153	2530735.369	1236615.062	487499.6271	302660.8671	231154.198	142100.6447	166764.164	285066.5736	244391.0535	194685.0101	388488.3533	510246.8494
3389	452454.4184	442663.9065	170345.937	114087.7604	626430.9436	121521.7248	266854.0932	274467.437	388452.7188	205425.2894	381868.3857	1049229.311	539737.1796	479712.7405	258586.0578	424550.9403	573954.883	534906.4797	810209.8616	835211.4033	495490.5813	725251.998	564193.0742	2167472.131	1043897.939	768197.517	867243.6233	2442836.149	1092565.378	1099071.049
3390	301574.8171	37676.86906	76369.13879	125046.9683	365624.5693	73565.29045	128523.8106	145285.9302	306780.5974	132553.8209	61675.94511	264344.4074	364377.4487	77324.05365	158493.5117	371009.9397	603085.7846	107274.4748	4200.147046	32506.24207	26666.12007	35780.18954	133247.6666	716001.8833	996771.7101	428962.7177	386004.0143	612862.8243	295372.4158	471810.4878
3391	29054.85042	585554.7446	40770.28253	13034.20198	70012.00045	47870.89105	4131.820482	1086.493631	4006.618195	464503.8544	701.8245908	891.4312395	32554.07055	5423.204122	3934.463103	14467.6046	15679.23958	1022.878408	173886.6827	27048.65257	287967.866	32257.06232	390201.8438	0	983.7855671	885.01404	0	1839.183444	758438.9798	231504.1733
3392	279008.0241	379271.0467	530117.9816	195217.7073	250784.7194	684571.1231	60273.60829	108512.1189	328311.3663	36319.37812	63705.56775	1128917.882	20123.03504	511233.0193	251191.2553	343857.2642	112030.9758	59219.13765	108591.0032	61677.84636	94249.49327	158494.1171	186818.6354	14263.14485	1364481.951	111750.8562	59435.16761	854420.1403	1189186.001	850249.4381
3393	1010894.786	1522572.507	7433.789751	0	790360.9509	57735.66032	42579.8702	218318.586	32944.98827	107893.3882	48556.41813	195378.8828	435288.9598	538245.6957	74183.63211	26835.24783	0	339317.0428	277859.2076	544136.4382	205547.2082	65749.9458	41134.03763	2809524.45	955886.0902	499801.0359	1230844.696	1633056.306	2387234.242	1389226.355
3394	36032.78322	62019.84818	6243.98609	37858.52047	206101.6827	26668.05546	823.2840874	10783.19687	99213.00376	0	0	588323.6087	67265.25187	353846.9128	52176.18661	158170.7294	146463.3993	5140.240509	0	0	0	0	2907.339593	87962.64698	119057.9928	33879.32472	132654.4812	127970.7241	106342.7588	911886.7391
3395	32123.48079	154453.3078	81251.20053	14078.24188	5002.094512	5185.11346	868.4270437	0	6267.138974	2139.600338	549.1546592	84850.54414	852.8743133	10784.85658	424.2348655	2263.660528	0	1551.208642	113250.4714	379436.3842	20329.68882	311006.3736	10761.58522	610551.7124	30041.45508	738762.3361	700646.8012	3554.743077	3116.472647	1458.880136
3396	19123.88641	69620.47247	111433.6703	84105.72342	47270.45463	47447.06589	6116.681801	27185.68998	29292.57719	68075.66391	26439.90308	257692.8721	39489.88906	111374.2586	6089.760916	34029.52188	9070.198421	21876.2548	202263.3646	255342.8949	166180.9064	1120952.026	2578.155954	376556.1699	182330.5883	823777.472	2093079.764	200915.1254	5940.960971	1966.323991
3397	63891.88648	70395.56767	15986.25882	21222.95017	156743.6754	32621.68825	82641.68502	157898.0359	41239.40513	28485.80181	111856.7972	82040.37131	23021.81246	10378.77777	55075.45841	35094.51192	39520.94837	123539.8962	140679.985	239508.2713	132383.8001	652618.624	10213.29001	433304.7321	35657.62146	556536.1568	302678.6397	9865.395568	34913.01183	40613.39175
3398	5513.3154	2499.336215	2706.310807	3052.695773	5774.549408	4026.420292	3564.26583	4074.593471	2434.674494	7528.41777	126514.0983	5034.735063	4096.119613	2320.364563	3032.722887	1958.55744	5604.412249	205042.6023	7370.015934	42804.19806	16340.05134	43951.40289	4353.89688	109095.5154	46468.86149	200824.0099	245117.3372	35331.78314	2061.942154	3920.155436
3399	427240.9841	1582848.988	71399.42101	11138.09513	22663.73905	251000.7325	3284.265204	29022.44823	17798.86462	514038.5991	11672.63742	9038.129725	8075.525812	4315.065572	2659.625322	7629.686102	11363.67041	10017.51618	6689.846498	25136.50495	34242.81662	27472.98512	3966.98578	112858.3961	4914.983927	349352.9071	1714384.809	13417.79363	33165.39046	62538.19092
3400	93780.89232	704598.7867	95858.43951	7745.113641	44385.99307	103510.2114	2690.392076	17960.77152	20332.24684	59240.72101	25343.2009	15034.71993	4627.801475	67800.1476	13485.39224	2744.987984	2680.584798	2730.088573	0	2410.061927	5335.537594	5403.432436	397.2934143	459449.2529	31370.02861	58447.27091	1671861.833	38007.67573	276292.9461	113702.1337
3401	55835.00053	147912.3868	205271.1156	31363.80399	57315.14412	182471.2615	5300.345072	10598.46231	5208.779501	31837.62653	7412.725284	46597.01114	10672.55919	90827.0131	23161.57034	11349.09633	5377.026603	6135.322665	362445.3681	31743.06808	72513.33443	92649.12871	36047.54756	418056.1052	35288.59462	249917.4232	91023.80401	8380.344758	10920.78088	2225.751066
3402	1553010.633	752103.7903	120409.9578	301769.3121	601763.4758	191570.9808	116497.2236	292637.1265	357812.1948	457816.2493	87996.11251	816864.5166	340663.4212	312409.6997	561307.569	247328.9531	300605.106	511029.939	36415.25428	180116.3613	417737.4748	266068.2967	268473.0022	479414.2426	863040.2591	772391.6524	1256063.549	214354.9457	1325989.756	1194888.186
