row ID	100.mzML Peak area	101.mzML Peak area	102.mzML Peak area	103.mzML Peak area	104.mzML Peak area	105.mzML Peak area	106.mzML Peak area	15.mzML Peak area	16.mzML Peak area	17.mzML Peak area	18.mzML Peak area	19.mzML Peak area	20.mzML Peak area	21.mzML Peak area	22.mzML Peak area	96.mzML Peak area	97.mzML Peak area	98.mzML Peak area	99.mzML Peak area
123	2068829.793	2101672.509	2106713.468	2014477.798	2175370.031	2107508.185	2072333.886	2124172.869	2199681.54	2144600.142	2225085.714	2017583.763	2176004.63	2039834.262	2146054.556	2106201.323	2296596.785	2218736.068	2122275.251
124	1926536.256	1210875.042	711073.9577	277243.9598	503932.9677	274555.8626	494645.3283	95780.50217	46238.22409	389972.7165	156327.1428	58374.77909	295382.5039	74111.79557	169487.3505	1069922.966	577728.52	463189.5602	2657044.309
125	2511468.202	2033524.661	1706414.334	1384905.085	2187202.789	1381290.165	1003181.799	970053.354	797549.1762	770563.4881	844328.6993	928408.5747	796204.8895	727137.5809	714649.4358	1225494.241	1632744.597	2636113.672	2788656.64
126	29700000	14200000	580501.3986	419063.1669	437820.5041	1027212.244	575228.132	5801011.443	2644282.643	1998288.197	3251461.684	7239433.047	5381910.88	3432501.16	3660263.059	7239017.954	11900000	5686659.677	3377595.082
127	12500000	10100000	9357846.782	7653041.43	5499614.081	21400000	7779305.4	22300000	18800000	23200000	19400000	15600000	37400000	19300000	24100000	8400107.871	16200000	15700000	6577961.546
128	688146.7456	1399442.687	587366.1288	953894.8177	532715.8494	1214999.688	454711.7493	1961008.082	814442.3828	1627887.746	941157.0794	1024643.964	1116484.398	1102670.555	1580683.696	632743.9577	581881.1388	2487661.18	864143.9441
129	1319166.398	1351129.728	1261894.63	1362970.016	1381569.963	1426572.517	1400540.191	1293036.01	1348777.535	1442362.199	1338461.369	1333130.942	1395437.054	1404085.333	1407133.503	1231469.907	1425046.062	1291404.625	1201715.633
130	109600.0637	170786.736	526342.0248	89993.25253	148206.5554	413751.2849	192194.1562	15991.94264	127598.2267	31813.60115	7026.295709	50517.12304	251739.1739	75124.57189	87958.28282	83393.6136	83103.15348	102874.268	57812.87004
131	1014315.195	1188721.988	890022.3699	690617.9071	608894.6363	1554341.011	618310.1945	3645007.771	2299140.702	3642529.493	2360694.313	1863182.222	4725476.829	1559694.899	2812104.044	1205174.267	2725229.613	1775856.547	806115.5847
132	638814.5604	246617.6055	669567.5037	392640.7277	74189.27449	658870.6905	317784.4726	1938766.992	1242456.556	2998353.726	1058801.167	678778.9434	559004.2572	1278485.536	1287929.358	553182.0274	470965.8664	601713.8521	286838.4581
133	7031231.946	5621568.722	2991472.135	2370891.116	2400130.986	3449480.478	2617863.471	10600000	4777086.484	10200000	8533344.343	6109324.653	10600000	7204273.34	8879679.342	4903955.902	7946067.304	5470039.358	4140225.301
134	998442.8559	1828331.282	775943.515	476787.5994	1561110.532	878396.7833	894874.5043	1575796.806	1140968.619	1417130.785	1747208.122	487744.2159	548759.0693	592446.6589	733548.1707	779700.9598	2001353.375	2492618.385	2334467.746
135	2075555.194	4123783.524	3561965.039	3092525.286	3605612.627	2213503.635	1331750.031	2302988.174	1015675.729	4849162.694	4207482.404	1272203.652	2697544.515	2256489.736	3178767.417	3841984.012	3070138.956	2633509.887	5543398.582
136	1899451.558	1847747.53	1885539.566	1874744.09	1847580.991	1759855.747	1767846.374	1886840.532	2374072.626	1825973.792	1830336.392	1829729.851	1820201.719	1775282.356	1878397.082	1865202.605	1901127.246	1823091.829	1927530.618
137	446211.9346	643507.1793	608959.4431	460136.8521	531482.7296	769085.3749	788936.3518	645299.2952	548007.591	630573.7647	422769.0577	442472.3484	433895.1374	450763.0987	593400.5721	446269.2357	425240.2743	425610.3201	521206.3246
138	10400000	8092567.809	1088737.002	1076738.649	1903554.12	187687.4465	1404143.642	23264.75762	5509.862601	38605.64067	7899.451971	16183.48358	65336.89319	6209.911164	17077.93809	5295545.496	1136764.295	2930045.57	4604198.052
139	192345.1718	268286.9552	512250.6561	130615.6373	42062.59616	63736.52322	64113.16965	218905.328	25126.52421	320889.6153	115456.1542	111982.9204	119834.3669	81318.84307	74912.10861	237768.4696	489555.7875	83455.99964	172251.2714
140	7405917.071	1229420.247	1952941.287	1756859.491	941198.2977	5524011.074	1689197.93	10900000	4905163.047	16200000	10500000	5858467.087	11500000	6318085.156	5739259.161	2628047.147	7782304.135	2584016.981	1315492.226
141	826380.2694	1177219.016	591904.5522	374612.603	925587.0367	499392.3847	483997.3809	487011.5212	387827.6324	621638.2393	698418.8622	150970.1265	397830.2431	341683.4906	157032.2337	661205.0993	929758.767	1654450.299	1667274.594
142	1814660.517	1758717.872	1802909.043	1796642.445	1771982.574	1704821.494	1725938.149	1802235.153	2263506.1	1770987.52	1732780.039	1739757.073	1762902.239	1706044.192	1803703.325	1783951.2	1848073.284	1705203.183	1868152.468
143	651363.2148	458517.8216	913437.7301	201555.81	247671.5662	476965.3937	294846.0563	1641990.238	679401.3782	1109201.707	742183.9105	726877.8959	1195299.358	798558.3585	949482.0969	423046.0444	1247260.219	338261.6476	193882.904
144	1754506.035	1899759.787	1751757.292	1778906.898	1905407.342	1877220.85	1758362.869	1768320.277	2066531.656	1860828.389	1932135.789	1805505.305	1930857.233	1680769.174	1888048.547	1825897.108	2002785.711	2077414.562	1975626.757
145	23800000	17600000	26700000	14200000	8874930.793	19700000	13900000	93500000	4.7e+07	93400000	54600000	46500000	98700000	61100000	1.21e+08	43300000	1.02e+08	16200000	9201804.341
146	1313075.019	1260509.88	3871011.076	1205952.697	714323.7966	1387200.005	707362.497	2890568.822	672403.5182	1953949.071	1904969.718	477014.4552	750247.749	883561.2385	958445.6373	728943.6144	4496903.037	718224.1365	508521.4248
147	7115029.222	5417668.967	7612953.445	5664797.502	588199.3967	6731061.905	3282492.122	7840782.953	6763369.344	2401305.203	1246671.303	968778.4061	11500000	2145958.595	1890062.418	7249910.996	4632983.884	4937572.581	958786.5029
148	1713484.081	1605072.37	1608691.776	1682078.061	1588919.3	1671088.947	1621795.816	1748971.736	1671363.942	2385643.721	1697351.316	1642561.531	1578301.932	1682345.47	1618620.199	1687553.728	1550188.117	1603088.13	1573911.883
149	401096.1789	195530.1783	422380.0361	362546.4342	324140.6396	778656.9921	353260.6581	1243698.227	329655.7494	915028.6314	570000.3893	207385.1172	457388.0675	660355.9394	592821.6319	260424.3842	1757402.111	159105.4663	178027.3806
150	2000251.57	3843682.714	1928737.214	2035545.515	3744731.649	3999936.816	3934568.676	3742218.078	2022128.449	3908338.909	3701838.836	2019488.735	3708817.531	2139122.94	3933852.58	3620263.755	3705580.462	3579776.752	2007402.799
151	1371795.434	1389886.655	1367715.481	1214110.319	1313777.777	1341480.128	1351651.298	1309733.325	1388338.058	1341639.37	1282244.99	1217289.082	1371748.289	1396215.557	1277809.527	1383805.419	1400583.05	1382756.095	1409526.469
152	1637419.455	1508224.643	1181619.513	537949.5598	513053.7842	1084643.384	727993.6487	2171360.19	681306.2304	2887220.3	851823.1919	406663.205	971735.3094	2427246.894	1314397.399	1895826.217	3492508.293	2188140.553	1265679.459
153	1229714.727	1556829.066	587644.7469	959193.6552	692314.5158	2383049.256	528492.7624	12300000	10700000	8211836.109	8695233.84	5308137.593	8467862.36	5584700.704	5008210.987	1635048.738	3794228.863	2204640.879	965182.9157
154	108458.6942	278237.149	566202.232	570072.282	741045.88	224253.101	405811.9824	436046.975	899887.402	914658.4939	546743.2085	1666526.247	1000589.947	1292249.965	921584.8361	402254.3889	563902.6362	923648.7521	263122.2134
155	9981241.132	5913894.971	839211.1484	730061.9616	1537320.771	127081.9808	1257350.529	0	5032.382779	1061.425375	5078.749536	625.6876217	1745.42681	3089.358797	1441.806702	4553078.021	768683.5862	2152277.321	4738897.26
156	1069886.721	1085654.293	1007233.366	1008265.023	961484.4481	1142295.483	1225825.617	1069156.66	612833.5367	1191951.549	1009072.06	1048092.512	994683.9664	1092627.789	1085699.486	965021.4268	987181.8348	925000.2686	975084.0397
157	13800000	12100000	9084750.862	10700000	9516960.215	9732160.39	10200000	11700000	12700000	12600000	12100000	14300000	11900000	1.1e+07	12500000	13100000	11600000	14100000	1.4e+07
158	2229008.315	1215306.397	359388.8785	516906.6106	515819.0864	221746.6244	404811.6171	140584.674	64296.87597	119148.76	131116.8135	190156.1837	97223.1921	120271.6124	181924.9773	1081784.156	212070.8786	547760.8319	1076810.639
159	462870.243	1198653.236	686852.8119	370984.7281	710937.2124	587125.2869	736485.1202	101369.0219	455142.895	174521.3892	255772.8839	362109.9374	416770.2546	665342.5001	313771.0486	722936.5011	262770.4419	1590292.998	1338105.279
160	1942420.498	1762635.905	931571.4572	1140230.249	1833141.236	2237772.907	1758786.844	672261.0607	1708440.27	1858798.238	1857307.413	1722228.627	1862207.605	1495969.513	1855509.756	1451301.264	2090071.219	1825340.605	547771.9287
161	10100000	2816368.13	6270785.993	5519895.919	2235679.268	8449558.738	3469051.876	31400000	12700000	2.5e+07	18400000	13500000	2.8e+07	17500000	20400000	7316078.151	13300000	6922507.209	4471443.312
162	4291629.297	3291244.062	756071.3476	687109.1543	264333.5232	912173.9379	1432325.056	918665.7606	581485.0587	1312656.848	1090765.99	934993.8118	950959.8353	861282.4368	356923.3416	918049.941	3635774.127	1972129.478	750178.3182
163	9114571.867	826013.3069	529881.2145	1036461.835	633758.906	4630131.921	1042517.118	2383703.492	3029249.89	3286548.205	5111271.553	6648190.928	10300000	3006525.605	6928178.132	1049362.424	6124952.354	1208629.924	620613.1869
164	1583831.675	1048438.696	2091965.459	1058932.401	621274.9125	1250550.51	999343.5674	5460187.673	1628223.526	4310268.412	2262840.586	1079748.275	2542407.051	2889383.054	4015852.527	1256526.785	3556928.996	1262158.461	745073.6953
165	2254412.626	1311509.316	1744489.5	1041550.472	777551.5716	1965596.466	1025959.107	15400000	1491198.607	9423534.33	3014162.075	1590989.486	4357653.57	3273700.519	5700713.909	1572905.674	10300000	1338756.693	643534.7641
166	1049335.758	1011323.707	1043833.451	976641.0766	961189.7645	1057494.131	1075476.885	955942.7117	976673.824	1011011.405	976647.4054	1080938.501	976637.4605	1027502.713	989087.5029	1012409.238	923081.7828	966525.4009	961029.3332
167	1168882.853	1278175.16	914208.8248	779483.523	890195.6309	1229853.843	909119.754	3320814.12	1683513.333	3757844.814	3077505.483	2150746.38	3714497.783	2555314.874	3164388.492	1629533.571	2926248.752	2038139.111	1319766.454
168	4913567.959	3357635.18	3960917.716	2563246.613	1719480.007	3864409.639	2844079.519	1.9e+07	5372018.521	15500000	11400000	5723698.537	11700000	12800000	14300000	3995399.081	10900000	3260839.163	1830535.281
169	7432666.488	4829376.612	8513180.727	4860706.434	1525520.496	6436104.94	3660784.142	26300000	8080210.859	18900000	13700000	5692671.95	14100000	14500000	2e+07	7440541.007	20900000	6833268.225	2162954.765
170	730961.589	694046.9264	2154784.303	656074.9201	458026.1733	797398.1424	373914.0368	1869850.396	256310.7063	1072973.986	291359.8683	340718.3808	477646.8396	541033.3271	549627.1696	476842.1169	2622439.466	385885.5275	329526.5402
171	7859638.5	7618564.255	7742065.149	7935440.08	7420384.905	7735511.086	7699139.299	7938528.074	7842781.082	7992677.965	7955424.782	7849561.354	7436342.276	7849855.301	7693942.38	7988312.454	7426293.606	7596528.26	7757836.071
172	592374.6951	256514.4016	805045.6931	1376862.537	764528.7283	1164593.466	1935756.11	6973.906399	5527.777674	6699.648108	4726.486125	1660.558151	3645.544574	3538.085651	2897.633221	565206.9675	240625.6132	1228407.616	635128.2122
173	1736945.325	590531.9357	1458220.531	1824630.847	1133948.26	3494372.18	793948.5336	1205188.498	3094637.706	4628600.26	2155060.138	2508227.645	1780278.554	298024.0651	846668.3192	1445638.188	1176529.801	1928837.898	852121.0181
174	3047407.015	2114019.634	1885702.843	697943.8595	1145199.973	2139689.754	809040.0655	4501551.441	3574221.847	15300000	6001639.999	4531353.134	6525968.668	529210.623	1485046.215	1037368.39	7711825.981	1836555.572	581345.0269
175	629210.767	875670.6143	648478.5213	681019.0334	782462.8279	529526.6726	616102.6755	530781.9264	642151.009	572008.6645	543258.4592	584101.8303	566051.1154	566318.7427	569170.5493	705972.6904	594286.4838	635154.4555	842383.1448
176	1422315.885	702757.9116	974248.0429	488497.8874	541701.4925	931254.5675	585415.9158	1660592.061	355147.126	2143831.449	1561495.676	958639.816	1282321.744	1215460.111	1785969.421	1240880.734	2098189.659	822948.5164	761325.8456
177	1845274.577	2249358.745	1954487.56	1605801.363	1495976.256	2834583.273	3079465.31	1983717.119	1682096.059	2969106.576	1453161.161	1526287.322	1677794.098	1887343.914	1995894.259	1537489.692	1493717.975	1521286.659	1974468.802
178	1773111.113	776269.4916	2385347.086	719445.7807	445877.7173	910170.6958	265537.0337	6352976.904	1285523.002	4107397.651	3436303.909	920743.423	1349480.027	622938.8344	1670221.365	1621057.768	6299293.749	751409.5084	505939.3961
179	41100000	24300000	29600000	23800000	18300000	39600000	19800000	60700000	54500000	1.02e+08	1.08e+08	60100000	1.86e+08	60100000	71400000	32500000	67600000	33900000	18800000
180	1210629.667	926571.516	1115255.392	2542676.841	558021.1962	1905411.164	1591850.697	4882704.154	929616.4217	2764792.21	2335806.942	828424.7887	2515873.104	3748867.135	2671260.372	1034241.429	2174862.077	1761349.928	739936.5285
181	2.6e+07	20300000	1453751.363	2427851.053	3565081.471	345727.9094	1644347.343	1721.597534	1366.75044	8701.152006	7134.232023	2480.206177	5402.263219	5030.400219	6119.909304	13900000	1663713.94	1.2e+07	16600000
182	26800000	7440476.658	19500000	6043081.259	7338982.339	8423228.635	7539927.743	39900000	24600000	47800000	22300000	2.6e+07	30200000	12700000	87900000	3.1e+07	45600000	46600000	20700000
183	722502.3482	736121.5855	521176.5737	324488.3317	370050.2381	577538.5652	409440.7536	694052.191	375586.4567	1299710.609	452421.6868	239361.8738	492179.9582	1143679.3	697840.9069	947084.9091	1542059.591	1095383.826	513099.9575
184	1031803.989	1213426.073	764449.222	663933.3034	504795.6743	1254335.427	650465.7062	2932452.317	714929.4022	1569204.353	726377.2958	894288.8487	807266.0966	1261466.265	1428735.347	1202025.112	2187173.06	983514.5462	918213.6935
185	26500000	7019474.866	12400000	11200000	8583987.754	23500000	9235344.421	51100000	3.6e+07	69500000	45200000	31700000	53600000	27500000	38600000	1.8e+07	33100000	18900000	7954682.922
186	7407103.534	4906375.073	604660.2445	1287000.894	890614.5717	497153.5515	1171205.695	4168107.236	1866290.362	6307012.418	3009298.53	2938807.46	1055958.655	4052048.182	2753415.893	5378779.239	1220224.179	3620157.297	3576410.514
187	1335562.014	1069673.972	1209224.626	1233652.03	930204.4835	639357.4478	1189944.426	1430363.581	981740.1857	1019381.111	996048.6603	1008283.861	1034739.768	1232102.015	987629.3065	239619.5516	1083251.733	1038305.846	1860897.507
188	1506253.021	1427822.513	1408834.335	1418600.3	1343726.567	1535855.164	1466525.195	1532673.404	1440613.059	1334692.028	1447056.446	1596913.91	1559247.188	1504909.044	1406861.505	1499432.375	1354644.681	1377120.197	1465335.668
189	313449.3006	107288.1349	469437.2024	460644.9324	353860.5402	1216173.558	303366.9715	3955912.875	1116777.856	3610887.011	1925147.215	1842903.349	3148125.857	1110805.836	2390960.087	759959.3483	2608684.067	1152840.175	384518.0693
190	550292.8486	392914.6528	782948.3363	197260.3666	207216.0796	480347.4404	225732.129	1581609.517	626010.3217	1141063.386	605367.5982	637651.1865	1152884.967	642691.7962	768745.4923	324183.8523	1359108.044	282669.5894	144093.748
191	845985.9948	456110.1411	610702.9116	379138.1121	319170.2533	694956.6277	368357.4418	3038456.64	509786.2741	2364960.82	1195667.698	547530.8579	2051645.935	1057031.954	2542147.971	671721.5113	2252021.427	489476.129	308568.5366
192	6022345.679	6235011.653	6298001.95	5944991.483	5661758.7	6137063.7	6220371.428	5874241.444	5955131.329	6147541.304	5942114.282	6355981.528	5994317.581	6208799.45	6091352.48	6017056.591	5867950.876	5835332.427	5972239.527
193	2558283.174	2871840.138	2888497.245	2656053.722	2610820.559	3074251.54	3388527.661	2897247.129	2656838.504	3140789.984	2493047.67	2682061.975	2362364.224	2679306.985	2839888.953	2551729.76	2219195.588	2407687.109	2587128.59
194	8114587.433	8226569.16	5691609.404	7589083.032	5895398.846	6862915.115	7542218.206	5633093.894	9462068.448	6832917.397	7357533.313	8560829.574	6947182.484	7436611.843	7962231.104	8256349.064	7417263.801	8006915.905	7521464.536
195	18800000	13300000	15400000	10800000	6828969.75	14900000	10800000	72400000	19800000	61400000	41600000	21500000	44500000	46200000	54300000	16600000	44800000	12200000	6972641.3
196	453950.1695	731893.6752	486740.524	490909.4048	633696.4454	497005.0997	546454.9375	482704.7113	480600.9306	534511.7731	494963.4816	494743.379	520031.0436	410098.7376	237561.7807	674610.0896	558073.5601	532039.3013	736345.799
197	3349486.772	1021086.155	1993141.73	1746024.878	540809.9004	2829081.427	1117743.311	6104203.437	3882082.691	6575685.38	5010768.935	3747155.591	6707359.235	3890182.353	5673669.295	2767041.808	4753264.54	2306167.569	1487586.205
198	1102961.151	653780.4902	1722195.064	578782.2437	413423.8546	761042.7795	388366.1078	14300000	1164043.62	11800000	3182595.095	1889021.943	7660364.976	5734157.181	3739738.497	1065193.939	7871692.588	1194881.133	448864.502
199	1062993.491	994464.987	965656.3746	952186.4259	892345.025	996245.5385	993505.0634	915718.6809	921515.3899	988990.6296	917904.7773	980799.6816	941911.5058	1001017.119	906539.7823	1043290.004	916821.5484	945906.08	735407.3835
200	986604.5579	675110.2336	300448.3901	341493.7093	256227.1815	352517.5127	365975.7098	1246758.262	662325.9407	814731.8659	675929.3784	1057651.893	938519.8142	549260.8425	708200.9336	536212.6006	777908.1706	849348.0347	578216.9235
201	3066738.866	2407656.366	1836862.156	1315510.162	1034342.196	2657338.752	1087749.951	10800000	3321756.427	5272450.947	3076947.908	3137782.958	14700000	2255915.226	5029603.577	2253153.362	5486565.82	4236026.719	1502717.844
