Name	ratio	min	max	cred	cat	condition	week
b5101677c1de7ee38adaadd07903fd86 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Eubacterium_R	-4.10446491110151	-11.5405	2.32594	not_credible	Non_NASH	FT	4
6e22d14f100bc10812df7a71d773e75b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__	-4.10194592997249	-12.4394	4.70933	not_credible	Non_NASH	FT	4
e4b17cd558b8590655cb6236bf15ac2a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bilifractor; s__	-4.09489862428	-11.3937	2.27684	not_credible	Non_NASH	FT	4
8ae9a7813f72789262e9bcada40dabb2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-4.09489862428	-11.3937	2.27684	not_credible	Non_NASH	FT	4
9864817761692baba9d469667121e805 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	-3.60551100070001	-5.96458	-1.5392	credible	Non_NASH	FT	4
f3ab15e5e867e88e22c848627e1e3d16 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-3.6034882479698	-11.1789	6.33627	not_credible	Non_NASH	FT	4
2fff156ce55c3a984ed902086d5472e3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-2.99621766545	-5.9383	-0.726274	credible	Non_NASH	FT	4
be65daef90f69cfc35f5bcd8e387d377 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor sp011959105	-2.650230452255	-5.11114	-0.43329	credible	Non_NASH	FT	4
b1d33ca822db18f9f6d41df976d5e603 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__	-2.1871233884	-4.31278	0.0881461	not_credible	Non_NASH	FT	4
666e2ee0d320b0e49078ed8a907ae558 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__UBA946; s__	-2.10674472675	-5.46983	1.35162	not_credible	Non_NASH	FT	4
af59875f7699b66370290675c08385eb d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__; g__; s__	-1.973861535755	-7.26909	4.57689	not_credible	Non_NASH	FT	4
855c18fbe80869f9770a32882059ab85 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-1.969788517345	-6.25184	2.06418	not_credible	Non_NASH	FT	4
f0a0b22d41f7fda2fa21946266c4c417 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-1.94445635804	-4.21462	0.20692	not_credible	Non_NASH	FT	4
7cd21ff6ca065507b48a237f2ace2462 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-1.8160227864	-3.12473	-0.594375	credible	Non_NASH	FT	4
4750b30f8ebd89be7f618b77000b5908 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	-1.6112253833485	-3.38985	-0.0891315	credible	Non_NASH	FT	4
f0c24643917a052add6ebb33ad64db9c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	-1.60176178406	-4.23504	0.973801	not_credible	Non_NASH	FT	4
ec732ad6f4d2f80391c0652775c07ef0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	-1.5212683193	-2.72894	-0.408212	credible	Non_NASH	FT	4
a814fa53675e61dfdc958627b6fb14f4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-1.46340263653	-3.99904	1.08408	not_credible	Non_NASH	FT	4
ab4a8723e7360cd7210a03fa5a8746ab d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-1.4249130445	-1.98594	-0.866764	credible	Non_NASH	FT	4
21a6c1f6c875ff83464130ad15d89d51 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter sp000492175	-1.360818903165	-2.03716	-0.594523	credible	Non_NASH	FT	4
9915a182cf479cb140ba2e3864abd040 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-1.3305962830975	-3.23139	0.305354	not_credible	Non_NASH	FT	4
4f05d43ba5590d37d0239713f9bc9475 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp009917455	-1.31097942515	-2.17488	-0.461119	credible	Non_NASH	FT	4
1079d98118fdec8d1159c1f5dae464c7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-1.307818745331	-3.77101	1.4055	not_credible	Non_NASH	FT	4
fa5c6396b901dff5b3cdfcea9ae95574 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	-1.2663573868315	-4.84766	1.20472	not_credible	Non_NASH	FT	4
fc5b974c574daac4bdd7fa5c979638b3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-1.230601852005	-2.52015	-0.115042	credible	Non_NASH	FT	4
a6c1d5c393eaa8b78baddc67c010b5fe d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-1.177095848	-2.13786	-0.327546	credible	Non_NASH	FT	4
bcf592a81039a3e154b3349b1f449910 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	-1.12682512528	-7.04873	4.2632	not_credible	Non_NASH	FT	4
def1282a19a832f3b6670ab0ab9aeb92 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter timonensis	-1.10969185542	-2.13915	-0.25333	credible	Non_NASH	FT	4
0f2348ad3325c6e744edec78bb6418ac d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__MD308; s__	-1.08986399649	-4.90749	2.52867	not_credible	Non_NASH	FT	4
95407e393b861f386c0afe485c8ea7b2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-1.083225558655	-2.31834	0.208043	not_credible	Non_NASH	FT	4
f31f20496ed5d92e3175aeb3fe8968c7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-1.026877335986	-4.26593	2.85677	not_credible	Non_NASH	FT	4
01af70af26995f0bb72894c2920a97e6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-0.993283018780002	-2.32249	0.467799	not_credible	Non_NASH	FT	4
15b42a79ac1ac2729a53f4d71fec0e25 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.972045435024	-2.75473	0.756528	not_credible	Non_NASH	FT	4
c46fb709d49143a3f9b42ed3d3ec3a24 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-0.957952409267499	-2.15784	0.211609	not_credible	Non_NASH	FT	4
1c40ac02c49ea9e03881b0f183373417 d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	-0.9512800580515	-2.92128	0.759914	not_credible	Non_NASH	FT	4
74d3dcd6ae99646ad2d0e51a6de52392 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.9123620202	-3.58435	1.28303	not_credible	Non_NASH	FT	4
4fb2645a3c6527f0104f151860203109 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__	-0.905634081015	-4.73687	2.99752	not_credible	Non_NASH	FT	4
055a71db6ce1db07ecff68ce9d0682f2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	-0.88219045334	-6.71257	3.639	not_credible	Non_NASH	FT	4
d739069ee9a398db73b131975e6c77f7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.880140294975002	-1.87894	0.226508	not_credible	Non_NASH	FT	4
4661143fbd9a41891bdfb9d1759e64ee d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Copromonas; s__	-0.871813339649001	-3.46732	1.16975	not_credible	Non_NASH	FT	4
27855b55c9784b5f3bafa12b609ae489 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.830219028763	-2.25583	0.688657	not_credible	Non_NASH	FT	4
aadf28ac65837cd1a1d086b875bceda0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.826691535167998	-2.40792	0.763357	not_credible	Non_NASH	FT	4
aa5e7338afe8a35fbac4083c1d1b8721 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor muris	-0.82362805891	-3.17509	1.49176	not_credible	Non_NASH	FT	4
d586534edeec1ab6e2b99e4b7015b5bf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.820577488779499	-2.60864	0.81403	not_credible	Non_NASH	FT	4
cc925f743eceb951ff4885ab338c2616 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	-0.80702937476	-1.91358	0.208586	not_credible	Non_NASH	FT	4
d8c135a02ecab8cd6a8f2aad6a0d818d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens; s__Sporofaciens musculi	-0.783899301800351	-3.2263	1.98052	not_credible	Non_NASH	FT	4
679e26e1fa39c79d370763fafc27e942 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404218	-0.763671251731998	-5.61578	4.71854	not_credible	Non_NASH	FT	4
3db08ad717f20fde7085a3e346880d8e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.76101593731	-1.57924	-0.0661312	credible	Non_NASH	FT	4
aa446aad4f8d5f5ebf6a7ff36792767e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.7427102839135	-2.05415	0.917255	not_credible	Non_NASH	FT	4
4141af586669256fd20c1a573d3f3ad2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.73416012488	-2.92241	1.55714	not_credible	Non_NASH	FT	4
103b5fb4d30f27b99a162e9fe7e08a9b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Paralachnospira; s__Paralachnospira sp902363445	-0.733829342075	-1.66351	0.17605	not_credible	Non_NASH	FT	4
ab22e08cc276e3eb6530e2d9ec630488 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.712069361751849	-4.55976	2.65642	not_credible	Non_NASH	FT	4
719b9254db7c26cbd23e23a2fb73c260 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.6933258021845	-3.56213	2.27229	not_credible	Non_NASH	FT	4
5be4d98ca9836b018533b8309ffe730e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Luxibacter; s__	-0.679074904025	-7.26535	5.05282	not_credible	Non_NASH	FT	4
42fed1ec74aafd590e2d3c0433498e60 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__COE1 sp000403215	-0.671652268064999	-3.91219	2.53404	not_credible	Non_NASH	FT	4
243e008192b0a946b5550715dab8e75c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	-0.6531698774265	-4.27519	2.42185	not_credible	Non_NASH	FT	4
d29fe3c70564fc0f69f2c03e0d1e5561 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	-0.649963984649999	-6.74214	5.86179	not_credible	Non_NASH	FT	4
296e6f2796bd05f64f5b8e878e2d4d90 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	-0.649203497805	-1.90707	0.839161	not_credible	Non_NASH	FT	4
e32f283ff0b4e236db9c0fe5b1327de7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.623225776665	-4.27113	2.59512	not_credible	Non_NASH	FT	4
69489dc1b80bc7d777214b41cc953b31 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.615614010432999	-1.48329	0.448251	not_credible	Non_NASH	FT	4
71d094b7079dfef6a8ba5fe9a1f27226 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__COE1 sp000403215	-0.6059431153595	-3.69295	2.39587	not_credible	Non_NASH	FT	4
80e9ce0ecee127d5a8cb96d9cf34d401 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.591613842168	-3.33928	2.21452	not_credible	Non_NASH	FT	4
3bd9259f27f5ee091b992690ffd9d93f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	-0.588435916205499	-3.02084	1.76964	not_credible	Non_NASH	FT	4
12acee2733a9b1812345a148d7a0419f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	-0.5864017552905	-7.52394	5.22602	not_credible	Non_NASH	FT	4
d608464f5ef271d8612392dc24f6f187 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	-0.586373701950001	-4.85358	2.78105	not_credible	Non_NASH	FT	4
79bedc67f0b243cb3fd97ec87a4ce0df d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.569846163295499	-1.9454	0.795502	not_credible	Non_NASH	FT	4
f4eefbd4edf2a372131825289fffcca6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.567043687227	-1.39228	0.224863	not_credible	Non_NASH	FT	4
8baa3898ce278f3ac2175daed707d05c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.557621882005001	-3.51094	2.03066	not_credible	Non_NASH	FT	4
ea1712888965e4b09f9062b3a9e0b965 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__BX12; s__BX12 sp902363595	-0.553467650769499	-3.51567	1.72659	not_credible	Non_NASH	FT	4
c0ed23c557f91e06a4dd4891e6cf396c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	-0.540109866951	-1.26049	0.141374	not_credible	Non_NASH	FT	4
879b108ee3daab7dbbb2914d50ed92f0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Solibaculum; s__	-0.53207947782215	-4.44269	2.91476	not_credible	Non_NASH	FT	4
5db2cf37007f874e25eb2c901917e15a d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	-0.526290733782501	-2.63863	1.98253	not_credible	Non_NASH	FT	4
48dfa84a440fd301d589cdffe60e057a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__MD308; s__	-0.5161826587985	-1.48916	0.422658	not_credible	Non_NASH	FT	4
6856fced6d8fd3b42cc76fbc56de06cc d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.51497514830985	-6.84271	3.99517	not_credible	Non_NASH	FT	4
cbcfd6279669d3819e9c39e16196432b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	-0.501245549752749	-1.53991	0.412396	not_credible	Non_NASH	FT	4
f317a8a60481a769ff9c36a33fc7c88f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ventrisoma; s__Ventrisoma faecale	-0.4972098180207	-1.29921	0.360057	not_credible	Non_NASH	FT	4
d49b6036edb46c7027c4acca629da39f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	-0.489755584032265	-1.84744	0.725115	not_credible	Non_NASH	FT	4
8bbc92e9c53f0b9f1ea8ff76b16f132f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__	-0.484212338635499	-3.21796	2.16966	not_credible	Non_NASH	FT	4
864fb808c26f29d79c123613d0d15fab d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.474930823611101	-1.57092	0.565486	not_credible	Non_NASH	FT	4
a3cb3a29483774a30b7ce32181738968 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01; s__	-0.47073725838545	-1.45047	0.381586	not_credible	Non_NASH	FT	4
22dcb100d9f9dcdf1997952348384057 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola; s__Paludicola psychrotolerans	-0.461388492850449	-1.40674	0.406365	not_credible	Non_NASH	FT	4
fbc186af4b350b9dca3fb521f8efe40f d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002362485	-0.449218074515451	-5.11148	3.77732	not_credible	Non_NASH	FT	4
0df41d7584fa12ed3262ea85ac21039d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.440358986116499	-1.37927	0.393873	not_credible	Non_NASH	FT	4
83b766b6e9b6b0420cc0fd1c05689d2d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.439801346565	-4.06426	2.53408	not_credible	Non_NASH	FT	4
677db3643e2fede67bda70999508805d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.4289595418895	-2.42666	1.52233	not_credible	Non_NASH	FT	4
511389b5c9fc8da62e40d5a26d25899a d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	-0.419706277661501	-1.59104	0.953558	not_credible	Non_NASH	FT	4
a7bdde1a1704da13ae08a3caf6ae138b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella arabinosiphila	-0.4150728731435	-1.91727	1.04741	not_credible	Non_NASH	FT	4
d90a306bb67d75602d9e789894d2c81e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter	-0.407769564528001	-2.44887	1.60848	not_credible	Non_NASH	FT	4
ecd5fa7940d4be8ae1bf842d866ccee6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.404047044735	-5.6618	4.8567	not_credible	Non_NASH	FT	4
8778fa56153fa6e1c2cc8742b9515528 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__ZJ141; s__ZJ141 sp011038965	-0.39363232445	-5.17923	4.49269	not_credible	Non_NASH	FT	4
80af69ba7e6c58afc3fdd1d4334e580f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01	-0.387886846607499	-2.88684	1.57623	not_credible	Non_NASH	FT	4
a538fda256b4cae4a5ade4882f8d6e38 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	-0.383659362230999	-1.76267	1.09163	not_credible	Non_NASH	FT	4
539a09fd38d77c88a4106bfb58700d62 d__Bacteria; p__Firmicutes_B_370539; c__Dehalobacteriia; o__Dehalobacteriales; f__Dehalobacteriaceae; g__; s__	-0.3797720177975	-0.712393	-0.0619255	credible	Non_NASH	FT	4
99bd1565d75f00006c157a7dfb1340c4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.36778220207	-2.76348	2.30634	not_credible	Non_NASH	FT	4
1247b655d9804d0973d52adb92a8975e d__Bacteria	-0.366527349235	-2.8793	2.20737	not_credible	Non_NASH	FT	4
f1cc71ba3d3e0e9964c58dafa8a8bbc0 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.364840318129	-1.03413	0.311266	not_credible	Non_NASH	FT	4
0d772f1907bd13a11e8970f74e6a0696 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__1XD42-69; s__1XD42-69 sp009911505	-0.360288345435	-2.25316	1.21486	not_credible	Non_NASH	FT	4
bd31e6edecaee3eeab08000d447a1439 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	-0.349381262565	-2.79803	2.12647	not_credible	Non_NASH	FT	4
b3a8ad2d9a769dd1a7d6989aa62f3305 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella sp000403415	-0.346853273907	-1.6314	0.979403	not_credible	Non_NASH	FT	4
e0f234784df2494390ef5659eaa69184 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	-0.342562168604499	-1.63172	1.08884	not_credible	Non_NASH	FT	4
2736cdb062302a93a544725af357e7d7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.3348253311665	-2.0794	1.26884	not_credible	Non_NASH	FT	4
4871043dc895f84c21e672afb0b9caca d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.332108720893401	-1.55513	0.967031	not_credible	Non_NASH	FT	4
ca7253d5f8803f723e3b88df83b7e3d0 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella dubosii	-0.316437155876999	-2.58462	1.73159	not_credible	Non_NASH	FT	4
3f1a5990efa772909fc3e63ba590af25 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.2882931764165	-1.44247	0.827778	not_credible	Non_NASH	FT	4
