Feature	Intercept_mean	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_mean	Intercept_std	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_std	Intercept_hdi	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_hdi
6316	-8.723420925000012	-0.5347255129650006	0.4548735465077019	0.8357886455705544	(-9.56325, -7.85437)	(-2.09292, 0.994842)
6129	-8.911092488999987	-1.0605325359550002	3.8770339438931996	4.896565867644382	(-14.5452, -1.53337)	(-10.2862, 7.92758)
3222	-9.639882290000001	0.9090703800794993	0.4612573335639838	0.828580928983342	(-10.4927, -8.81821)	(-0.648944, 2.45438)
3983	-9.958727225000004	-1.4781431652399986	0.5424194039202966	1.1191378627852364	(-10.8488, -8.88205)	(-3.40159, 0.761194)
58	-10.692400426499992	0.9581227965199988	1.3658674787184186	2.070436737995191	(-12.6639, -8.13217)	(-2.76757, 5.41913)
3213	-12.103730062619988	0.6753823824250013	2.1399578220911755	2.6223538177006644	(-15.2736, -8.23863)	(-4.14888, 5.82895)
1189	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1397	-9.240943001538987	-1.2447192176249977	3.7207388318834864	4.854827674495762	(-15.3917, -2.2194)	(-10.4623, 7.66562)
1477	-8.467862787080001	-1.1737111537350013	3.3950706669354695	4.961135140515049	(-14.2087, -2.19442)	(-10.79, 7.57093)
5613	-9.825962810000009	0.5021704634975002	0.809962258355416	1.5037321568394768	(-11.2064, -8.20812)	(-2.34648, 3.35168)
7024	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4021	-10.846013637000002	-1.4459346002949967	3.6835292705675196	5.052909840800276	(-16.1362, -3.32943)	(-9.77815, 9.42725)
7500	-10.71520238024999	-2.1434776053600006	2.855100879590316	4.77992840264824	(-14.9697, -5.10242)	(-10.9986, 7.28495)
7940	-9.679121472000014	-1.9940429079729978	2.78338940923305	4.895238501474188	(-13.8924, -4.31858)	(-11.0806, 7.16533)
1993	-9.740844605	0.35957823133749983	0.395516198703219	0.71787820655347	(-10.4221, -8.98705)	(-0.96418, 1.71376)
5169	-8.42475940499999	0.45889407657250014	0.20832719754150206	0.3669046715932833	(-8.79578, -8.01588)	(-0.230329, 1.12391)
7923	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5692	-9.619765280199989	-2.1054447327199974	2.8745352891406335	4.900598854593388	(-13.7273, -3.87511)	(-11.6892, 6.38089)
6996	-9.347045092465	-1.0888579407350025	3.469692891707532	4.950995117346662	(-15.1871, -2.82425)	(-10.6309, 7.85009)
5453	-7.799704670000004	0.35985818392650026	0.4486381308977103	0.8478541130050546	(-8.67609, -6.99836)	(-1.22358, 2.00987)
403	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
6697	-8.752746789834985	-1.044168293842	3.2472178556918	5.2386902049419115	(-13.9971, -2.68544)	(-10.9585, 8.4335)
6115	-8.9313481665	-0.18350018289700024	1.66036738628804	2.8523475242633127	(-11.6744, -5.91542)	(-4.91783, 5.67674)
8165	-11.317795335999985	-2.3622323980678024	2.7616706416498453	4.795914190173014	(-15.3777, -5.82318)	(-11.0202, 6.52251)
6641	-10.301254559400022	1.3109205235799988	2.364966773319599	2.9449739505548824	(-13.7847, -5.93641)	(-3.9453, 7.55381)
5529	-9.329788852599991	-1.0331850981100021	3.58519905051061	5.194767710377356	(-14.8449, -2.25704)	(-9.83333, 9.89201)
3113	-9.245743780000009	-0.3474492631535	0.3341217547018024	0.6200423726314436	(-9.86486, -8.64228)	(-1.5178, 0.758516)
3241	-8.84173571499999	0.8194689209799999	0.3345024050239234	0.6238149882757167	(-9.53207, -8.27069)	(-0.265776, 2.07871)
3452	-10.09449907000001	0.7053955513299976	1.0999151299193664	1.90369075413074	(-11.9625, -8.03693)	(-2.67875, 4.69952)
2326	-9.036804014999984	1.376204335540003	0.42722814532814896	0.757096504485397	(-9.7904, -8.18061)	(-0.0414019, 2.79149)
8397	-9.589399334899987	-1.202677429334999	3.6128415039484434	4.996036988506228	(-15.433, -2.70706)	(-10.75, 7.5892)
1321	-8.917460403549999	1.4900787897279988	3.498898573631941	3.7698091009203507	(-14.4211, -2.46004)	(-5.54081, 8.3441)
4627	-9.114424780500013	-2.0585867649520018	1.5143624616446192	3.2071849377801107	(-11.4443, -6.01565)	(-7.17692, 4.21876)
7760	-10.885347286199991	0.09579885610499998	2.1534295907535506	3.16063316277729	(-14.2334, -6.98332)	(-5.66236, 6.60713)
3875	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
7474	-9.505206664999996	-0.2013310139449998	0.42313855485470475	0.8037762356582391	(-10.2178, -8.68274)	(-1.75342, 1.26125)
8338	-9.128912262799986	-7.416628859355006	0.8723416746418309	3.092266246980786	(-10.6478, -7.78845)	(-13.1929, -1.47727)
7418	-8.78500368	1.9375042125100037	0.5180499968561507	1.0046956513538412	(-9.66712, -7.7425)	(0.19763, 3.95458)
7443	-9.739550659999995	-3.0150649665200024	0.5631698651196324	1.1706362261781993	(-10.6886, -8.64795)	(-5.00314, -0.672836)
5705	-9.307078689999992	1.3824740725150007	0.640311169471363	1.1456633707934867	(-10.4163, -8.1013)	(-0.590486, 3.65285)
2813	-10.518707660000016	1.0485121063109988	1.6216096402361515	2.421299727599194	(-12.8463, -7.43983)	(-2.95926, 6.42988)
5856	-12.330057223400013	3.256122708364999	4.2165819328461005	4.030486218065164	(-19.7024, -4.17098)	(-4.86651, 10.2872)
3546	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2941	-10.916929362950016	1.64859546064	4.491736268077521	4.159993679618187	(-18.7756, -2.54979)	(-6.56377, 9.08143)
8156	-10.001431586500003	-4.741004984325014	1.435276487783681	4.213580349915585	(-12.1188, -7.25518)	(-12.041, 3.72578)
4096	-10.362336964999992	-1.271070075260001	0.6472357229476278	1.2509872557826527	(-11.4311, -9.07522)	(-3.5521, 1.12398)
7455	-9.44787565499998	-2.326723792024994	0.6142679445963867	1.2766887828249818	(-10.5173, -8.25113)	(-4.58529, 0.183043)
4419	-7.008538188549999	-0.937161383019998	3.1597639694136963	4.887632308329414	(-12.0241, -0.661133)	(-10.0598, 7.91576)
5733	-11.778858789999985	-4.977210379435	1.056942247699626	3.542820877455149	(-13.5681, -9.81206)	(-11.4776, 1.92974)
4069	-8.224599534999996	1.2154963026350019	0.4374062386166133	0.8114933223249364	(-9.0078, -7.37825)	(-0.343607, 2.67512)
8724	-7.150081565000001	-0.33299409086200105	0.6058459130694867	1.2052733673563398	(-8.21644, -5.9884)	(-2.60375, 1.87895)
1423	-8.299702372050007	1.0022290008960013	3.2003381579359353	4.14810202179949	(-13.2313, -2.10697)	(-6.61247, 8.90491)
1028	-11.00388188664998	1.47198056172952	2.7354857851562593	3.350398074879803	(-15.1417, -5.80754)	(-4.38442, 8.53633)
6395	-10.798987875000018	0.10422753919135005	1.0429464091315217	1.833092808186548	(-12.4558, -8.87338)	(-3.06603, 3.84867)
6961	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2113	-11.876372662400007	1.7187994983399968	2.838208336970027	3.317886599902586	(-15.9641, -6.28543)	(-4.70123, 8.3666)
517	-9.020226505000004	1.270628497018501	1.2090423375471337	2.0998677539892854	(-11.1541, -6.82935)	(-2.62608, 5.07484)
1490	-11.00265053200001	2.6830046705600004	1.9612705753750175	2.5285672685516634	(-13.9871, -7.37497)	(-1.67419, 7.79962)
5891	-8.553649884999977	-0.31354840120464994	0.25512934918318747	0.46193758917913325	(-9.02295, -8.07829)	(-1.17964, 0.549065)
8039	-10.705710595000019	-1.4019051488200005	0.9029330517432592	1.8927034638104132	(-12.277, -9.07717)	(-4.61968, 2.37912)
1748	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5579	-7.560903250000009	-0.8174203426000005	0.2626048994423702	0.4672390312239055	(-8.05263, -7.08189)	(-1.68635, 0.0850753)
1816	-9.125805054999997	0.3621190752944995	0.6495379943524456	1.3415976775509595	(-10.2384, -7.85452)	(-1.95699, 2.86536)
5002	-9.212123140000012	-0.19660660120500026	0.6849280363816629	1.4108432511908977	(-10.4031, -7.91013)	(-2.71218, 2.56148)
3559	-8.934983824999989	0.791579289315002	0.3837752127349023	0.693074501702474	(-9.55956, -8.21233)	(-0.495697, 2.07722)
606	-8.604513208249996	1.318898057849998	3.2257383317428823	3.8558981945932422	(-13.5571, -2.00788)	(-5.54097, 8.86128)
6460	-10.78818367500002	-0.3219949470600004	0.5001909355270692	0.9550513919125714	(-11.6361, -9.73564)	(-2.04132, 1.4257)
7322	-7.762389085000001	-0.5338199823305	0.3496418699954465	0.6456127753690957	(-8.3851, -7.05933)	(-1.71574, 0.656788)
7903	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2406	-8.888925143499993	-1.3800529236150014	1.6170438641570137	3.226191868101243	(-11.1565, -5.49008)	(-6.92111, 5.24456)
4324	-10.007360200450021	0.744999341878499	3.5210919157810454	3.709838084192392	(-15.9455, -3.42521)	(-6.33663, 7.62619)
6574	-9.108033554999992	1.336836007504999	0.6610211869704419	1.2663596988615828	(-10.2229, -7.80709)	(-0.850439, 3.90707)
1999	-11.62287724999998	0.11742787552499975	1.206707637942694	2.1674041487888744	(-13.6206, -9.45564)	(-3.56185, 4.58053)
8420	-9.428205939999996	-1.2545388411800005	0.9295015049122919	1.748039734254361	(-10.9713, -7.66453)	(-4.34858, 2.13408)
6771	-10.839802131400015	1.7946455364925011	2.9456792713713282	3.3647101088090188	(-15.3128, -5.23172)	(-4.55266, 8.59798)
7475	-9.623845945000014	0.4000080281214997	0.5272375422055102	0.9902032618494998	(-10.6318, -8.65102)	(-1.53366, 2.18699)
5880	-9.385298944650012	-0.028889198530000368	2.614672692247618	3.620603727414096	(-13.254, -4.3978)	(-6.33645, 7.4406)
2370	-9.878131389999982	0.31445483416500014	1.2228466832328844	2.19225861171901	(-11.7181, -7.41885)	(-3.78535, 4.52425)
7117	-10.319950852850013	-3.149318125015002	2.2022618576514548	4.613897361462522	(-13.5148, -6.32541)	(-12.308, 5.4408)
297	-9.269916350649993	-1.7422995008500015	2.76102998286124	4.9963620627751775	(-13.6313, -4.08776)	(-10.7503, 7.69708)
1650	-10.226958174999995	-0.45807945126699995	0.4907470722636248	0.9123342918550859	(-11.1321, -9.32232)	(-2.15348, 1.22785)
2495	-10.935766893500023	-0.20509488769	2.57562042074338	3.3396219675736023	(-14.9063, -5.86184)	(-6.18107, 6.32532)
3159	-8.397782709999987	0.7232726189249997	0.3032118807463784	0.5731047302778977	(-8.98869, -7.8752)	(-0.254339, 1.86478)
368	-8.658055061349998	-2.0082797734799978	3.0959609500210696	4.771634375642001	(-13.2329, -2.46729)	(-10.8365, 6.79085)
3873	-10.12248570340001	0.7872114565475001	2.3285990701675456	3.1259861838227727	(-13.826, -5.68893)	(-4.95194, 6.89182)
4303	-15.453043139999988	5.665824887880015	2.6316878962876733	2.585795767944443	(-20.444, -10.1437)	(0.112459, 9.92431)
1007	-9.470333438299988	1.7304910763929964	2.2950883758883305	3.1460955278769873	(-12.8997, -5.05456)	(-4.33092, 7.52849)
6427	-8.763129617499986	-0.40578204097449944	2.177522309398475	3.4643881423556375	(-12.0141, -4.49843)	(-6.12242, 6.86637)
1826	-9.774541755000008	0.02050577840550002	1.1105744803180342	2.024425389479575	(-11.6165, -7.76008)	(-3.54097, 4.05765)
5355	-9.132531586499992	-2.261899016095001	2.991322428303061	4.8690635953581385	(-13.529, -3.13649)	(-10.9545, 7.05598)
7396	-9.770917041749998	0.0006024654209999894	2.579896883998583	3.4661299214359516	(-13.4653, -4.77967)	(-6.30192, 6.7266)
4827	-10.129628469400007	1.1038255066150011	3.3646183582003433	3.839690081373757	(-15.5401, -3.91482)	(-6.15136, 8.7751)
6027	-6.892992894999991	-1.2571989730285014	0.35894250050261406	0.6700445394839833	(-7.5378, -6.20519)	(-2.41412, 0.080929)
791	-9.191814144999991	-0.1226141326285002	0.7921932480966174	1.510040884595388	(-10.4939, -7.67929)	(-2.82994, 2.77372)
6166	-7.014015114999997	-0.19543026664017016	0.13573832888755769	0.24824834738799087	(-7.26828, -6.76709)	(-0.641981, 0.293964)
7749	-9.428523378900007	0.38378520989550036	3.157074806571516	3.6602289301720936	(-14.7502, -3.7528)	(-6.63452, 7.45495)
3187	-9.528286084999992	0.1767075207780002	0.8097106216631492	1.5900751337424175	(-10.8842, -7.95727)	(-2.80464, 3.21738)
2283	-11.906501430000011	-0.365407762315	1.121766341864764	1.9502491645032072	(-13.7568, -9.84056)	(-4.09414, 3.4255)
6131	-5.08830701999999	-0.25960000484349965	0.12043918565035046	0.21299403011888338	(-5.3248, -4.87647)	(-0.651603, 0.146018)
8761	-10.798005977899996	-2.5226932996805003	2.875385191147426	4.712576394565236	(-14.5664, -4.72492)	(-10.812, 6.54036)
2299	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5677	-8.409612674999995	0.4202872710055007	0.5033022605936658	0.9152496909627166	(-9.3691, -7.4917)	(-1.17463, 2.26393)
7857	-11.226120335000001	-1.8501900218775016	0.8489495116819019	1.8147771144217082	(-12.6012, -9.62431)	(-5.191, 1.60484)
3475	-8.53689761000002	-0.147526606108	0.4360079536720495	0.8692184198134613	(-9.30181, -7.67548)	(-1.64113, 1.60416)
3311	-9.566215892649991	1.8628002130380013	3.5595019293874364	3.7403145021924082	(-15.1863, -2.85015)	(-5.34319, 8.65362)
3925	-7.6733672385000045	-0.09556851690000001	2.2489462869284083	3.5248274682949168	(-11.3842, -3.51946)	(-6.76978, 6.36579)
6479	-10.221918868349999	-1.4517897200520011	3.845827685344561	4.779666028331678	(-15.7141, -2.35935)	(-9.97712, 7.84889)
7045	-9.996229692999993	-0.27918012704500034	2.0603804324825448	3.029092023375885	(-12.9985, -6.04105)	(-5.39875, 5.99564)
2396	-10.616684115000005	1.398748644520501	0.7325929729612589	1.2992700493522453	(-12.0077, -9.26614)	(-1.08458, 3.80641)
6614	-9.434265195000002	-0.6145344708720004	1.1065858710043988	1.9581698721450653	(-11.2262, -7.50466)	(-4.49155, 2.92264)
1453	-9.929705550849997	-1.1579236681450007	3.6132348632136115	4.772227949197444	(-15.6708, -2.82306)	(-10.4198, 7.51493)
6743	-9.617764595	0.4059054221210005	1.6699841188626712	2.798011558921517	(-12.2594, -6.30169)	(-4.82473, 5.79089)
1945	-9.590772546500007	1.5442958763239973	2.796508796291889	3.2834099121109177	(-13.9279, -4.21194)	(-4.42707, 8.05804)
4987	-11.094044440000012	1.8163403551249988	1.950451337739116	2.726576781362359	(-14.0354, -7.60552)	(-3.37247, 7.05021)
2152	-11.084533786500012	1.2532761535150019	4.592598655097386	4.357956739336377	(-19.008, -2.62626)	(-6.77519, 9.40434)
1800	-10.336514619999992	2.7490865761650007	0.6739041420956362	1.1735042254786614	(-11.5532, -9.07509)	(0.487236, 4.91208)
8106	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4671	-9.878305385000017	0.5175261897590008	0.3262868248612742	0.5641755189260902	(-10.4308, -9.22426)	(-0.46056, 1.61779)
5690	-8.635911615000019	0.5044339843799996	0.3349413814485184	0.5834609722948126	(-9.27087, -8.03514)	(-0.512837, 1.65221)
894	-11.018798004649987	1.4562771034200002	4.735811926097907	4.014976680289897	(-19.6066, -2.54345)	(-6.91886, 7.98083)
1475	-9.869174500000021	0.6422394703480007	0.6829800891635488	1.2687858589253103	(-10.9826, -8.50827)	(-1.36707, 3.22958)
4127	-8.77981847485001	-1.1918925261050024	3.9315175209478292	5.107521660700968	(-14.3112, -0.548809)	(-11.1237, 7.80305)
1284	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8613	-7.7853366899999985	-0.1563768915532998	0.3627738943884248	0.6687232618566069	(-8.49659, -7.17339)	(-1.39489, 1.04584)
1358	-10.204833374999993	0.5394551155954997	0.8902664847928733	1.760882207357897	(-11.7229, -8.4539)	(-2.44424, 4.27381)
4213	-10.345438908594994	-1.2012329496000032	3.820488725253151	5.01073138906002	(-16.5188, -3.19958)	(-10.4721, 7.95341)
3028	-9.168786514999999	-0.7889147567450012	0.812886102052806	1.5604943641630236	(-10.6172, -7.65551)	(-3.65155, 2.12473)
3661	-8.397529884999985	-1.7672397197399983	1.059478762572255	2.2415120215747146	(-10.0875, -6.41754)	(-5.69643, 2.74292)
516	-10.780761095000011	-5.243418619215008	1.217776034561344	3.6395674321677083	(-12.8071, -8.63146)	(-12.6684, 1.24269)
4255	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3268	-11.776877309999994	1.6002902961699979	2.7392966431374184	3.026759666416853	(-15.8813, -6.54605)	(-4.01413, 7.86526)
8433	-8.891286875000018	-0.7023292726999995	0.891809996651801	1.690715976913234	(-10.4984, -7.30641)	(-3.57296, 2.87169)
5633	-10.559672390000014	0.6272694415894989	1.154951695263958	2.0233107170860527	(-12.2893, -8.36019)	(-3.00932, 4.72762)
2358	-9.506733289799984	-2.0879298448649988	2.906711057915217	5.052705793303118	(-14.0192, -3.69822)	(-11.3546, 7.20684)
8621	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1472	-10.055617985800012	1.327135600960002	2.812090011694814	3.4172362348232888	(-14.3393, -5.06245)	(-5.55872, 7.60021)
7133	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5627	-9.56693796984998	0.761971536945001	2.5591900546864013	3.5413969685730935	(-13.5031, -4.38151)	(-5.47219, 7.88283)
6827	-7.793689364999999	0.18679730777349976	0.4363213084585107	0.8527990943766391	(-8.60734, -7.01568)	(-1.31401, 1.79582)
7777	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4717	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1827	-8.968602499999994	0.07877421530423497	0.4384220796093075	0.8379529228753255	(-9.82729, -8.17104)	(-1.30705, 1.71788)
1576	-11.115292158150003	-1.6532273210899997	3.897731330959571	4.706078497588411	(-17.0973, -3.74156)	(-10.3201, 6.7491)
6356	-6.534309759999981	-0.7823726969430004	0.3087865137376347	0.5678719292691355	(-7.06862, -5.94187)	(-1.85879, 0.24043)
4785	-8.349761110000001	-1.3889084353750003	0.904105152879723	1.8676890504484889	(-9.82446, -6.61508)	(-4.56704, 2.38804)
4100	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3411	-11.288288515000021	-0.7562104325600009	0.9393406198113895	1.6966497067516269	(-12.8421, -9.58152)	(-3.86258, 2.55358)
6911	-10.046381638750004	-1.2047886208034997	3.5116976952739423	4.893942538564143	(-15.3532, -3.4073)	(-10.7501, 7.61822)
1148	-11.066604720000006	2.330484450149997	1.2787074432889722	2.061458623441676	(-13.0097, -8.59341)	(-1.09554, 6.65611)
7002	-7.253888900000002	-0.47536002223150003	0.39845136426970645	0.7635571673486624	(-7.95278, -6.49511)	(-1.95723, 0.92885)
7572	-11.035006480000014	-0.8183854579749995	0.6766332918894171	1.3036138456687192	(-12.1923, -9.76827)	(-3.24998, 1.61602)
7706	-8.453968245000008	-1.0030720890420495	0.25393302166667897	0.4833881560932066	(-8.97843, -8.01362)	(-1.94515, -0.127348)
1274	-11.61333979500002	0.4778307440649998	1.702995241743147	2.6698633594633363	(-14.2124, -8.19814)	(-4.12844, 5.83867)
2321	-11.430211530000006	2.532156908910003	2.1053650518730858	2.611039861540123	(-14.6223, -7.35202)	(-2.32199, 7.55085)
3721	-7.677048338599992	-3.507544791749998	1.8665335747704543	4.89624516943343	(-10.5804, -4.32313)	(-13.0694, 5.18348)
722	-8.724817269664994	-0.8559868951275007	3.4560184047696487	5.159647864302167	(-14.3483, -2.21457)	(-10.6314, 8.87738)
8560	-10.354136471200007	-0.9448612790599992	1.126267745705747	2.0413752710589383	(-12.1672, -8.26189)	(-4.54806, 3.00372)
2235	-9.443726135000029	-1.202837980739999	0.43075180143791836	0.8171307124217568	(-10.2643, -8.68583)	(-2.74794, 0.342496)
5858	-10.9076439735	-1.342824586829999	3.7757277627659613	4.848739179683855	(-16.7575, -3.84905)	(-9.75526, 7.98351)
1353	-9.714544784500006	-2.066079500655	2.694283641906656	4.770049490290898	(-13.8448, -4.43214)	(-10.31, 7.11161)
1554	-8.564228253299992	0.6123485023350007	2.157544222852852	3.341136255375414	(-11.9101, -4.31771)	(-4.96259, 7.40165)
3499	-4.073388890000003	-0.3197390560590001	0.2788372483519157	0.5409347338492883	(-4.55691, -3.53955)	(-1.31411, 0.684915)
6018	-10.218951744199996	-3.1085397989549994	2.1496661796925665	4.650025532991099	(-13.4391, -6.32909)	(-10.6834, 6.3395)
1235	-10.494570866500013	0.2459873921875001	2.1644982456360595	3.3074080588307635	(-14.0441, -6.48963)	(-5.50435, 6.83485)
8166	-7.679900811684997	-0.9067587067249995	3.2724680999064533	5.048631300297162	(-13.1307, -1.57328)	(-10.1989, 8.70701)
1673	-11.438330510000013	-4.995333276620002	1.3128997456984826	3.627032539914919	(-13.4171, -9.10492)	(-12.1558, 2.04112)
8371	-9.029437374550016	-1.86409485062	2.9892044256936483	5.14117827416354	(-13.3624, -3.11257)	(-11.8178, 7.66044)
4215	-8.981335370549996	-0.9118149247399994	3.7894713463348175	4.939490185024743	(-14.61, -1.17402)	(-10.7716, 7.90573)
715	-9.040731494585012	0.04818960617054992	2.2996726215491723	3.143689874599927	(-12.4961, -4.69954)	(-5.10325, 6.75613)
2443	-6.8034271200000145	-0.23526938760610025	0.14410417796616976	0.26129941734247225	(-7.05512, -6.51728)	(-0.72877, 0.233958)
5481	-7.038207489999987	-1.6515992983349959	0.7724514048717243	1.7128424560193716	(-8.4287, -5.60713)	(-4.56087, 1.64531)
2319	-6.503371530000002	-0.34627221264285	0.16908435734585014	0.2910347833435006	(-6.79816, -6.16582)	(-0.881386, 0.193474)
4444	-10.250909164999985	-0.03368551131999995	1.6542635113148236	2.6535708663958646	(-12.786, -7.0913)	(-5.13258, 5.13099)
975	-10.291857494999979	0.2605729588404997	0.5641445547648892	1.0769675909650345	(-11.3508, -9.20414)	(-1.7267, 2.32526)
5935	-10.59210551000001	-1.0152040972749998	0.8261700572182097	1.492292821336255	(-11.936, -8.95238)	(-3.83427, 1.94411)
2816	-7.386217434999999	-1.1718340979963495	0.3137010786786854	0.6115183044743058	(-7.99742, -6.82996)	(-2.33202, -0.0633922)
7556	-9.155261124999999	-1.062565841495001	0.3146450411283868	0.605982269055958	(-9.70048, -8.53631)	(-2.2549, 0.0746696)
3438	-7.354839384999998	0.007891723828499968	0.49109406956251433	0.8962364155753425	(-8.27189, -6.47961)	(-1.63431, 1.68317)
1118	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3295	-10.224822204999988	0.28181808680499976	0.795831172243452	1.5797782727236158	(-11.5913, -8.70075)	(-2.43362, 3.47809)
4391	-10.834133175000018	1.1193807118279993	0.5123903441924617	0.94343681964269	(-11.7263, -9.8628)	(-0.536366, 3.00156)
3834	-9.584872324999994	0.31046825916150045	0.3999409855901798	0.8071701300391116	(-10.3643, -8.89286)	(-1.09122, 1.87677)
4305	-10.260331384999999	-7.449369989000006	0.5257999384400225	2.5561408807353923	(-11.2427, -9.33272)	(-12.4082, -3.16156)
4366	-8.328345376114976	-0.8592290810199991	3.30427564555201	5.0226054351138565	(-13.9655, -1.66552)	(-10.4805, 7.83641)
8100	-10.839891525499992	1.1939317590790015	2.6752345076924775	3.5367387651721462	(-15.0211, -5.82432)	(-4.69961, 8.61836)
1086	-8.743495934800023	-2.039771859860002	2.80472033796778	4.843791028499466	(-12.8186, -3.15632)	(-11.0617, 6.61278)
7587	-10.45849369999999	-0.9932173832199994	0.7495877108689886	1.4658750646492555	(-11.7695, -9.03338)	(-3.37009, 2.27869)
825	-10.59561013000002	1.0515309978619984	1.302866045124588	2.1333459127032386	(-12.7895, -8.02797)	(-2.69382, 5.43507)
8102	-9.95725089499998	-7.488505231000013	0.5630216329362036	2.635776614709289	(-11.0002, -8.89113)	(-12.4501, -2.63168)
8031	-8.850033546500011	-2.751223305085001	2.29618794529591	4.768626587052198	(-12.3596, -4.59763)	(-11.3561, 6.52287)
1621	-12.486544064850026	-2.7904806542410023	2.730172961366599	4.409059656927885	(-16.1646, -6.72364)	(-10.9708, 5.42917)
588	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2136	-10.16311019289001	-2.3070694389949997	2.7926703491008196	4.795790747087333	(-14.3252, -4.67179)	(-10.9824, 6.52647)
8108	-9.771707080000006	0.14820106760850013	0.7928734768664372	1.4789724348656015	(-11.0228, -8.28737)	(-2.40309, 3.07733)
7804	-8.802486755000004	0.22331149690499966	1.2559329494989853	2.1777897840130707	(-10.9152, -6.49017)	(-3.82185, 4.30038)
3565	-11.782065572	1.3760852029000008	2.896445352261839	3.176803928016858	(-16.0228, -6.17979)	(-5.29554, 7.18097)
5000	-9.703413939999978	1.7246617160400028	0.6248569922005165	1.2018267793576074	(-10.7377, -8.46161)	(-0.349661, 4.1618)
4374	-10.99778660999998	-0.8275221509000004	1.126995672564499	1.9370624999969213	(-12.9023, -8.93232)	(-4.29272, 3.00183)
4299	-10.442904009999978	0.586587197997499	0.44169636451664407	0.8146034117741204	(-11.2177, -9.56021)	(-0.982883, 2.03167)
809	-8.844390074999989	0.5514806433549999	1.378680977050291	2.397370311590672	(-10.9933, -6.17026)	(-3.54894, 5.61401)
3462	-9.091567185	-0.44516901576999984	1.3925450825437309	2.7776868647019013	(-11.2744, -6.33114)	(-5.02277, 5.04538)
5812	-9.535614220000008	0.052725257041500016	0.4575476173282857	0.8603984415501603	(-10.3209, -8.66068)	(-1.55021, 1.59608)
7546	-9.982818085150011	-1.1878354271049971	3.775565430299139	4.901241263366283	(-15.5624, -2.32212)	(-10.6381, 7.4878)
3476	-10.320885095000037	-0.07699973400500006	0.5486158013619284	1.0205892557059546	(-11.2494, -9.2278)	(-1.97143, 1.85761)
5190	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4002	-11.938393244999991	2.7576919415500036	2.1247856963433787	2.5503081659922007	(-15.2218, -7.76376)	(-2.43082, 7.69602)
8592	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3413	-10.468233854999996	0.24461044203450014	0.6791533393313242	1.2755565768894164	(-11.7632, -9.3064)	(-1.99714, 2.80333)
5983	-11.12941252749999	-0.7754596788585001	1.7846151132390493	3.2112477972673283	(-13.6635, -7.45403)	(-6.6691, 5.32146)
