FeatureID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
0fc21b0da0b6c449c1404d58d21dbc77	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor sp900066565	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Acetatifactor	 s__Acetatifactor sp900066565	0.795941999077757
45ab9272a1382b55f5b805e575a37840	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999679393821949
896cab88673c4f58419e196d0a3546cd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999772128942
4f0c9444939147ce28f9ad9aec7d6072	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999571806935531
1c40ac02c49ea9e03881b0f183373417	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Micrococcaceae	 g__Rothia	 s__Rothia sp001808955	0.955584809269119
e3df77d3f182c115bea8b642abbcf3da	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-917; g__CAG-475; s__CAG-475 sp900548005	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__CAG-917	 g__CAG-475	 s__CAG-475 sp900548005	0.999999711148177
438b7b00a2e46de34e6ec2fe0e4e96d5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Kineothrix	 s__Kineothrix sp000403275	0.929745158014095
42fed1ec74aafd590e2d3c0433498e60	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__COE1 sp000403215	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__COE1	 s__COE1 sp000403215	0.999879145908412
4394a96eb94f6dc2e94e99bcf801ef17	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__UMGS1449; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__UMGS1449	 s__	0.997482659880829
959285d33bdd1ca916f6faa94dc1c26e	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__C-19; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelotrichaceae	 g__C-19	 s__	0.999999991878198
e9b7ddfac6ddbf88f1547702c21aa818	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999737906638
d8edc61e66f9d40df99c759f87d400f7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999992810502
0ed1395b0c6ff8a5a05854cf5cf2339c	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Scybalousia; s__Scybalousia sp900543675	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__Scybalousia	 s__Scybalousia sp900543675	0.999914025230067
1b9e273fa4f04574b78598e6283be84b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Kineothrix	 s__Kineothrix sp000403275	0.978424083261894
62a1d14f2646dc0d4a69650b625ad79b	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Erysipelatoclostridium	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Erysipelotrichales	 f__Coprobacillaceae	 g__Erysipelatoclostridium	NA	0.99999964014005
63211e9ef4a523b08680a9377fc4779f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Schaedlerella	 s__	0.867855937508753
704094b22aaa1350d06750f2d8f0d199	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99969214543851
fa5c6396b901dff5b3cdfcea9ae95574	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Sporofaciens	NA	0.799446627538901
2be8d27a0d6e81fe2e7f5b0d1000bb07	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus_A_77030; s__Butyricicoccus_A_77030 pullicaecorum	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Butyricicoccaceae	 g__Butyricicoccus_A_77030	 s__Butyricicoccus_A_77030 pullicaecorum	0.9942133153891
99bee805dd2c5f62f2e41d4c7e6a9e02	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	NA	NA	NA	0.890553987213881
11f663c2ffcffade8066a7d5da6836db	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Lachnoclostridium_B	 s__Lachnoclostridium_B sp000765215	0.963900096362588
2f503be8920d40e92abcf7293415f1f1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Coprosoma; s__Coprosoma sp000432855	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__Coprosoma	 s__Coprosoma sp000432855	0.999964273027942
0961bcd6971db7e276fc802130be00e3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.790654151575703
1d2e5f3444ca750c85302ceee2473331	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Haemophilus_D_735815	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales_A_737866	 f__Pasteurellaceae	 g__Haemophilus_D_735815	NA	0.963064160264277
2fff156ce55c3a984ed902086d5472e3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99999500467453
8e72b963f7b006c91f7ce12d712999ce	d__Bacteria	d__Bacteria	NA	NA	NA	NA	NA	NA	0.999997684499528
3bd9259f27f5ee091b992690ffd9d93f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__	0.909269220287003
fa8fd133d35f1f58e08b2cfc9a88cb96	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999913911519399
0ad66f80d24a4bed3f8bd4b1be1b3c6c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Peptostreptococcales	 f__Anaerovoracaceae	 g__	 s__	0.986371740467103
e28b1d560656940e1916b9d0c3b85453	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Sporofaciens	NA	0.715722831649062
196aa20a856432c04f7080a1dca4c867	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	NA	NA	0.997525559918391
18a3858c41ef3f657a2fbd7cc0c083aa	d__Bacteria	d__Bacteria	NA	NA	NA	NA	NA	NA	0.999998470076968
900513db0efcce207dad5a3c8a31924e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Marseille-P3106; s__Marseille-P3106 sp900169975	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Marseille-P3106	 s__Marseille-P3106 sp900169975	0.720838054320119
6964ecf170c3769f79fd1691bb1e7445	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp000687695	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Eubacterium_F	 s__Eubacterium_F sp000687695	0.994526735597068
ff308f2d6524527d5bdcb6d015f6c305	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.999156690672042
e21a4b4c13d385249059c184fa14fe77	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999287413656
0f9e7f8dc0bee121276fd3df28d2526e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.811930182400679
aab240d0a0136723b0baf549ab17991a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.997124128263525
6856fced6d8fd3b42cc76fbc56de06cc	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999197658588
e8d767dc2615903871d62bdbbc7cb407	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Eubacterium_J	 s__Eubacterium_J plexicaudatum	0.99737698977551
d1db561b8d5ffcf64c5b57d08f9c5817	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999998692461731
9b5558c70ae493be6a50478140a25ba1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Jeotgalicoccus_A_310962	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Staphylococcales	 f__Salinicoccaceae	 g__Jeotgalicoccus_A_310962	NA	0.999535850501162
134b2a6cd3332ecf841069e9afbe06db	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Dysosmobacter	 s__Dysosmobacter sp000403435	0.997954910145659
93dd94e56a845631b5fd13a746129bfd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-552; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__CAG-552	 g__	 s__	0.973800111854394
9f09d71843324e192958414b00e53f50	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__UBA737; s__UBA737 sp900547445	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	 g__UBA737	 s__UBA737 sp900547445	0.986646735448539
63c4a7dd4bb28501e38b567b74a9e3c2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	NA	NA	0.999999983133857
f3f8ef14e4272ba153e245190f4651a2	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__UBA9715; s__UBA9715 sp902788545	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	 g__UBA9715	 s__UBA9715 sp902788545	0.985595394152634
1c51e337849e320482e8d9b755ee37d3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__UBA7173; s__UBA7173 sp002491305	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__UBA7173	 s__UBA7173 sp002491305	0.751502112769389
68191d2c6259edae4539969285b116ef	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.730710708232002
79bedc67f0b243cb3fd97ec87a4ce0df	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99999693778561
61e3853b9b73f11d5ba9d4b73091e031	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	NA	NA	0.873243333683759
7879b0a4cf6cc150ae4bb79e4280b160	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__UBA2730; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__UBA2730	 s__	0.981132492347397
8531c48adb5e13140affafb618ddd7bd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.992582054058315
05c823119e37eb880dea8db7739a2635	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Merdisoma	 s__Merdisoma sp011959465	0.970274113075346
cc20935cc1dd5807c0053f5ef4857629	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.998882976265412
d1775cbc2bee04240dba4734a861285d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.990098654547212
1c33b219a2d4df00f21873b46d66664f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999970926687204
0e863107b30334cefe95b72d82b11a78	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Copromonas; s__Copromonas sp000435795	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Copromonas	 s__Copromonas sp000435795	0.771220093941874
aa9ed0207d07e1c4640db32d8f0a03ba	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	NA	NA	0.999384508627463
a9cc6b4ce5dcfafb3e55a852256f5acb	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99999819277033
44e6043977558a36481dd65e9a57e732	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__	 s__	0.921597860238321
d7cb2fc867cf27c1a308562208eb992d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.998992758550828
8ae9a7813f72789262e9bcada40dabb2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__	 s__	0.985613115385872
13c3579b012feac2516d322b18e21e20	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__	 s__	0.921739924826183
57bb0243cf4bafbb2a58563e4ffc5784	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Merdisoma	 s__Merdisoma sp011959465	0.999756773224095
8561ec00bc1bce26b5c041473036dc11	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.823487462292095
1087a92d523fc9d693f203f1b3370a33	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__Coprocola sp000364165	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Anaerotignaceae	 g__Coprocola	 s__Coprocola sp000364165	0.999758491933822
8da24a695e4425f94bdfd22c6735f740	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__CAG-41; s__CAG-41 sp001941225	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__UBA1381	 f__UBA1381	 g__CAG-41	 s__CAG-41 sp001941225	0.999973402907686
d1d750ce3b00503c204516d27ca0d3b0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Staphylococcales	 f__Gemellaceae	 g__Gemella	NA	0.99846315624322
2dfc63861bbe2e96d627965584ef575d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999998301837155
107e01991c896ef137f273f55f852d99	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__CAG-269 sp000431335	0.860775162077485
2fa980c595269f393b6188894e624abf	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__14-2 sp000403315	0.999977143960799
f2448071821eb7eaa13234f44cda0e79	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999738371976228
677db3643e2fede67bda70999508805d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99988476265948
b56f23bd260b8684d9db466126bfd246	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	NA	NA	0.975797339766716
d13dddb8f756f25d11fa819bd5b300fb	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999975715161344
abadcafb7b129bf4d742b67fbe3a1b11	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999997120466188
866b299de76305f77c0994d290b00fd9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnobacterium	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Lachnobacterium	NA	0.811354490819447
3a69cb2f27ac76a05405efbb5088d249	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Capnocytophaga_820690; s__Capnocytophaga gingivalis	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Capnocytophaga_820690	 s__Capnocytophaga gingivalis	0.857517313831999
f18c2181e6348b5eb1457c22236cb5a8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.997688501345996
14eb6afb39694ca8376b11bfd70eef55	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999985146857
7f5a58e7d359c52af06be1456c75d9b5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-552; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__CAG-552	 g__	 s__	0.740218531959896
7392da45ce8f34f1c6c1c13e9f4157f6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Angelakisella	 s__Angelakisella massiliensis	0.975088651186473
699071a4a7ce68918e4cd93a61275ecd	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Streptococcus	NA	0.999999999995917
63ef63a0465c6fdee0096363de5b7b63	d__Bacteria	d__Bacteria	NA	NA	NA	NA	NA	NA	0.999999263751304
e9f791a8d739d0d5bb114e9d6dd47a61	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999509428518324
75817f86d963de1c228ecc7165d423b2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Dysosmobacter	 s__Dysosmobacter sp000403435	0.94177741145702
ab22e08cc276e3eb6530e2d9ec630488	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999016560324
