Name	FeatureID	mz	RT	Compound_Name.x	LibraryQualityString	SharedPeaks	LibraryName	MQScore	MassDiff	MZErrorPPM	Adduct	IonMode	mtb_group	ratio	min	max	cred	cat	collection_time	disease_stage
2873 m/z 1149.568605 unknown	2873	1149.568605	4.147275378	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2240 m/z 385.0371724 unknown	2240	385.0371724	4.321480489	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1438 m/z 447.3585335 unknown	1438	447.3585335	4.305493636	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1412 m/z 351.0172214 unknown	1412	351.0172214	2.591936365	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4281 m/z 741.392708 unknown	4281	741.392708	4.286006954	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3176 m/z 609.1815724 unknown	3176	609.1815724	3.470124722	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3744 m/z 506.1912635 unknown	3744	506.1912635	2.389547458	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1465 m/z 501.4053514 unknown	1465	501.4053514	4.473356171	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4300 Candidate Trihydroxylated bile acid (delta mass 799.2348; sirius atomic difference: 31C, 29H, 17N, 10O; buddy atomic difference: 52C, 37H, 3N, 2O, 2S) bile acids	4300	1208.529817	5.949322589	Candidate Trihydroxylated bile acid (delta mass 799.2348; sirius atomic difference: 31C, 29H, 17N, 10O; buddy atomic difference: 52C, 37H, 3N, 2O, 2S)	Insilico	11	lib-00052.mgf	0.823004	0.00012207	0.101007	M+H	Positive	bile acids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3551 m/z 773.5129592 unknown	3551	773.5129592	4.202623061	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2077 m/z 381.3113105 unknown	2077	381.3113105	5.701968041	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3111 m/z 309.1741984 unknown	3111	309.1741984	2.239397296	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2788 m/z 365.3159319 unknown	2788	365.3159319	5.790831323	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1506 m/z 1006.545857 unknown	1506	1006.545857	4.756875266	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3816 m/z 954.3026857 unknown	3816	954.3026857	6.088711211	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3106 m/z 293.1792997 unknown	3106	293.1792997	2.467943252	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2371 m/z 335.022248 unknown	2371	335.022248	3.284681415	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3647 m/z 834.5207063 unknown	3647	834.5207063	10.18586488	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4265 m/z 645.3194657 unknown	4265	645.3194657	5.902356874	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2477 m/z 451.1272253 unknown	2477	451.1272253	2.825091995	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2813 m/z 438.1606949 unknown	2813	438.1606949	7.268020102	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3207 m/z 502.3167723 unknown	3207	502.3167723	3.608198275	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4164 m/z 478.2373962 unknown	4164	478.2373962	4.602210867	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4290 Candidate Trihydroxylated bile acid (delta mass 389.2932; sirius atomic difference: 24C, 39H, 1N, 3O; buddy atomic difference: 24C, 39H, 1N, 3O) bile acids	4290	798.5875727	6.785748175	Candidate Trihydroxylated bile acid (delta mass 389.2932; sirius atomic difference: 24C, 39H, 1N, 3O; buddy atomic difference: 24C, 39H, 1N, 3O)	Insilico	10	lib-00052.mgf	0.935362	0.000488281	0.611431	M+H	Positive	bile acids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1491 m/z 647.509255 fatty acids & other lipids	1491	647.509255	6.982874	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3303 Suspect related to val-leu-pro-val-pro-gln  unknown	3303	668.4347256	2.973408457	Suspect related to val-leu-pro-val-pro-gln 	Insilico	13	lib-00053.mgf	0.873205	0.000305176	0.456553	[M+H]+	Positive	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4020 m/z 352.5465546 unknown	4020	352.5465546	3.94862395	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4103 m/z 412.2442398 unknown	4103	412.2442398	4.49465895	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3313 m/z 871.4055007 unknown	3313	871.4055007	2.582131876	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2640 m/z 917.2473698 unknown	2640	917.2473698	5.66743527	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3550 m/z 671.2576977 unknown	3550	671.2576977	4.609143363	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4286 m/z 786.4718528 unknown	4286	786.4718528	4.765433806	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4197 m/z 512.2315369 unknown	4197	512.2315369	7.30588865	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4238 Spectral Match to Bilirubin from METLIN unknown	4238	585.2705516	10.10112419	Spectral Match to Bilirubin from METLIN	Bronze	9	lib-00018.mgf	0.976423	0.00164795	2.81571	M+H	Positive	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1480 m/z 582.3214051 bile acids	1480	582.3214051	4.289163436	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4463 m/z 232.136709 unknown	4463	232.136709	4.843358625	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1219 m/z 769.4735752 unknown	1219	769.4735752	5.616650958	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3132 m/z 528.9632954 unknown	3132	528.9632954	3.08151747	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1456 m/z 486.2595801 amines	1456	486.2595801	3.963805158	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3649 m/z 848.5359305 unknown	3649	848.5359305	10.354601	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3495 m/z 380.0956085 unknown	3495	380.0956085	2.219778158	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2039 m/z 332.1292599 unknown	2039	332.1292599	1.842435877	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4107 m/z 416.2177589 unknown	4107	416.2177589	4.686585343	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2899 m/z 345.0998588 unknown	2899	345.0998588	5.072241919	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2120 m/z 437.0955699 unknown	2120	437.0955699	1.804571995	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4282 m/z 745.8180695 unknown	4282	745.8180695	4.154367225	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4288 m/z 794.3659566 unknown	4288	794.3659566	4.72982759	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2923 m/z 479.1579441 unknown	2923	479.1579441	4.107625098	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1061 m/z 422.2075847 unknown	1061	422.2075847	6.283818706	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3239 m/z 457.2329272 amines	3239	457.2329272	3.542675655	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4338 m/z 481.343956 unknown	4338	481.343956	8.969640133	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3591 m/z 248.1520206 unknown	3591	248.1520206	2.292548507	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3604 m/z 350.2440114 amines	3604	350.2440114	2.041025524	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1239 m/z 919.3403433 unknown	1239	919.3403433	4.799316519	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3061 m/z 381.1847406 unknown	3061	381.1847406	2.111176974	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1505 m/z 948.7008831 unknown	1505	948.7008831	6.187635512	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2611 m/z 415.113705 unknown	2611	415.113705	1.746131805	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3145 m/z 849.3704289 amines	3145	849.3704289	5.079702528	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2147 m/z 482.1058164 unknown	2147	482.1058164	7.911391997	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1488 m/z 616.3992645 bile acids	1488	616.3992645	4.089584104	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
962 m/z 277.0470846 unknown	962	277.0470846	3.978649602	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1377 m/z 251.1256112 unknown	1377	251.1256112	2.633135196	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3815 m/z 850.2766141 unknown	3815	850.2766141	5.603191416	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3644 m/z 645.345789 unknown	3644	645.345789	5.678013079	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3629 m/z 499.3280138 amines	3629	499.3280138	2.32369999	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3697 m/z 385.0368909 unknown	3697	385.0368909	3.681061905	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1191 m/z 599.3693904 unknown	1191	599.3693904	7.271303794	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4221 m/z 553.2511292 unknown	4221	553.2511292	3.9170576	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1125 m/z 479.1579234 unknown	1125	479.1579234	4.110080929	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2867 m/z 817.2945586 unknown	2867	817.2945586	5.257574984	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1451 Candidate Trihydroxylated bile acid (delta mass 66.0957; sirius atomic difference: 5C, 10H, 2N, -2O; buddy atomic difference: 5C, 10H, 2N, -2O) unknown	1451	475.3898725	4.368719214	Candidate Trihydroxylated bile acid (delta mass 66.0957; sirius atomic difference: 5C, 10H, 2N, -2O; buddy atomic difference: 5C, 10H, 2N, -2O)	Insilico	11	lib-00052.mgf	0.731041	0.000701904	1.47648	M+H	Positive	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3532 m/z 649.2755016 unknown	3532	649.2755016	4.615577027	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2381 m/z 362.0847893 unknown	2381	362.0847893	2.228343992	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4372 m/z 300.1231424 unknown	4372	300.1231424	4.235980187	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4285 m/z 770.3848351 unknown	4285	770.3848351	4.767735506	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1224 m/z 819.4500864 unknown	1224	819.4500864	6.04249638	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3355 m/z 843.3335936 unknown	3355	843.3335936	5.278838683	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3650 m/z 853.4912825 unknown	3650	853.4912825	10.35503421	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4061 m/z 388.1869202 amines	4061	388.1869202	4.2391586	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1029 m/z 359.1368112 unknown	1029	359.1368112	5.146640666	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1236 m/z 903.3783151 unknown	1236	903.3783151	4.106310977	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3302 m/z 665.7891581 unknown	3302	665.7891581	3.328330932	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3987 m/z 327.2271423 unknown	3987	327.2271423	9.4808389	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4128 m/z 436.5751038 unknown	4128	436.5751038	4.030399167	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3312 m/z 809.9331018 unknown	3312	809.9331018	3.158791537	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2822 m/z 479.2868486 unknown	2822	479.2868486	1.993246816	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4196 m/z 511.3123932 unknown	4196	511.3123932	4.91469365	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2875 m/z 1353.632934 unknown	2875	1353.632934	4.389141855	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4155 m/z 464.2362585 unknown	4155	464.2362585	4.423199569	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2794 m/z 383.3270401 unknown	2794	383.3270401	5.337217134	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1033 m/z 367.022592 unknown	1033	367.022592	3.722267409	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3611 m/z 378.2752335 amines	3611	378.2752335	2.97337248	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2855 m/z 624.4473091 unknown	2855	624.4473091	6.10018576	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2254 m/z 469.0328752 unknown	2254	469.0328752	1.811537	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1064 m/z 424.2234118 unknown	1064	424.2234118	6.231540067	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1019 m/z 345.0905336 unknown	1019	345.0905336	5.080102878	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4190 Suspect related to 1,2-Dimyristoyl-sn-glycero-3-phospho-rac-(1-glycerol)  fatty acids & other lipids	4190	507.2691752	9.80715698	Suspect related to 1,2-Dimyristoyl-sn-glycero-3-phospho-rac-(1-glycerol) 	Insilico	9	lib-00053.mgf	0.884344	0.00219727	4.33158	[M+Na]+	Positive	fatty acids & other lipids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2581 m/z 265.0609587 unknown	2581	265.0609587	3.212813749	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2196 m/z 600.2078507 unknown	2196	600.2078507	4.31359186	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3807 m/z 525.9306237 unknown	3807	525.9306237	2.481786337	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1230 m/z 875.4762949 unknown	1230	875.4762949	6.656090892	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1433 m/z 439.1864774 unknown	1433	439.1864774	3.012189122	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3059 m/z 356.1470256 unknown	3059	356.1470256	3.14188065	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4162 m/z 476.2751729 unknown	4162	476.2751729	5.4683009	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4259 m/z 624.2194214 unknown	4259	624.2194214	5.53689429	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2191 m/z 560.2042171 unknown	2191	560.2042171	2.496211459	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
980 m/z 307.0576346 unknown	980	307.0576346	4.092316677	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4135 m/z 442.2546977 unknown	4135	442.2546977	4.30751486	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3953 m/z 262.1108209 unknown	3953	262.1108209	4.690451244	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1231 m/z 879.3811636 unknown	1231	879.3811636	4.642355592	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4279 m/z 721.8496009 unknown	4279	721.8496009	4.419665175	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4204 m/z 526.246933 unknown	4204	526.246933	7.8929654	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2158 m/z 499.2796466 unknown	2158	499.2796466	8.24425772	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4436 m/z 799.5116153 unknown	4436	799.5116153	6.984630725	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2872 m/z 941.8707602 unknown	2872	941.8707602	7.987462921	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2858 m/z 640.442258 unknown	2858	640.442258	5.159116427	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2259 m/z 493.4000077 unknown	2259	493.4000077	4.098163113	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
1221 m/z 791.4552316 unknown	1221	791.4552316	5.61538177	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3610 m/z 376.3423019 unknown	3610	376.3423019	7.333908243	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4498 m/z 293.0210166 unknown	4498	293.0210166	3.985683798	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
4185 Suspect related to Massbank:RP026102 1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine|1-palmitoyl-sn-glycero-3-phosphoethanolamine|2-azaniumylethyl [(2R)-3-hexadecanoyloxy-2-hydroxypropyl] phosphate  fatty acids & other lipids	4185	498.2834778	8.294399856	Suspect related to Massbank:RP026102 1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine|1-palmitoyl-sn-glycero-3-phosphoethanolamine|2-azaniumylethyl [(2R)-3-hexadecanoyloxy-2-hydroxypropyl] phosphate 	Insilico	12	lib-00053.mgf	0.756387	0.00250244	5.02215	[M+H]+	Positive	fatty acids & other lipids	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
3356 m/z 865.3154788 unknown	3356	865.3154788	5.270324625	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
2091 m/z 399.1124152 unknown	2091	399.1124152	1.8997745	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.201484471619	-9.41913	9.33229	not_credible	Non_NASH	ZT1	Wk 4
