FeatureID	mz	RT	mtb_group
2202	671.4131766	6.901722856	unknown
2203	673.2852849	3.652875198	unknown
2204	673.2864015	3.657805591	unknown
2205	689.3466689	5.822553529	bile acids
2206	702.5742769	8.738416333	unknown
2207	705.3422795	5.46316885	bile acids
2208	720.3441975	2.564490211	unknown
2209	786.3463514	3.344048665	unknown
2210	905.3946131	4.381365512	unknown
2211	959.5207036	5.770431411	unknown
2212	194.1175813	5.222823394	unknown
2213	208.1695807	9.649427619	unknown
2214	273.1923739	2.032423055	unknown
2215	277.216325	6.073876199	unknown
2216	284.0581882	3.396884061	unknown
2217	285.0758482	6.047882181	unknown
2218	291.231628	8.902938039	unknown
2219	293.2475338	8.700801627	fatty acids & other lipids
2220	295.2268183	6.054683785	unknown
2221	295.2631232	10.22969799	fatty acids & other lipids
2222	303.0062708	1.801943423	unknown
2223	303.0426161	2.690624289	unknown
2224	307.226642	8.613551721	unknown
2225	307.9852472	1.798974606	unknown
2226	309.1677085	2.247637196	unknown
2227	309.2060387	3.698373434	unknown
2228	309.2421431	7.291670621	unknown
2229	314.1962537	2.67828715	unknown
2230	315.0861947	3.927040206	unknown
2231	315.2284958	6.437579336	unknown
2232	325.1414845	3.358412674	unknown
2233	326.2689563	8.891290154	unknown
2234	327.2165271	3.776739292	unknown
2235	331.2244978	9.015957695	unknown
2236	333.2401548	9.278703877	unknown
2237	349.2354589	7.470343761	unknown
2238	367.2245336	7.634592912	unknown
2239	378.287633	10.24759847	unknown
2240	385.0371724	4.321480489	unknown
2241	390.2998831	4.454942156	unknown
2242	401.2066489	3.007493021	unknown
2243	408.2494239	3.615531574	amines
2244	417.2018721	2.681227117	unknown
2245	423.2741993	4.248731003	unknown
2246	424.2823389	9.649946332	unknown
2247	425.3416293	8.352260581	bile acids
2248	437.1706188	3.66812261	unknown
2249	439.1838723	2.640548343	unknown
2250	440.254626	2.922310005	amines
2251	449.3264343	6.998569021	unknown
2252	464.283722	5.284159208	unknown
2253	465.3689843	4.526234804	unknown
2254	469.0328752	1.811537	unknown
2255	469.2945975	6.125810065	unknown
2256	469.3315791	5.101402174	bile acids
2257	470.3481811	7.151041816	unknown
2258	483.3449508	6.969715076	unknown
2259	493.4000077	4.098163113	unknown
2260	493.400108	4.129178662	unknown
2261	495.3085871	6.13555408	unknown
2262	496.3035478	4.034095111	phosphocholines
2263	498.2888444	4.674955447	bile acids
2264	499.3400645	6.041049503	unknown
2265	503.2792079	4.298330459	bile acids
2266	520.4472681	4.701269606	unknown
2267	530.2782642	4.246996915	unknown
2268	541.3385515	2.471785171	unknown
2269	559.342043	4.189689142	bile acids
2270	604.3230213	2.674636915	unknown
2271	613.2823427	3.906666918	bile acids
2272	635.2715075	3.626055305	unknown
2273	172.1332865	2.564344148	unknown
2274	203.1431252	4.72585227	unknown
2275	215.139196	2.575917743	unknown
2276	222.079844	2.406478792	unknown
2277	255.1318288	2.569416027	unknown
2278	255.1452088	0.508060497	unknown
2279	283.1377347	1.905734678	unknown
2280	301.2162999	7.604781097	unknown
2281	318.1662294	0.801884639	amines
2282	318.206445	3.676453973	unknown
2283	319.1540127	4.72994657	unknown
2284	319.2267594	5.976864713	unknown
2285	346.1975472	2.059380094	amines
2286	346.1975684	2.06633286	amines
2287	351.2161543	4.482294762	unknown
2288	359.1038496	2.302619377	unknown
2289	373.2738436	5.80985872	bile acids
2290	377.6816262	2.505019289	unknown
2291	390.1876181	1.65701609	amines
2292	391.2088734	2.476670735	unknown
2293	395.2033409	1.423790781	unknown
2294	410.265184	4.37232134	amines
2295	417.1524566	2.569743856	unknown
2296	417.1523425	2.33138406	unknown
2297	424.2806788	4.860127703	amines
2298	431.2138614	0.576303057	unknown
2299	447.1630314	3.622948581	unknown
2300	464.2501321	2.514664621	unknown
2301	466.3161314	5.135617104	bile acids
2302	478.2997183	5.244768312	unknown
2303	481.2541545	7.067005501	unknown
2304	482.2979013	2.46589316	unknown
2305	514.2836271	4.265620469	bile acids
2306	523.1942494	3.463043034	unknown
2307	529.2978917	7.96860097	unknown
2308	532.2614929	2.665134475	unknown
2309	536.3028883	5.279789485	unknown
2310	546.1969986	4.803614168	unknown
2311	546.3558775	7.62884531	phosphocholines
2312	551.1524633	4.802107917	unknown
2313	555.2520998	2.7423085	unknown
2314	599.3555907	4.129699444	unknown
2315	674.3495663	3.110162318	unknown
2316	689.3725349	2.943398709	unknown
2317	813.9006046	4.036548461	unknown
2318	835.5329778	5.290857089	unknown
2319	855.5362521	5.825724873	unknown
2320	862.6398929	5.804030107	unknown
2321	897.5227262	5.813139068	unknown
2322	191.0916205	1.821590179	unknown
2323	195.1129302	0.524792134	unknown
2324	300.2026305	0.534199918	unknown
2325	310.6795857	2.119916272	unknown
2326	332.188833	4.237381683	unknown
2327	332.2181788	2.099890952	amines
2328	342.2389628	2.619506433	amines
2329	345.2134623	0.525918753	amines
2330	359.2291338	2.556451813	amines
2331	371.1830651	4.416049517	unknown
2332	373.259234	3.917928449	unknown
2333	435.2485253	7.067719253	unknown
2334	436.342253	7.060839404	unknown
2335	444.3685046	6.811755354	carnitines
2336	446.2613985	2.138277345	amines
2337	464.3006908	8.101862214	unknown
2338	473.2794499	3.279475177	unknown
2339	482.7590376	2.760014169	unknown
2340	498.2977446	2.784780395	unknown
2341	544.306077	6.262021434	unknown
2342	548.2929092	2.211883823	unknown
2343	591.3177133	5.088899655	unknown
2344	609.3249309	2.443178215	unknown
2345	679.3836822	4.094737094	bile acids
2346	794.222988	3.955002033	unknown
2347	830.5777655	5.354375589	unknown
2348	178.0533305	0.562075172	unknown
2349	184.0969041	0.598716492	unknown
2350	186.1125591	2.551398934	unknown
2351	200.091804	0.594904547	unknown
2352	244.0277093	2.019605257	unknown
2353	251.1256443	2.608352011	unknown
2354	255.0740747	2.642065275	unknown
2355	268.1544341	3.100954836	fatty acids & other lipids
2356	269.0809801	5.247724151	unknown
2357	269.0899138	3.100529854	unknown
2358	272.112965	0.532756522	unknown
2359	276.1919558	0.517369805	unknown
2360	278.1501018	2.570408535	unknown
2361	280.0488896	0.94451683	unknown
2362	285.131319	2.911437228	unknown
2363	285.1314272	3.220075652	unknown
2364	292.0850905	1.828177852	unknown
2365	310.1651577	2.076506396	unknown
2366	311.1604515	1.067843961	unknown
2367	315.2280659	3.402749452	unknown
2368	316.2121958	2.829254887	unknown
2369	323.1025401	2.266964603	unknown
2370	334.2590589	2.498439103	unknown
2371	335.022248	3.284681415	unknown
2372	337.1426733	1.926029177	unknown
2373	338.0872322	2.007401334	unknown
2374	340.0849672	3.716433657	unknown
2375	340.1030999	2.250181572	unknown
2376	345.0847625	2.262281654	unknown
2377	346.150043	2.073475421	unknown
2378	351.1054152	2.081632635	unknown
2379	360.0692301	2.000470908	unknown
2380	360.129354	1.724892427	unknown
2381	362.0847893	2.228343992	unknown
2382	365.0846481	1.730363943	unknown
2383	376.1243259	0.813606581	unknown
2384	393.3515476	9.544077745	bile acids
2385	408.2573196	7.016081479	bile acids
2386	409.3464075	8.528012413	bile acids
2387	424.2519072	5.363074358	unknown
2388	434.3261791	4.391882749	unknown
2389	436.1601142	3.392586223	unknown
2390	440.2545607	1.97756187	unknown
2391	441.3366077	7.29800234	unknown
2392	442.2262288	4.691805911	unknown
2393	496.3035377	4.025214808	phosphocholines
2394	517.2905168	6.344379078	unknown
2395	614.3841184	3.84518633	unknown
2396	981.9799476	3.31996719	unknown
2397	173.0811489	1.823174427	unknown
2398	205.1007736	2.920509877	unknown
2399	219.1163836	3.515331695	unknown
2400	228.0633671	1.683205423	unknown
2401	335.163476	2.917686565	unknown
2402	347.1852715	5.057109791	unknown
2403	349.1791112	3.516510414	unknown
2404	363.1946236	4.042128528	unknown
2405	385.1765639	4.061664211	unknown
2406	387.1562252	2.251650963	unknown
2407	533.3252644	3.99099698	bile acids
2408	193.1586647	9.699566383	unknown
2409	198.1851727	9.681619472	unknown
2410	251.0776925	0.570845663	unknown
2411	273.0596797	0.57362835	unknown
2412	299.1643457	5.334559266	unknown
2413	333.2058637	3.945633191	unknown
2414	339.2896148	7.946780185	fatty acids & other lipids
2415	347.1070509	2.984322365	unknown
2416	355.2460696	5.268163631	unknown
2417	394.2588193	4.440117346	fatty acids & other lipids
2418	407.2397105	3.066328684	unknown
2419	415.2190139	1.487864779	unknown
2420	419.1611924	4.252167176	unknown
2421	419.2324358	2.314103904	unknown
2422	457.2660138	2.792574135	unknown
2423	465.2708719	2.862476472	amines
2424	471.2474189	2.16836284	unknown
2425	518.2550108	3.655539695	unknown
2426	599.3405832	3.002651889	unknown
2427	994.5220482	4.904899031	bile acids
2428	999.477288	4.910684639	unknown
2429	170.0812471	0.599463633	unknown
2430	187.1441981	0.718287585	unknown
2431	190.0499751	1.369848844	unknown
2432	200.1281341	0.551606329	unknown
2433	202.0863576	2.400625454	unknown
2434	204.1232205	0.660644484	unknown
2435	215.1280084	3.330794705	fatty acids & other lipids
2436	216.1596679	2.204301325	unknown
2437	219.060561	2.694134587	unknown
2438	221.153726	3.577099069	unknown
2439	226.1552651	2.710831539	unknown
2440	234.1338802	1.708154066	unknown
2441	237.1484971	3.821098855	unknown
2442	240.0324823	1.727463993	unknown
2443	252.1596233	3.108304981	unknown
2444	255.1339223	0.551984428	unknown
2445	266.1726971	4.918076898	unknown
2446	273.144668	0.754830207	unknown
2447	281.0787305	2.718030073	unknown
2448	283.2017552	2.983221083	unknown
2449	287.0550315	4.224926622	unknown
2450	296.1606947	2.146611231	unknown
2451	301.1627785	3.389503568	unknown
2452	310.2376313	4.176993943	unknown
2453	314.2075236	2.679413276	unknown
2454	317.2074636	1.325628066	unknown
2455	320.2432834	3.573614446	unknown
2456	330.1529774	0.912230264	unknown
2457	332.1713449	2.878555583	unknown
2458	333.2059906	4.970013503	unknown
2459	333.2636773	5.275289512	fatty acids & other lipids
2460	343.2220241	7.972856107	unknown
2461	346.1766221	2.217669814	unknown
2462	349.2006653	4.281521242	unknown
2463	349.2584572	3.767811707	unknown
2464	356.170239	3.906123835	unknown
2465	359.2180191	2.544409033	unknown
2466	364.2693682	4.092706194	unknown
2467	369.2617171	6.163024638	unknown
2468	378.3215963	5.263287285	fatty acids & other lipids
2469	412.267405	4.12228151	unknown
2470	415.1302561	2.184467855	unknown
2471	416.2648154	3.262152058	unknown
2472	418.7065033	2.207321877	unknown
2473	421.18172	3.395523328	unknown
2474	423.0965486	1.459482058	unknown
2475	428.3010143	5.507989279	unknown
2476	448.204852	0.599826683	unknown
2477	451.1272253	2.825091995	unknown
2478	484.2678027	6.952019582	fatty acids & other lipids
2479	491.2749377	8.028895693	unknown
2480	491.2773604	7.514538437	fatty acids & other lipids
2481	492.2818771	2.082607994	unknown
2482	503.3576029	6.975840024	unknown
2483	506.2623748	3.532315203	unknown
2484	507.156738	3.312599284	unknown
2485	509.2879633	7.514933386	fatty acids & other lipids
2486	513.3189958	8.62915382	fatty acids & other lipids
2487	517.3731809	7.354599761	unknown
2488	531.3889087	7.626712553	unknown
2489	565.2266836	2.46869477	unknown
2490	576.4108079	6.882214613	fatty acids & other lipids
2491	871.3525304	5.084450352	unknown
2492	887.2376828	5.5977462	unknown
2493	897.3416722	5.066760521	unknown
2494	242.1388477	2.660487542	unknown
2495	244.1545693	2.874520826	fatty acids & other lipids
2496	245.1000172	0.763591734	unknown
2497	253.1049118	2.892924629	unknown
2498	255.1592811	2.960308839	unknown
2499	265.1435711	3.457835866	unknown
2500	274.1762677	0.573264669	amines
2501	277.154913	2.50030755	unknown
2502	286.176221	0.499848652	amines
2503	288.191992	1.934371955	amines
2504	299.1490215	3.242520183	unknown
2505	301.1262342	0.819853994	unknown
2506	304.1659044	2.252886685	unknown
2507	306.6715375	1.813219893	unknown
2508	316.2231194	2.619923777	amines
2509	316.2232841	1.754839899	amines
2510	317.172803	4.556434307	unknown
2511	317.1820306	0.539644269	amines
2512	318.1661152	0.529928728	amines
2513	318.227801	3.044456243	unknown
2514	330.2389691	2.373526443	amines
2515	331.1977556	0.533895499	amines
2516	331.1979132	0.841826428	unknown
2517	332.1817107	0.646360547	amines
2518	334.1609156	0.66398882	unknown
2519	334.179533	1.584428337	unknown
2520	341.3051433	8.43728427	fatty acids & other lipids
2521	342.2126901	0.615366891	unknown
2522	346.2589276	4.765158154	unknown
2523	348.1952058	2.144888213	unknown
2524	350.2074297	3.05931422	amines
2525	355.1732055	2.686237892	unknown
2526	358.2591487	2.475024923	unknown
2527	358.3316347	8.423123825	fatty acids & other lipids
2528	359.2291271	2.52373383	amines
2529	361.2158085	2.955621224	unknown
2530	368.1375357	2.28235182	unknown
2531	369.2252211	3.817308713	unknown
2532	373.2448301	2.433269653	amines
2533	376.1716669	0.525649267	amines
2534	378.238897	3.23485735	amines
2535	385.2446863	2.393820445	amines
2536	389.2034653	1.021241557	amines
2537	389.2184611	2.822928899	unknown
2538	397.1797301	4.250155226	unknown
2539	401.2760287	2.62703192	amines
2540	403.2552351	2.791518012	amines
2541	406.2801288	3.594043154	unknown
2542	407.2273042	2.396665317	unknown
2543	411.1796156	2.20067664	unknown
2544	414.2980051	6.15839287	unknown
2545	424.1849602	3.447607037	unknown
2546	437.2396317	2.800348872	amines
2547	443.2025793	2.179616956	unknown
2548	447.2603347	3.420926847	amines
2549	467.2503109	2.9227686	unknown
2550	473.2725971	1.997773434	unknown
2551	479.2142373	1.884883316	unknown
2552	497.3239563	8.938272896	unknown
2553	522.2867387	5.321491449	bile acids
2554	539.2719619	8.234717351	unknown
2555	549.3208578	3.598778715	bile acids
2556	553.777721	2.607524043	unknown
2557	564.2517954	1.531623498	unknown
2558	576.2839223	4.329040398	bile acids
2559	576.7994531	3.098324274	unknown
2560	625.2987478	3.17975636	unknown
2561	798.5877281	6.507804315	unknown
2562	817.5823886	5.192212235	unknown
2563	1234.57051	3.885269383	unknown
2564	200.1280711	3.70461264	fatty acids & other lipids
2565	225.1210414	0.561865655	unknown
2566	309.1809242	3.417915332	unknown
2567	353.2475369	4.80793826	unknown
2568	353.247615	4.508814927	unknown
2569	385.1766097	4.064732923	unknown
2570	411.362158	7.611785745	unknown
2571	423.2741876	4.231685875	unknown
2572	429.3729229	8.255399257	carnitines
2573	441.3076005	2.804270398	unknown
2574	480.4048412	9.296389661	carnitines
2575	488.268244	5.673337937	bile acids
2576	534.3092744	4.885628724	unknown
2577	160.0969103	0.574644557	unknown
2578	210.1126975	1.620764036	unknown
2579	245.1385928	2.565964419	unknown
2580	251.1641338	3.765417341	unknown
2581	265.0609587	3.212813749	unknown
2582	272.1857806	2.657125227	unknown
2583	276.1808365	2.125145763	unknown
2584	286.1322868	1.469658841	unknown
2585	291.195311	3.878228052	unknown
2586	299.0916348	3.767601386	unknown
2587	308.1857954	2.578151826	unknown
2588	311.2581871	7.641981403	fatty acids & other lipids
2589	313.1624721	2.02614176	unknown
2590	319.224674	8.266660789	unknown
2591	325.175947	2.791255972	bilirubins
2592	329.2322687	4.851617428	unknown
2593	330.2641534	3.144859066	unknown
2594	330.2641737	3.083757183	unknown
2595	331.2476966	3.954324899	unknown
2596	339.1783049	3.454313031	unknown
2597	340.2847261	8.063355721	unknown
2598	345.2273529	4.692934195	unknown
2599	362.1964456	3.392228822	unknown
2600	370.2222175	3.475383244	unknown
2601	377.2179481	2.92583627	unknown
2602	381.2384082	4.703951989	unknown
2603	382.3315793	6.75231082	unknown
2604	383.2409427	5.790727619	unknown
2605	392.3005575	4.867468635	unknown
2606	403.1899981	1.743414633	unknown
2607	406.262229	6.00417853	unknown
2608	411.1549874	2.034334572	unknown
2609	411.2096194	7.97069456	unknown
2610	411.3621904	9.572401857	bile acids
2611	415.113705	1.746131805	unknown
2612	425.2394803	0.549605729	unknown
2613	429.2613807	5.623223208	unknown
2614	436.2692105	4.425164233	unknown
2615	439.3209327	6.26845734	unknown
2616	441.3186829	8.046792289	unknown
2617	441.336366	8.001939687	bile acids
2618	442.2099874	4.649569136	unknown
2619	447.3106338	6.079854581	fatty acids & other lipids
2620	447.3097293	8.066684951	unknown
2621	460.2802754	3.429252548	unknown
2622	462.3573711	8.366086894	carnitines
2623	474.3945366	5.522637574	unknown
2624	479.2426693	3.250562275	bile acids
2625	479.3008959	5.361921258	unknown
2626	485.2889244	4.74083251	unknown
2627	488.3119411	3.485459732	amines
2628	495.3087501	7.534276293	unknown
2629	495.3087707	5.738083106	unknown
2630	497.3236809	6.985525006	unknown
2631	515.3218811	5.297820799	amines
2632	515.3347781	5.697785693	unknown
2633	517.290413	7.541745666	unknown
2634	585.4146973	9.092134984	unknown
2635	607.3125804	4.690308819	bilirubins
2636	617.3870391	7.715718746	unknown
2637	644.2949198	3.701011167	unknown
2638	742.3345659	2.810914718	unknown
2639	855.2319144	5.607106731	unknown
2640	917.2473698	5.66743527	unknown
2641	929.247226	6.036902247	unknown
2642	959.2579374	6.07681605	unknown
2643	167.0703909	1.841121492	unknown
2644	174.1237845	0.585670579	unknown
2645	187.0966369	1.69029938	unknown
2646	195.1017689	2.901515087	unknown
2647	199.0966221	2.502355258	unknown
2648	201.1122238	2.486996859	unknown
2649	227.0891268	2.572411866	unknown
2650	227.1067123	6.699383304	unknown
2651	232.1004965	2.925643398	unknown
2652	237.1486421	2.857709785	unknown
2653	255.0841903	0.811676348	unknown
2654	265.0685937	1.589052822	amines
2655	272.1281599	5.172894748	unknown
2656	272.2335281	1.384981868	unknown
2657	281.0998398	2.150385899	unknown
2658	283.1521017	4.534597942	unknown
2659	285.1849294	4.20973481	unknown
2660	293.2838306	8.795138441	fatty acids & other lipids
2661	295.1534106	3.826041523	unknown
2662	299.1104453	0.596378397	unknown
2663	300.1993552	5.719221246	unknown
2664	301.1760335	2.059880963	amines
2665	310.1321231	3.302318176	fatty acids & other lipids
2666	316.1215062	3.227238034	unknown
2667	319.1634679	3.039850338	unknown
2668	323.1844364	4.828690624	unknown
2669	325.092018	3.231259953	unknown
2670	327.1414852	2.845137015	unknown
2671	329.1709127	2.325617925	unknown
2672	333.2058465	5.770556633	unknown
2673	335.2215034	4.490507556	unknown
2674	336.1556593	0.56841633	unknown
2675	343.197897	2.240255832	unknown
2676	349.0897472	1.99267106	unknown
2677	352.2482619	4.29844766	unknown
2678	355.1881895	5.305769001	unknown
2679	358.2075487	2.088385785	unknown
2680	364.1969668	2.366909747	unknown
2681	373.2449848	1.349918177	amines
2682	376.1720289	1.228084873	amines
2683	378.2489724	2.690796386	unknown
2684	382.2222133	3.899902167	unknown
2685	391.7425404	2.31069581	unknown
2686	393.1885307	4.091950487	unknown
2687	395.1317319	1.895897059	unknown
2688	396.2208268	5.420677177	unknown
2689	403.1367094	2.014041631	unknown
2690	403.2841161	7.967877772	fatty acids & other lipids
2691	407.2794575	4.451529427	bile acids
2692	409.1492674	2.197399317	unknown
2693	412.1967858	2.552230549	unknown
2694	414.1947595	4.390957821	carnitines
2695	417.2346492	2.60824374	unknown
2696	417.7235224	2.214910669	unknown
2697	420.3106116	7.971662724	fatty acids & other lipids
2698	421.2096364	5.299038414	unknown
2699	425.2667414	7.951684601	unknown
2700	425.2762731	2.026826769	amines
2701	430.3026389	0.549561566	unknown
2702	431.1317204	2.193935305	unknown
2703	440.2282416	2.551791924	unknown
2704	440.3000129	4.219386069	unknown
2705	443.2559842	7.788502436	unknown
2706	447.1268403	2.949930279	unknown
2707	454.207343	2.197196471	unknown
2708	463.1579416	3.258415841	unknown
2709	479.2773684	2.648832529	unknown
2710	483.287222	2.699533011	unknown
2711	492.2691127	2.537850161	unknown
2712	506.2826598	1.642519694	unknown
2713	519.1840224	2.501213372	unknown
2714	528.3165563	3.123789279	unknown
2715	605.1996444	4.640314746	unknown
2716	612.3716837	3.837508216	bile acids
2717	617.3101963	4.300042909	unknown
2718	659.3621419	3.348070261	unknown
2719	719.2672752	3.59421573	unknown
2720	917.4492847	4.019306086	unknown
2721	189.1234185	0.597287007	amines
2722	192.0690767	0.848247276	unknown
2723	193.1224261	2.639831414	fatty acids & other lipids
2724	193.1224458	2.37088305	fatty acids & other lipids
2725	208.1333274	0.598248022	unknown
2726	210.1125683	0.540739975	unknown
2727	213.0733177	0.770248124	unknown
2728	218.139007	1.385595904	unknown
2729	223.1442298	0.579766461	unknown
2730	226.1075599	0.676310622	unknown
2731	227.0891945	1.688780536	unknown
2732	229.1435551	4.510798354	fatty acids & other lipids
2733	243.1590952	5.885084673	fatty acids & other lipids
2734	246.1702012	2.363711753	fatty acids & other lipids
2735	248.1140814	0.832459367	unknown
2736	253.2162943	5.184114567	fatty acids & other lipids
2737	258.2177708	0.528549801	unknown
2738	260.1856708	5.872059163	fatty acids & other lipids
2739	261.1698164	4.487965069	fatty acids & other lipids
2740	265.14129	5.890622908	unknown
2741	267.1340572	3.037272105	unknown
2742	269.1495521	0.563881615	unknown
2743	270.1339402	0.940717778	unknown
2744	271.1653506	1.735731043	unknown
2745	271.1653438	2.048992501	unknown
2746	271.2268573	5.183279745	fatty acids & other lipids
2747	276.2171301	2.65132059	unknown
2748	277.1835953	5.463849969	fatty acids & other lipids
2749	277.2162838	8.963010292	unknown
2750	279.0912978	0.67022973	unknown
2751	281.1361394	4.907738855	unknown
2752	281.1497595	1.54083549	unknown
2753	283.1654713	1.271014632	unknown
2754	285.2424698	6.380471768	fatty acids & other lipids
2755	288.0175717	1.290553017	unknown
2756	288.2169764	5.884582472	unknown
2757	289.2374658	5.192091214	fatty acids & other lipids
2758	293.1609492	1.106681086	unknown
2759	295.1292126	1.644279161	unknown
2760	296.1858692	1.699616854	unknown
2761	303.134258	2.611037311	unknown
2762	304.2118535	4.904145887	unknown
2763	306.227602	4.561418504	unknown
2764	308.1527181	1.703731806	unknown
2765	311.220127	5.208407196	unknown
2766	313.2372192	4.966405445	unknown
2767	313.2737972	7.697427788	unknown
2768	316.1546567	1.550525557	unknown
2769	319.0962042	1.518811339	unknown
2770	325.2354723	6.332788542	unknown
2771	325.2371386	8.417351029	unknown
2772	328.2846439	9.285883575	fatty acids & other lipids
2773	329.1574687	1.819200851	unknown
2774	331.1177301	3.611118376	fatty acids & other lipids
2775	331.2479321	4.619718108	unknown
2776	332.1346168	0.783651374	unknown
2777	333.204115	6.509885421	unknown
2778	336.2168656	4.453438154	unknown
2779	342.2028362	2.423749298	unknown
2780	346.1652673	1.192434428	unknown
2781	347.2197618	8.467620705	unknown
2782	347.3057824	5.785615523	unknown
2783	349.2352711	8.03681345	unknown
2784	355.2633812	6.507988496	bile acids
2785	362.2902599	6.031571248	fatty acids & other lipids
2786	364.1396331	2.996707958	fatty acids & other lipids
2787	365.2304803	5.785334511	unknown
2788	365.3159319	5.790831323	unknown
2789	367.3321555	5.654061097	unknown
2790	373.2740039	6.507382316	bile acids
2791	376.2693497	4.576114481	unknown
2792	381.2255238	4.630759806	unknown
2793	383.219615	6.043018855	unknown
2794	383.3270401	5.337217134	unknown
2795	388.3056686	8.729960912	fatty acids & other lipids
2796	390.3215059	6.043278064	unknown
2797	392.2280377	3.623219567	fatty acids & other lipids
2798	393.2617559	7.78635507	unknown
2799	394.2952853	6.861867819	carnitines
2800	401.2534137	5.197590391	fatty acids & other lipids
2801	401.2876952	4.288881847	unknown
2802	405.351465	8.553108957	unknown
2803	406.1501395	4.124718861	unknown
2804	408.241464	5.933219843	unknown
2805	408.3109539	7.058552985	bile acids
2806	410.2899338	7.772071951	unknown
2807	416.2774359	7.954686366	unknown
2808	416.3370608	9.400061891	fatty acids & other lipids
2809	421.3463585	6.744055484	bile acids
2810	425.3415948	7.49176983	bile acids
2811	432.2724462	7.72580502	unknown
2812	436.3272817	5.872267641	fatty acids & other lipids
2813	438.1606949	7.268020102	unknown
2814	449.2663882	7.780739772	fatty acids & other lipids
2815	449.326303	6.536775042	unknown
2816	453.3365841	6.270840425	bile acids
2817	457.2563143	6.9421612	fatty acids & other lipids
2818	466.1616312	1.565337326	unknown
2819	466.328138	5.180499326	unknown
2820	469.2942554	5.465164871	unknown
2821	477.2594918	7.568945539	unknown
2822	479.2868486	1.993246816	unknown
2823	481.3658164	8.650784317	unknown
2824	482.2940013	4.775235749	unknown
2825	482.3241097	7.247700443	phosphocholines
2826	482.399203	8.568041374	bile acids
2827	483.3082073	8.436121641	unknown
2828	487.2880486	7.365424996	unknown
2829	488.3737908	6.274517746	unknown
2830	497.3610172	7.567617597	unknown
2831	499.252575	3.206760817	unknown
2832	500.3046021	5.367512614	bile acids
2833	501.3036607	7.647518311	unknown
2834	512.2729087	5.186318816	unknown
2835	515.2749007	7.691499006	unknown
2836	517.3159391	5.779977905	unknown
2837	529.2514565	7.785281449	unknown
2838	533.3107077	5.073179877	unknown
2839	535.3011123	8.623597477	fatty acids & other lipids
2840	540.3055624	6.992470873	phosphocholines
2841	547.3008351	6.780283774	unknown
2842	554.2170728	2.250553939	amines
2843	556.297981	2.042046196	unknown
2844	558.2950606	7.404947986	unknown
2845	559.38417	6.89058744	fatty acids & other lipids
2846	578.2805107	2.086506966	unknown
2847	579.2930183	7.152195468	fatty acids & other lipids
2848	595.286143	7.364056187	unknown
2849	607.2153056	4.165787134	unknown
2850	607.2152046	4.57420104	unknown
2851	607.2552033	8.94387879	unknown
2852	612.3255127	7.792703619	phosphocholines
2853	613.4079994	7.190857567	unknown
2854	617.4751754	10.31980617	unknown
2855	624.4473091	6.10018576	unknown
2856	635.2716428	3.144589776	unknown
2857	640.3460697	7.128066302	unknown
2858	640.442258	5.159116427	unknown
2859	677.3195558	4.463058062	unknown
2860	685.8335678	4.355421604	unknown
2861	693.3567461	1.807723293	unknown
2862	706.3386917	2.065045887	unknown
2863	727.8439331	5.34332013	unknown
2864	780.389352	1.617233273	unknown
2865	782.395607	6.134335289	unknown
2866	807.3833387	3.844849371	unknown
2867	817.2945586	5.257574984	unknown
2868	849.370747	4.597842049	unknown
2869	883.4126432	4.378702273	unknown
2870	895.504875	7.265256578	unknown
2871	901.3630748	5.108321268	unknown
2872	941.8707602	7.987462921	unknown
2873	1149.568605	4.147275378	unknown
2874	1191.579701	4.615254443	unknown
2875	1353.632934	4.389141855	unknown
2876	233.1318499	4.041145462	unknown
2877	315.1956502	5.318342308	fatty acids & other lipids
2878	370.2588616	3.709061203	unknown
2879	416.3372758	6.051588551	carnitines
2880	417.1916419	4.215643583	unknown
2881	1204.498681	3.774157189	unknown
2882	1235.069952	3.880637044	unknown
2883	1238.551711	3.775228087	unknown
2884	196.0943886	2.297558355	unknown
2885	328.2233378	1.913187146	unknown
2886	466.3526875	5.820308217	bile acids
2887	213.1234493	0.541782115	unknown
2888	218.1025792	0.713903142	unknown
2889	253.1049177	3.176936179	unknown
2890	259.1693508	4.556990293	unknown
2891	265.0698255	3.330355959	unknown
2892	281.149637	3.504022577	unknown
2893	293.1745556	4.184187258	unknown
2894	293.1745314	4.228218922	unknown
2895	296.13518	0.566463735	unknown
2896	305.1381147	4.214846585	unknown
2897	319.1273085	2.768222023	unknown
2898	325.2008936	4.555739114	unknown
2899	345.0998588	5.072241919	unknown
2900	351.2509985	7.929171187	unknown
2901	370.2286797	4.067878361	unknown
2902	375.1107941	5.150831822	unknown
2903	380.279542	7.694187813	unknown
2904	393.3515425	9.567381161	bile acids
2905	405.2164071	2.051747611	unknown
2906	427.3572599	8.712573237	bile acids
2907	439.3573306	5.611586268	bile acids
2908	493.4003919	4.657805287	bile acids
2909	511.3035272	5.331024936	unknown
2910	583.3822674	6.604788	unknown
2911	233.1496809	0.573629321	amines
2912	260.1606033	0.548031922	amines
2913	331.1903742	5.74769716	unknown
2914	353.2303005	5.485510487	unknown
2915	362.1600224	5.336324555	unknown
2916	369.261778	6.313534677	unknown
2917	408.3109674	6.510566675	bile acids
2918	436.2231978	3.116041255	unknown
2919	449.1473438	4.059341472	unknown
2920	450.2962951	4.417720063	unknown
2921	457.1118169	2.000383969	unknown
