CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2281	4048	141	0.821	-58.006
2533	2940	141	0.816	0.984
2682	4048	141	0.945	0.000
2533	3259	141	0.8141	15.959
2281	3259	141	0.8286	-42.047
2291	4048	141	0.8632	14.016
2281	2533	141	0.8436	-58.005
2682	3259	141	0.7968	15.959
2291	2682	141	0.8883	14.016
2291	2533	141	0.8941	14.016
3259	4048	141	0.8078	-15.959
351	1093	142	0.8804	14.016
351	3040	142	0.9608	-38.016
1093	1123	142	0.8662	-28.031
1123	3040	142	0.9265	-24.000
1093	3040	142	0.8781	-52.031
351	1123	142	0.9411	-14.016
3822	4072	143	0.7893	-0.001
3822	4286	143	0.8867	-0.001
589	2506	144	0.8027	14.016
2506	3247	144	0.7722	-14.016
354	4193	145	0.9267	-45.058
405	4202	145	0.805	-13.979
772	4151	145	0.8957	-15.995
4118	4151	145	0.8909	-31.990
327	350	145	0.9252	-15.995
290	3155	145	0.9037	-18.010
354	4118	145	0.9069	36.021
4118	4154	145	0.8993	-36.020
290	772	145	0.8724	-15.995
350	4118	145	0.9163	34.005
326	350	145	0.9041	-15.995
4151	4154	145	0.8943	-4.031
290	4154	145	0.8607	-36.020
346	4118	145	0.8909	31.990
323	4151	145	0.8896	-15.995
290	4118	145	0.92	-0.000
327	4151	145	0.889	-13.979
327	772	145	0.8982	2.015
323	3155	145	0.8729	-2.016
327	4118	145	0.9557	18.010
326	327	145	0.9558	0.000
346	772	145	0.8957	15.995
326	772	145	0.8861	2.015
3155	4154	145	0.9054	-18.010
323	772	145	0.9449	-0.000
350	772	145	0.9378	18.010
290	326	145	0.8928	-18.010
405	4193	145	0.7843	-0.000
326	4151	145	0.8577	-13.979
4154	4193	145	0.8969	-45.059
326	346	145	0.8577	-13.979
327	3155	145	0.9677	0.000
290	327	145	0.9029	-18.010
327	354	145	0.9287	-18.010
354	4154	145	0.9208	0.001
323	327	145	0.8938	-2.016
326	4118	145	0.9665	18.010
327	346	145	0.889	-13.979
354	3155	145	0.9377	18.011
327	4154	145	0.9099	-18.010
350	4151	145	0.9188	2.016
290	323	145	0.882	-15.995
772	4118	145	0.9088	15.995
346	4151	145	1.0	0.000
346	3155	145	0.866	13.979
354	4151	145	0.8838	4.031
350	354	145	0.8856	-2.016
3155	4151	145	0.866	-13.979
3155	4118	145	0.9618	18.010
350	3155	145	0.9166	15.995
346	354	145	0.8838	-4.031
346	4154	145	0.8943	-4.031
772	3155	145	0.8846	-2.015
323	326	145	0.8718	-2.016
323	346	145	0.8896	-15.995
326	3155	145	0.9768	0.000
326	4154	145	0.897	-18.010
326	354	145	0.9256	-18.010
323	350	145	0.9456	-18.011
346	350	145	0.9188	-2.016
323	4118	145	0.9007	15.995
290	350	145	0.8912	-34.005
290	354	145	0.8515	-36.021
1844	4066	146	0.8583	0.000
753	4073	146	0.8477	0.000
4066	4073	146	0.8113	-2.016
510	3421	147	0.7337	307.262
3786	3787	147	0.9402	-14.016
1888	3122	147	0.7552	98.121
3122	3421	147	0.9703	0.984
510	1888	147	0.8341	208.158
340	1888	147	0.7289	-18.011
340	510	147	0.7777	-226.168
340	1339	147	0.7207	-17.027
3440	3774	147	0.7357	148.073
1339	3421	147	0.7794	98.121
3122	3440	147	0.8775	-226.168
1888	3421	147	0.7762	99.105
3122	3774	147	0.7194	-78.094
3421	3774	147	0.7258	-79.079
1888	3787	147	0.7145	170.142
1888	3440	147	0.8062	-128.047
3421	3440	147	0.9017	-227.152
510	3440	147	0.8241	80.110
510	1339	147	0.834	209.142
4	2408	148	0.8004	-28.031
2408	3917	148	0.8182	2.016
3085	3917	148	0.8251	-26.016
3	3085	148	0.9166	0.000
4	3085	148	0.9166	0.000
2408	3085	148	0.8349	28.031
3	2408	148	0.8004	-28.031
3	4	148	1.0	0.000
462	4198	149	0.83	79.957
367	462	149	0.8621	-115.978
462	463	149	1.0	0.000
463	4198	149	0.83	79.957
389	462	149	0.8468	-97.967
462	4209	149	0.9065	62.930
4198	4209	149	0.8299	-17.027
389	463	149	0.8468	-97.967
367	4183	149	0.8859	-18.010
389	4183	149	0.8964	0.000
367	463	149	0.8621	-115.978
367	389	149	0.9566	-18.010
463	4209	149	0.9065	62.930
1265	1276	150	0.98	-28.031
2499	3826	150	0.8054	-35.037
2499	3948	150	0.8507	15.995
3948	3956	150	0.8154	-18.010
45	3948	150	0.8594	-20.051
1265	3826	150	0.989	0.000
1276	3826	150	0.973	28.031
1265	2499	150	0.8146	35.037
3937	3948	150	0.8186	-18.010
686	700	152	0.7591	-78.047
1243	1246	153	0.7393	-126.032
1316	1856	154	1.0	0.000
3136	3302	155	0.7955	-33.985
1035	3801	156	1.0	0.000
2845	3748	157	0.7972	283.204
2490	2845	157	0.96	17.027
950	2845	157	0.8389	-297.219
934	1365	157	0.8183	36.021
934	950	157	0.8282	-17.026
950	3748	157	0.9253	-14.016
934	3748	157	0.7789	-31.042
950	2490	157	0.8368	-314.246
921	2964	157	0.9673	-14.016
950	2964	157	0.7869	21.021
921	1365	157	0.9081	18.011
1365	2964	157	0.8447	-32.026
934	2964	157	0.9704	3.995
921	934	157	0.8543	-18.011
2490	3748	157	0.799	300.230
3656	4247	158	0.8716	99.069
4247	4276	158	0.8462	-212.152
3706	4276	158	0.8197	0.000
3656	3706	158	0.806	-113.083
3376	3656	158	0.7436	269.185
3706	4247	158	0.7895	212.152
3656	4276	158	0.8706	-113.083
3376	4276	158	0.7497	156.102
3376	4247	158	0.7924	368.254
579	1578	160	0.9487	14.016
5	4302	160	0.8952	-66.010
5	3316	160	0.8952	-66.011
577	2006	160	0.9581	-0.000
559	568	160	0.8721	-14.016
826	2006	160	0.9736	-42.047
577	3954	160	0.9225	14.016
3316	4302	160	1.0	0.000
569	3954	160	0.9691	0.000
826	3954	160	0.9495	-28.031
569	2006	160	0.9761	-14.016
2006	2928	160	0.8448	16.028
569	2654	160	0.9586	0.086
577	826	160	0.9216	42.047
2006	3954	160	0.9546	14.016
579	2006	160	0.9349	15.995
5	2006	160	0.9259	-113.084
569	1578	160	0.9262	-15.995
5	1951	160	0.9799	-14.016
2654	3954	160	0.9506	-0.086
1951	2006	160	0.9138	-99.069
568	2928	160	0.8978	0.000
559	2928	160	0.8331	-14.016
2546	3401	160	0.9419	14.016
568	579	160	0.8272	-32.023
569	826	160	0.9748	28.031
1578	3954	160	0.9062	15.995
569	577	160	0.9461	-14.016
2006	2546	160	0.82	-158.069
3341	3698	161	0.8321	-15.995
1202	2858	162	0.8268	-15.995
1188	2858	162	0.8711	-46.042
1202	1220	162	0.8205	-162.053
1219	1220	162	0.8737	-17.026
1202	1219	162	0.8462	-145.026
1220	1247	162	0.7618	-321.058
1202	2855	162	0.8856	0.000
1220	2855	162	0.8081	162.053
2855	2858	162	0.8145	-15.995
1219	2855	162	0.8561	145.026
1251	1541	163	0.9638	0.000
440	4226	164	0.9022	-0.000
3077	3389	165	0.7855	0.000
72	570	166	1.0	0.000
3033	4375	167	0.7384	0.149
110	3969	168	0.9326	-0.000
3969	3984	168	0.7953	-15.995
2571	3165	169	0.8913	0.000
2245	2571	169	1.0	0.000
2245	3165	169	0.8913	0.000
622	1612	170	0.8098	28.032
1344	2656	171	0.7976	226.168
1069	3175	172	0.9901	-86.000
1069	1154	172	0.9901	-86.000
1154	3175	172	1.0	0.000
141	2767	173	0.7853	15.047
99	3595	173	0.788	14.016
99	141	173	0.8224	-28.031
99	2767	173	0.7811	-12.984
411	432	175	0.8607	-26.015
411	448	175	0.8351	-54.047
411	2341	175	0.8542	-28.032
432	2341	175	0.9824	-2.016
432	448	175	0.9492	-28.032
448	2341	175	0.9385	26.015
1118	2820	176	0.754	2.016
2820	3624	176	0.85	-15.995
1256	1990	178	0.7632	-2.016
1256	2214	178	0.7345	-16.032
831	2214	178	1.0	0.000
831	1256	178	0.7345	16.032
1990	2214	178	0.9653	-14.016
831	1990	178	0.9653	14.016
3309	3310	179	0.9199	-42.010
3268	3309	179	0.7931	42.010
3268	3834	179	0.7866	28.031
1655	3834	179	0.8005	113.083
3268	3310	179	0.7976	0.000
558	1562	180	0.9019	1.979
558	2888	180	0.949	30.011
1562	2888	180	0.951	28.031
2146	3201	181	0.8059	18.010
3343	3347	182	0.8397	-13.979
3340	3343	182	0.7527	-18.010
3343	3348	182	0.7368	-15.995
3347	3620	182	0.8291	-2.016
3342	3620	182	0.8698	-18.010
3345	3347	182	0.7541	-2.016
3343	3620	182	0.8465	-15.995
3342	3348	182	0.727	-18.011
3345	3620	182	0.7166	-4.031
3342	3343	182	0.8336	-2.015
3342	3347	182	0.8292	-15.995
3348	3620	182	0.7636	0.000
2287	4444	183	1.0	-0.000
2287	4018	183	0.7875	0.000
4018	4444	183	0.7875	-0.001
3615	4382	184	0.7946	14.016
809	4299	185	0.8175	218.999
809	2881	185	0.8157	51.080
4265	4299	185	0.8636	-391.261
2881	4299	185	0.7667	167.918
1868	4119	187	0.8528	0.000
2235	3780	188	1.0	0.000
4296	4298	189	0.7358	-214.130
108	735	190	1.0	0.000
1113	3129	191	0.9745	-28.031
1113	1139	191	0.9745	-28.031
1139	3283	191	0.9745	28.032
3129	3283	191	0.9745	28.032
1139	3129	191	1.0	0.000
1113	3283	191	1.0	0.000
4348	4424	192	0.8472	-44.026
3729	3730	193	0.7827	-27.000
2679	3540	193	0.9017	44.026
3014	3729	193	0.8943	132.079
3728	3729	193	0.9335	-17.026
2679	3535	193	0.7284	149.105
2679	3728	193	0.822	105.079
3540	3730	193	0.886	17.027
3535	3728	193	0.8756	-44.026
3014	3535	193	0.7598	193.132
3535	3540	193	0.767	-105.079
3535	3729	193	0.7043	-61.053
3014	3540	193	0.9335	88.053
2679	3729	193	0.8633	88.053
3535	3730	193	0.8058	-88.052
3014	3728	193	0.8735	149.105
3728	3730	193	0.8709	-44.026
2679	3730	193	0.8253	61.053
3540	3729	193	0.8939	44.026
3014	3730	193	0.8798	105.079
3540	3728	193	0.8049	61.053
2679	3014	193	0.9161	-44.026
1910	4208	194	0.8703	0.000
189	4032	195	0.9553	0.000
455	1675	196	0.8705	-176.033
455	4238	196	0.9765	-0.000
1675	1676	196	0.9529	0.000
1675	4238	196	0.882	176.033
455	693	196	0.8122	1.007
1676	4238	196	0.8929	176.033
693	4238	196	0.7856	-1.008
942	958	197	0.7452	-15.995
942	4306	197	0.768	-18.010
1781	3444	198	0.9302	0.000
1254	1781	198	0.9813	0.000
1254	3444	198	0.926	0.000
633	1317	199	0.7808	-14.016
3408	4496	199	0.8232	53.942
1317	1683	199	0.8261	30.010
1629	1683	199	0.7541	-14.016
625	1683	199	1.0	0.000
770	4496	199	0.8742	-30.010
625	1646	199	0.948	-17.026
633	1683	199	0.8465	15.995
770	1759	199	0.7343	0.000
1331	3408	199	0.8232	-53.941
625	1317	199	0.8261	-30.010
633	1629	199	0.7408	30.011
1317	1331	199	0.8278	-45.058
3408	3409	199	0.8272	-18.011
770	1683	199	0.8277	45.058
625	770	199	0.8277	-45.058
1317	3408	199	0.7701	-98.999
770	1646	199	0.8535	28.031
1331	4496	199	1.0	0.000
1317	4496	199	0.8278	-45.058
625	633	199	0.8465	-15.995
625	1629	199	0.7541	14.016
770	1331	199	0.8742	-30.010
1629	1736	199	0.8597	14.015
1646	1683	199	0.948	17.027
1022	1415	200	0.9363	-17.026
1390	1399	200	0.8219	-18.010
1022	2592	200	0.8541	18.011
1022	1399	200	0.8311	36.021
835	3978	201	0.7108	-35.037
2522	3978	201	0.803	28.031
2522	4011	201	0.7884	0.000
2326	3993	202	0.9004	0.000
1369	2583	204	0.8142	-42.011
867	4125	205	0.9131	0.000
4465	4466	206	0.7728	0.000
1410	2530	208	0.7092	-26.016
1346	4196	210	0.9147	0.000
808	4300	211	0.7681	34.053
495	4300	211	0.7875	51.080
523	815	211	0.9571	-50.077
495	4261	211	0.8754	0.000
526	4300	211	0.8623	-0.000
523	4437	211	0.7419	170.939
523	814	211	0.9037	-16.023
525	4297	211	0.8516	1.003
495	4437	211	0.7515	-408.285
523	4297	211	0.8232	-50.078
529	4261	211	0.8565	-17.027
495	526	211	0.8921	51.080
526	4301	211	0.8912	-34.053
525	1948	211	0.9306	52.083
526	808	211	0.8338	-34.054
495	529	211	0.8895	17.027
815	1948	211	0.9589	51.080
524	4297	211	0.8274	-33.050
816	2207	211	0.7644	486.160
529	4301	211	0.9093	-0.000
525	4437	211	0.7328	222.019
808	4301	211	0.8257	0.000
524	815	211	0.9633	-33.050
529	4300	211	0.8634	34.053
524	4437	211	0.7672	187.966
808	4261	211	0.857	-17.026
529	4437	211	0.7064	-425.312
4261	4300	211	0.8155	51.080
816	4301	211	0.8733	-51.080
816	4261	211	0.7792	-68.107
526	529	211	0.9605	-34.053
525	814	211	0.9036	35.057
495	4301	211	0.8429	17.027
2205	2207	211	0.8962	-15.996
816	4300	211	0.8611	-17.027
524	1948	211	0.9692	18.030
814	815	211	0.9047	-34.054
495	808	211	0.8823	17.026
526	816	211	0.8945	17.027
815	4297	211	0.8484	-0.001
523	525	211	0.9304	-51.080
4300	4301	211	0.8661	-34.053
808	816	211	0.768	51.081
529	816	211	0.8869	51.080
815	4437	211	0.7762	221.016
814	1948	211	0.8643	17.026
529	808	211	0.8385	-0.001
523	524	211	0.9492	-17.027
495	816	211	0.7839	68.107
524	525	211	0.9438	-34.053
4261	4301	211	0.87	17.027
814	4297	211	0.8067	-34.054
526	4261	211	0.8396	-51.080
524	814	211	0.9041	1.004
1948	4437	211	0.7563	169.936
525	815	211	0.9578	1.003
523	1948	211	0.9679	1.003
1948	4297	211	0.8162	-51.081
2013	3825	212	0.8405	-7.075
2009	2013	212	0.837	-1.946
2010	2013	212	0.8162	-1.939
2009	2010	212	0.8976	-0.008
2030	3708	213	1.0	0.000
261	629	214	0.9883	18.011
261	3374	214	0.9412	-58.042
515	629	214	0.9825	393.277
261	516	214	0.9426	-392.292
784	3157	214	0.9434	-277.298
261	3157	214	0.9434	-357.255
235	3019	214	0.9044	-60.021
404	3157	214	0.8984	-260.272
261	1662	214	0.8912	-58.042
404	516	214	0.9076	-295.308
404	784	214	0.9162	17.027
629	784	214	0.9776	-97.968
309	4127	214	0.8769	0.000
515	4069	214	0.9211	393.277
235	3157	214	0.921	-375.266
235	784	214	0.9461	-97.968
404	629	214	0.866	114.995
515	784	214	0.9822	295.309
516	3019	214	0.9221	350.282
515	3019	214	0.9512	333.256
629	4069	214	0.9264	0.000
404	3052	214	0.8792	-455.222
235	515	214	0.9332	-393.277
261	3019	214	0.9499	-42.010
3019	3157	214	0.9291	-315.245
784	4069	214	0.9285	97.968
3157	4069	214	0.9126	375.267
516	4069	214	0.8836	410.303
629	3157	214	0.9397	-375.266
309	4069	214	0.8519	42.048
235	629	214	0.9414	0.001
261	515	214	0.9893	-375.266
235	261	214	0.9393	-18.010
235	4127	214	0.8485	-42.047
235	4069	214	0.9291	0.001
629	4127	214	0.8554	-42.047
235	404	214	0.8635	-114.994
404	3019	214	0.8578	54.973
516	3157	214	0.9221	35.037
1662	3374	214	0.9171	-0.000
261	784	214	0.9776	-79.957
516	629	214	0.9269	410.303
515	3157	214	0.9535	18.011
235	516	214	0.883	-410.303
629	3019	214	0.9508	-60.021
784	3019	214	0.9385	37.947
516	784	214	0.9369	312.335
404	515	214	0.9035	-278.282
261	4069	214	0.9242	18.011
515	516	214	0.9632	-17.026
3019	4069	214	0.8823	60.022
404	4069	214	0.877	114.995
3191	4221	217	0.9087	0.000
617	2331	219	1.0	-0.000
1028	3521	220	0.8219	-2.016
905	3086	221	0.8371	2.016
906	1950	221	0.9913	18.010
911	915	221	0.9516	-14.016
1950	3086	221	0.8043	-15.036
904	1949	221	0.814	27.995
904	911	221	0.972	-18.011
1950	1958	221	0.938	-32.026
906	1958	221	0.9486	-14.016
1509	3086	221	0.8318	-24.000
1959	2646	221	0.8115	12.000
915	1958	221	0.9932	15.995
1959	3086	221	0.8355	18.011
904	915	221	0.9402	-32.026
1002	1023	223	0.8902	-18.010
19	3918	224	0.979	-0.000
3418	3758	225	0.9314	0.000
2650	3935	226	0.7693	0.000
1750	4453	227	0.8758	-17.026
857	1754	227	0.8758	-17.026
857	4453	227	0.8758	-17.026
1750	1754	227	0.8758	-17.026
1754	4453	227	1.0	0.000
857	1750	227	1.0	0.000
2283	2896	228	0.7619	14.016
1411	1811	229	0.9512	0.054
186	4030	229	0.8683	-0.000
158	186	229	0.8475	-18.011
158	1411	229	0.836	-2.016
1411	1723	229	0.801	44.062
711	4283	230	0.9284	0.000
922	3589	231	0.996	-0.084
632	742	232	0.7227	57.021
3919	3945	233	0.8645	-54.047
3824	3919	233	0.9024	0.000
1563	3945	233	0.948	0.000
1563	3919	233	0.8549	54.047
3630	3632	234	0.8392	-14.015
162	4009	236	0.9814	0.000
71	89	237	0.9615	-28.031
372	780	239	0.8462	-0.000
441	1667	239	0.9198	34.899
441	780	239	0.8881	79.956
780	3667	239	0.8221	0.000
666	798	239	0.8445	-79.956
798	801	239	0.881	-17.027
780	1667	239	0.9039	-45.058
666	780	239	0.8692	-2.015
780	1334	239	0.8667	18.010
666	3667	239	0.8258	-2.015
372	666	239	0.8229	2.015
372	3667	239	0.8285	-0.000
1334	1335	239	0.8366	-2.015
372	373	239	0.9429	-0.000
780	2908	239	0.8365	-11.070
2064	2598	240	0.7422	18.010
197	4036	243	0.7877	0.000
821	3925	245	0.8295	0.000
3925	3934	245	0.8144	-17.027
824	3934	245	0.9633	0.000
824	3925	245	0.873	17.027
932	2579	248	0.8192	-2.016
932	948	248	0.9039	-17.027
919	932	248	0.9431	-18.011
557	937	249	0.8722	0.984
806	2857	251	0.9463	-38.016
1198	2857	251	0.913	-24.000
806	1198	251	0.9463	-14.016
1186	2857	251	0.938	-52.031
806	1186	251	0.9686	14.015
1186	1198	251	0.9397	-28.031
308	4289	252	0.8322	-360.230
4289	4458	252	0.9178	-0.000
4206	4243	253	0.7856	-66.047
1330	2337	253	0.7987	-19.042
1668	4204	253	0.7519	2.016
1900	1911	253	0.7972	-28.031
278	1330	253	0.864	-26.015
1330	4243	253	0.8089	-149.051
1668	4206	253	0.9296	0.000
278	382	253	0.9139	-68.062
1900	4243	253	0.8118	-89.977
1330	4206	253	0.7065	-83.004
382	1900	253	0.9246	-17.027
278	1350	253	0.8386	-107.004
1330	1911	253	0.7426	-87.105
1330	1900	253	0.8692	-59.074
1350	4197	253	0.7784	14.015
1350	4206	253	0.755	-2.016
278	4204	253	0.822	-107.004
278	1911	253	0.7258	-113.121
1668	4243	253	0.76	-66.047
382	1911	253	0.746	-45.058
1330	4204	253	0.7902	-80.989
1350	1668	253	0.7488	-2.016
278	2337	253	0.7536	-45.058
1350	2337	253	0.8086	61.946
1350	4204	253	0.9321	-0.000
4204	4243	253	0.8676	-68.062
382	1350	253	0.8134	-38.941
1350	4243	253	0.8713	-68.063
1350	1900	253	0.8029	21.915
1911	4243	253	0.7279	-61.946
1900	4204	253	0.7969	-21.915
4204	4206	253	0.7663	-2.016
278	1900	253	0.8908	-85.089
382	4243	253	0.8459	-107.004
2337	4204	253	0.804	-61.946
4197	4204	253	0.7545	-14.015
382	4204	253	0.8065	-38.941
382	1330	253	0.8879	42.047
1330	1350	253	0.8074	-80.989
2337	4206	253	0.7519	-63.962
1900	2337	253	0.7985	40.032
278	4243	253	0.7685	-175.066
382	2337	253	0.7757	23.005
2337	4243	253	0.7892	-130.009
1688	3855	254	0.7902	31.972
623	1625	256	0.8916	14.016
3002	3960	257	0.9385	0.000
3002	3965	257	0.9408	-17.026
3960	3965	257	0.9084	-17.027
3392	4168	258	0.8487	0.000
147	2413	259	1.0	0.000
325	4152	260	0.9281	-17.026
4137	4152	260	0.931	-17.026
349	4137	260	0.9297	17.026
349	4152	260	0.9421	-0.000
325	4137	260	0.949	0.000
325	349	260	0.9224	-17.026
2934	4408	261	0.7862	-30.011
165	744	262	0.9484	0.000
97	580	264	1.0	0.000
1277	3997	265	0.7034	-2.016
1808	3995	265	0.8797	-0.000
1808	3997	265	0.7034	-2.016
1277	3995	265	0.8797	0.000
1277	1808	265	1.0	0.000
1689	2835	268	0.8824	2.016
2821	2835	268	0.8579	-38.015
1689	2821	268	0.8634	40.031
270	1883	269	0.8796	-44.026
270	1899	269	0.8365	-88.053
1883	1899	269	0.9218	-44.027
773	3161	270	1.0	0.000
1320	4112	271	0.886	0.000
1726	1732	274	0.8639	-15.995
3858	3864	275	0.8743	-32.022
2306	3864	275	0.7809	-0.061
1137	3627	276	0.7973	0.000
1461	2484	277	0.9439	-14.016
1424	2470	277	0.9646	-14.016
1430	2477	277	0.706	-21.982
1424	1452	277	0.9088	-76.031
1424	2484	277	0.7585	-106.042
1430	2470	277	0.9647	14.015
1430	1452	277	0.9365	-48.000
1461	2470	277	0.9354	78.011
2474	2477	277	0.9375	-28.031
1452	2470	277	0.9465	62.016
1452	2484	277	0.9239	-30.011
1430	2484	277	0.8356	-78.011
1424	1430	277	0.9355	-28.031
1430	1461	277	0.9303	-63.995
1424	1461	277	0.8977	-92.026
2470	2484	277	0.8203	-92.026
1452	1461	277	0.9831	-15.995
1102	1442	278	0.8074	-2.016
2475	3814	278	0.8193	-26.015
1102	2257	278	0.9877	-14.016
769	1442	278	0.9481	-28.031
1102	2475	278	0.8893	28.031
3623	3814	278	0.769	18.011
1102	3814	278	0.8183	2.016
1821	4026	279	0.9339	0.000
1354	4216	280	0.8234	0.000
848	854	281	0.7915	-18.010
459	4508	282	0.8812	4.031
1360	2343	282	0.7466	107.004
459	2343	282	0.9895	0.000
459	1360	282	0.739	-107.004
737	3977	283	0.9937	0.000
949	4303	286	0.811	-17.956
2759	4303	286	0.833	16.028
949	2759	286	0.9142	-33.985
2955	4201	288	0.8943	-0.001
3434	4422	289	0.8554	26.052
573	1812	291	0.9104	-72.021
1812	1822	291	0.9469	-14.016
573	1822	291	0.8764	-86.036
156	2460	292	0.8725	-0.068
156	4378	292	0.8725	-0.068
2460	4378	292	1.0	0.000
736	3396	293	0.8335	0.061
3576	3577	294	0.7325	-0.001
46	2435	295	0.8837	14.016
2733	3946	295	0.9463	-3.995
2732	4312	295	0.9418	-14.016
1961	4312	295	0.8824	-32.026
46	939	295	0.96	-18.010
1961	2733	295	0.9027	-32.026
556	1961	295	0.8616	35.037
3092	3946	295	0.8265	5.989
1971	2002	295	0.8256	-40.031
1963	2732	295	0.9249	-14.016
46	3092	295	0.8268	-24.000
46	2732	295	0.9995	0.000
556	2733	295	0.9533	3.011
939	1961	295	0.9106	36.021
556	3092	295	0.8462	-6.973
1963	2435	295	0.9454	0.000
46	3946	295	0.9383	-18.010
2738	2739	295	0.9609	-0.984
939	1971	295	0.9016	14.016
2739	4312	295	0.8784	18.011
939	2002	295	0.8394	-26.016
2733	2739	295	0.8727	-18.011
1961	2732	295	0.9419	-18.011
1971	2435	295	0.9242	18.011
2732	3946	295	0.9359	-18.010
939	3946	295	0.9563	0.000
939	2732	295	0.9584	18.010
2192	2738	295	0.8249	301.214
556	2732	295	0.9285	17.027
1961	3946	295	0.8792	-36.021
3946	4312	295	0.9546	3.995
2732	2733	295	0.9565	-14.016
2192	2739	295	0.8129	300.230
46	2733	295	0.9581	-14.016
46	1963	295	0.9251	14.016
3092	4312	295	0.8178	9.984
556	939	295	0.9625	-0.984
2435	2732	295	0.8851	-14.016
556	4312	295	0.9541	3.011
2733	4312	295	0.9901	-0.000
1971	3946	295	0.9014	-14.016
939	2733	295	0.9556	3.995
2732	3092	295	0.8302	-24.000
961	2738	295	0.8277	14.016
46	556	295	0.9281	-17.027
46	1961	295	0.9437	18.011
1963	1971	295	0.9641	-18.011
939	3092	295	0.8672	-5.989
556	3946	295	0.9584	-0.984
2733	3092	295	0.8307	-9.984
939	4312	295	0.9456	3.995
46	4312	295	0.9445	-14.016
760	3026	296	0.8186	0.001
3026	3570	296	0.7602	275.163
1457	2922	297	0.7925	14.016
2144	2145	297	0.8021	-0.000
1135	3793	297	0.8332	0.000
1457	2145	297	0.8205	14.016
2145	2922	297	0.8021	0.000
2145	3793	297	0.8211	-17.027
2922	3793	297	0.8411	-17.027
2144	2922	297	1.0	0.000
1147	1457	297	0.906	17.027
2144	3793	297	0.8411	-17.027
1441	2144	297	0.7666	-15.995
1147	3793	297	0.8279	14.016
1441	2922	297	0.7666	-15.994
1441	1450	297	0.8562	-17.027
1457	2144	297	0.7925	14.016
1036	1420	298	0.8787	-9.951
1036	2072	298	0.9032	-2.016
1036	2899	298	0.9305	26.006
1019	1036	298	0.93	-26.016
1420	2072	298	0.8934	7.935
1019	2899	298	0.964	-0.009
1397	1420	298	0.7466	-71.037
1420	2899	298	0.9095	35.957
2143	3527	299	0.8431	-1.980
2143	4380	299	0.7621	-15.995
2125	3280	299	0.8832	-15.995
2125	2143	299	0.9178	-30.011
2143	3294	299	0.8147	-30.010
2125	3527	299	0.803	-31.991
1133	4380	299	0.7111	-0.463
2143	3280	299	0.7583	14.016
3280	3527	299	0.8321	-15.996
1567	3952	301	0.9856	0.000
3952	3959	301	0.9469	-17.027
1567	1657	301	0.7207	-179.079
1657	3959	301	0.7571	162.053
1567	3959	301	0.9535	-17.027
1714	2498	302	0.8518	-0.000
2798	4308	305	1.0	0.000
1040	2077	306	0.8212	-2.016
605	4010	308	0.9896	0.000
1594	2026	310	0.762	-2.016
9	3159	311	1.0	0.000
230	3760	313	0.9955	0.000
334	335	314	0.7007	-0.983
334	692	314	0.8948	-129.043
560	1583	315	0.9157	-45.058
4304	4307	316	0.7259	-2.016
2747	4307	316	0.8626	-72.021
3210	3713	317	0.7666	147.069
3210	3216	317	0.8763	-369.175
2316	4274	320	0.9471	0.000
38	2440	321	0.841	-14.016
380	804	322	0.921	-106.042
380	788	322	0.7909	-15.995
1582	1592	324	0.937	-18.011
3206	3702	326	0.893	-87.032
3211	3702	326	0.7757	75.021
3206	3211	326	0.7674	-162.053
3424	4391	327	0.7252	-2.015
2223	4468	328	0.8276	23.016
2179	3208	329	1.0	0.000
1208	1495	330	0.7344	-15.995
1200	1495	330	0.7357	-31.990
1200	1208	330	0.8656	-15.995
2444	2446	331	0.7493	-18.011
1015	2372	332	0.9619	0.020
1957	2645	333	0.8218	18.011
1192	2193	334	0.8228	30.011
1192	2201	334	0.7981	-45.058
3815	3816	335	0.8504	-104.026
1233	3815	335	0.9232	30.011
2675	3829	337	0.8525	0.000
1616	4023	341	0.9074	0.000
2625	4023	341	0.8143	121.042
1492	1493	342	1.0	0.000
1584	1718	344	0.9516	18.011
751	2098	345	0.819	-26.016
751	754	345	0.9661	-14.016
50	2996	346	0.9101	0.000
31	50	346	0.7978	-14.016
31	2996	346	0.8271	-14.016
3871	4344	348	0.7023	-201.172
3871	3884	348	0.7374	-156.101
254	3036	350	0.7029	-4.025
3036	3276	350	0.8651	-0.041
649	650	351	0.9933	-0.000
3113	3752	352	0.7059	-16.031
2344	3657	353	0.7037	-162.053
61	555	355	1.0	0.000
3640	3642	357	0.7256	-14.016
3638	3640	357	0.7436	-14.015
3642	3644	357	0.8135	-1.980
3638	3642	357	0.7983	-28.031
3638	3644	357	0.8184	-30.010
3640	3644	357	0.7443	-15.995
1161	3470	359	1.0	0.000
2164	2180	361	0.8385	-18.010
1482	2208	362	0.819	-256.118
213	4406	363	0.7685	106.029
213	2450	363	0.7962	80.985
2092	4499	365	1.0	0.000
3178	3908	366	0.7462	0.188
3908	3914	366	0.7385	-27.995
1440	2921	367	0.714	-0.000
1464	2833	368	1.0	0.000
631	2231	369	0.8041	85.052
1059	3202	370	0.7849	-42.010
2377	2776	371	0.7771	14.015
1211	3311	372	0.7784	-302.123
3886	4504	373	0.8273	-42.048
1239	1240	374	0.7556	-2.016
2272	2856	375	0.9515	-0.000
1176	1177	376	0.8259	-0.000
