DateTime	DurationMin	Animal	VO2_M	VCO2_M	VH2O_M	kcal_hr_M	RER_M	FoodInA_M	WaterInA_M	BodyMass_Mnz	PedSpeed_Mnz	PedMeters_M	PedMeters_R	AllMeters_M	AllMeters_R	XBreak_R	YBreak_R	EnviroTemp_M	EnviroRH_M	EnviroBP_M	EnviroLightlux_M	EnviroOccupancy_M	EnviroSound_M	Still_pct_M	Sleep_pct_M	WaterCons	FoodCons	food_cumulative	Group	Mouse_ID	Age	MotorActivity	DateTime_hour	condition	zt_hour	phase	kcalCons	cumulative_Kcal	tot_kcal_cons	percent_cumulative_Kcal	zt_time_binned
2021-03-05 09:37:33	60	7	2.101608	1.457921	0.2569514	0.5936939	0.6958218	3.930821	10.39652	28.50639	0.01857102	503.0653	34.5928	533.2096	35.73932	2756	2379	NA	NA	NA	NA	NA	NA	52	17.02778	0.588714000000001	0.169384	7.692258	FA	8L	15 weeks	1.14652	9	FA	12	light	0.88249064	11.4776372419	30.0195739719	0.382338445330494	13
2021-03-04 09:37:33	60	8	1.734331	1.240156	0.1200356	0.4923967	0.7113674	0.03684863	0.4528916	30.78464	0.01432994	79.16523	10.61251	90.35827	12.35653	1755	2199	NA	NA	NA	NA	NA	NA	57.38889	27.38889	0.0567747	0.03684863	0.03684863	FT	5R	15 weeks	1.74402	9	FT	12	light	0.1919813623	0.1919813623	21.70186946	0.00884630527585894	13
2021-03-05 09:37:33	60	8	1.910335	1.40712	0.1052166	0.5450943	0.7356888	2.200073	4.195566	30.84422	0.01925194	283.8387	20.66388	323.4693	21.93857	1801	1943	NA	NA	NA	NA	NA	NA	60.13889	31.66667	0.280896	0.238999	4.161147	FT	5R	15 weeks	1.27469	9	FT	12	light	1.24518479	1.4371661523	21.70186946	0.066223149805086	13
2021-03-04 09:37:33	60	9	1.821972	1.326031	0.1586832	0.518819	0.7243043	0.2183899	0.2867299	24.71706	0.01880557	71.77741	22.66226	85.62802	23.92315	2249	2169	21.2419	50.70404	101.4716	0	12.10804	21547.54	77.11111	74.75	0.0515011	0.2183899	0.2183899	FT	5B	15 weeks	1.26089	9	FT	12	light	1.137811379	1.137811379	23.0093919	0.0494498674256576	13
2021-03-05 09:37:33	60	9	2.040579	1.484258	0.1093968	0.5810106	0.7271895	2.183227	3.232399	24.85485	0.0226132	455.6135	46.16605	496.9304	46.93011	2111	1787	21.24496	49.96848	101.1497	0	12.11014	22386.61	85.86111	83.69444	0.0443319999999998	0.275092	4.091362	FT	5B	15 weeks	0.764060000000001	9	FT	12	light	1.43322932	2.571040699	23.0093919	0.111738750427385	13
2021-03-04 10:37:33	60	1	1.991118	1.386269	0.225237	0.5628126	0.7001642	0.2842796	1.136113	23.88319	0.02069745	100.0744	29.18899	107.8156	30.78571	2635	2917	23.43564	52.38512	101.34	0	11.81484	8509.631	47.30556	16.33333	0.7235166	0.27021239	0.29834681	FT	3R	15 weeks	1.59672	10	FT	13	dark	1.4078065519	1.862713586	22.49377383	0.0828101856130382	13
2021-03-05 10:37:33	60	1	1.780579	1.257393	0.1848967	0.5044763	0.7074446	2.14401	7.157703	24.88294	0.02016637	398.0294	25.82928	418.9666	26.6167	1821	1643	23.47359	51.36048	100.9496	0	11.79829	8459.271	62.22222	45.69444	0.809717999999999	0.359364	3.928656	FT	3R	15 weeks	0.787420000000001	10	FT	13	dark	1.87228644	3.735000026	22.49377383	0.166045949169215	13
2021-03-04 10:37:33	60	11	2.140343	1.476661	0.563301	0.6040967	0.6903377	6.926292	8.543509	21.39625	0.01646024	68.21072	10.92503	74.66946	11.9902	1124	1556	NA	NA	NA	NA	NA	NA	53.47222	26.55556	1.018002	0.835952	13.016632	NA	11R	15 weeks	1.06517	10	NA	13	dark	2.5914512	37.21627965	147.03780345	0.253106879841655	13
2021-03-05 10:37:33	60	11	2.399874	1.749843	0.847435	0.6835939	0.7347971	26.86164	41.21333	22.10868	0.0172144	202.3122	9.848206	224.5945	10.78189	814	1444	NA	NA	NA	NA	NA	NA	67.97222	31.80556	2.31386	1.31575	52.40753	NA	11R	15 weeks	0.933684000000001	10	NA	13	dark	4.078825	41.29510465	147.03780345	0.280846854897709	13
2021-03-04 10:37:33	60	12	2.543273	1.679889	0.3073029	0.7128599	0.6615021	0.3930362	1.254607	22.35933	0.01897277	94.74305	26.08109	105.1357	27.7173	2609	2833	NA	NA	NA	NA	NA	NA	43.08333	8.611111	0.8552928	0.2405854	0.545487	FT	6N	15 weeks	1.63621	10	FT	13	dark	1.253449934	3.616616322	25.39880731	0.1423931556257	13
2021-03-05 10:37:33	60	12	2.533139	1.726553	0.3049103	0.7135601	0.6844216	2.771853	8.806145	22.67318	0.02223449	348.8907	25.25476	378.0825	26.36395	1990	1973	NA	NA	NA	NA	NA	NA	53.19444	23.47222	0.847719000000001	0.428415	5.115291	FT	6N	15 weeks	1.10919	10	FT	13	dark	2.23204215	5.848658472	25.39880731	0.230272957332814	13
2021-03-04 10:37:33	60	13	2.181147	1.444789	0.2527958	0.6116303	0.6637707	0.2615661	1.633299	27.06709	0.02036107	77.74701	30.75932	82.98657	32.22823	1112	2581	NA	NA	NA	NA	NA	NA	46.80556	6.972222	0.6613473	0.1759311	0.3472011	FT	10N	15 weeks	1.46891	10	FT	13	dark	0.916601031	1.810079561	24.49421064	0.073898260597305	13
2021-03-05 10:37:33	60	13	2.273304	1.497882	0.2558892	0.6369448	0.6604901	2.628541	9.982744	27.37703	0.02200268	357.4796	33.01468	383.4548	34.14938	1066	2502	NA	NA	NA	NA	NA	NA	46.66667	13.58333	0.95646	0.302128	4.954954	FT	10N	15 weeks	1.1347	10	FT	13	dark	1.57408688	3.384166441	24.49421064	0.138161890200843	13
2021-03-04 10:37:33	60	14	2.007222	1.273117	0.4241628	0.5591117	0.6357427	1.807854	6.084274	0	0.0199564	76.02277	30.40222	83.78681	31.37311	2124	2243	NA	NA	NA	NA	NA	NA	47.47222	18.05556	0.854563	0.353078	3.26263	FA	9aR	15 weeks	0.970890000000001	10	FA	13	dark	1.83953638	24.0226780791	47.5324227491	0.505395616080917	13
2021-03-05 10:37:33	60	14	2.133411	1.3863	0.4590972	0.5964614	0.6509112	7.235073	19.57946	0	0.02154307	262.0902	34.31042	286.5151	35.40466	2310	2144	NA	NA	NA	NA	NA	NA	45.02778	19	0.99522	0.339100999999999	14.131045	FA	9aR	15 weeks	1.09424	10	FA	13	dark	1.76671621	25.7893942891	47.5324227491	0.542564270818455	13
2021-03-04 10:37:33	60	15	1.796694	1.30976	0.5510179	0.511762	0.7288148	2.912816	12.01139	24.39602	0.0149732	88.54351	11.52165	95.87301	12.52358	1084	1482	NA	NA	NA	NA	NA	NA	42.75	24.19444	1.99379	0.375717	5.449915	NA	12L	15 weeks	1.00193	10	NA	13	dark	1.1647227	15.98206457	43.36320207	0.368562832241969	13
2021-03-05 10:37:33	60	15	2.085342	1.540952	0.7669284	0.5953575	0.7422596	9.792089	40.0232	13.91363	0.01500186	247.415	15.05431	272.6236	16.70401	1766	2228	NA	NA	NA	NA	NA	NA	36.58333	14.44444	2.57797	0.666126	18.918052	NA	12L	15 weeks	1.6497	10	NA	13	dark	2.0649906	18.04705517	43.36320207	0.416183637473707	13
2021-03-04 10:37:33	60	16	2.040522	1.273445	0.2585043	0.5670077	0.6077011	0.8785944	2.903641	23.8222	0.02041642	67.6321	25.36205	72.16483	26.54996	1616	2283	NA	NA	NA	NA	NA	NA	51.75	14.52778	0.88607	0.7098837	1.0473051	FT	10L	15 weeks	1.18791	10	FT	13	dark	3.698494077	6.246583684	36.37134865	0.171744626357153	13
2021-03-05 10:37:33	60	16	2.134789	1.390038	0.2910458	0.5970351	0.6531387	5.05259	11.05438	23.60647	0.01880993	269.009	21.12155	283.8639	22.24615	1365	1708	NA	NA	NA	NA	NA	NA	60.69444	23.16667	0.779590000000001	0.328569000000001	9.776611	FT	10L	15 weeks	1.1246	10	FT	13	dark	1.71184449	7.958428174	36.37134865	0.218810367759074	13
2021-03-04 10:37:33	60	2	2.067692	1.39975	0.3323602	0.5818139	0.7011401	1.686199	4.423357	23.16639	0.01953581	94.52077	29.42174	108.4344	31.0386	2486	3076	NA	NA	NA	NA	NA	NA	48.02778	15.72222	0.6341	0.257714	3.114684	FA	7R	15 weeks	1.61686	10	FA	13	dark	1.34268994	18.4493171533	35.3473842633	0.521942925560557	13
2021-03-05 10:37:33	60	2	2.160945	1.434807	0.3547658	0.6061907	0.6670653	5.318251	13.85922	23.42775	0.01607389	275.0984	23.06155	314.8656	24.5639	1892	2344	NA	NA	NA	NA	NA	NA	48.83333	21.88889	0.593730000000001	0.132435	10.504067	FA	7R	15 weeks	1.50235	10	FA	13	dark	0.68998635	19.1393035033	35.3473842633	0.541463078589713	13
2021-03-04 10:37:33	60	3	1.931778	1.447893	0.4661554	0.5528703	0.7581922	1.670617	6.970376	21.90631	0.01711252	55.91981	11.45147	61.68114	12.25969	987	1393	NA	NA	NA	NA	NA	NA	51.86111	35.80556	1.30232	0.363919	2.977315	NA	9bR	15 weeks	0.80822	10	NA	13	dark	1.1281489	11.606703242	37.956455242	0.305789968214862	13
2021-03-05 10:37:33	60	3	2.01085	1.423903	0.5822991	0.5699758	0.7127908	8.306987	30.35262	22.46167	0.01800265	208.1349	16.20232	226.8801	17.33968	1760	1592	NA	NA	NA	NA	NA	NA	48.55556	23.63889	1.78604	0.116674	16.4973	NA	9bR	15 weeks	1.13736	10	NA	13	dark	0.361689399999999	11.968392642	37.956455242	0.315319029811735	13
2021-03-04 10:37:33	60	4	2.004381	1.401218	0.2266162	0.5669408	0.7135757	0.2160583	1.571846	23.40174	0.02294434	76.42404	36.80292	88.93859	37.96851	2381	2559	NA	NA	NA	NA	NA	NA	51.5	20.66667	0.8728871	0.17960576	0.25251084	FT	3B	15 weeks	1.16559	10	FT	13	dark	0.9357460096	2.574872133	22.08934237	0.116566264847114	13
2021-03-05 10:37:33	60	4	1.946401	1.341335	0.2415163	0.549257	0.6943548	2.444176	9.141747	23.60334	0.02273372	340.8909	27.89584	371.7521	28.59412	1749	1565	NA	NA	NA	NA	NA	NA	69.94444	40.58333	0.831010000000001	0.347792	4.54056	FT	3B	15 weeks	0.69828	10	FT	13	dark	1.81199632	4.386868453	22.08934237	0.198596607337568	13
2021-03-04 10:37:33	60	5	1.982291	1.443063	0.1528158	0.5644943	0.7319973	0.305063	0.2554177	28.3505	0.02213014	79.54485	27.94421	82.69232	28.59457	1346	1679	NA	NA	NA	NA	NA	NA	68.58334	37.69444	0.0263059	0.1651731	0.4449529	FT	4B	15 weeks	0.650359999999999	10	FT	13	dark	0.860551851	1.79767403	20.25983524	0.0887309303705867	13
2021-03-05 10:37:33	60	5	2.198107	1.703653	0.1948231	0.6328188	0.7767261	2.254593	3.004195	28.34936	0.02145973	426.0926	24.6926	440.431	25.35098	1338	1712	NA	NA	NA	NA	NA	NA	62.11111	32.47222	0.272679	0.319065	4.190121	FT	4B	15 weeks	0.658380000000001	10	FT	13	dark	1.66232865	3.46000268	20.25983524	0.170781382919084	13
2021-03-04 10:37:33	60	7	2.18272	1.464667	0.3893656	0.6133212	0.6725401	1.518174	3.92564	28.50745	0.01881509	197.1216	33.02992	208.8232	34.29399	2891	2567	NA	NA	NA	NA	NA	NA	51.25	15.38889	0.667761	0.203732	2.832616	FA	8L	15 weeks	1.26407	10	FA	13	dark	1.06144372	12.5390809619	30.0195739719	0.417696832527913	13
2021-03-05 10:37:33	60	7	2.1559	1.452293	0.3059366	0.6061584	0.674513	4.02867	10.76985	28.24775	0.02091499	538.0898	33.24298	569.2388	34.06024	2431	2096	NA	NA	NA	NA	NA	NA	58.61111	27.38889	0.373329999999999	0.0978490000000001	7.959491	FA	8L	15 weeks	0.817259999999997	10	FA	13	dark	0.50979329	13.0488742519	30.0195739719	0.434678862002321	13
2021-03-04 10:37:33	60	8	1.984381	1.523838	0.151268	0.5703486	0.77203	0.4320135	0.9706545	30.87273	0.01785313	95.20261	21.98796	108.0851	23.64616	2291	2652	NA	NA	NA	NA	NA	NA	47.97222	12.30556	0.5177629	0.39516487	0.46886213	FT	5R	15 weeks	1.6582	10	FT	13	dark	2.0588089727	3.495975125	21.70186946	0.161090966446169	13
2021-03-05 10:37:33	60	8	1.941973	1.460399	0.1630056	0.556111	0.7523923	2.689228	4.684685	31.2513	0.01678189	302.7078	13.95544	343.6008	15.53662	1875	1982	NA	NA	NA	NA	NA	NA	55.66667	28.13889	0.489119	0.489155	4.889301	FT	5R	15 weeks	1.58118	10	FT	13	dark	2.54849755	6.044472675	21.70186946	0.278523133048096	13
2021-03-04 10:37:33	60	9	2.003555	1.494537	0.1533061	0.5729381	0.749204	0.5170555	0.4286478	24.97616	0.0192362	104.7463	37.03091	120.1844	38.68398	3192	3201	21.23277	50.54094	101.5082	0	12.10676	21856.95	83.52778	82.41666	0.1419179	0.2986656	0.7354454	FT	5B	15 weeks	1.65307	10	FT	13	dark	1.556047776	4.127088475	23.0093919	0.179365386661957	13
2021-03-05 10:37:33	60	9	2.115578	1.600406	0.1605936	0.6064526	0.7575389	2.942813	3.530849	25.37953	0.02404592	494.2081	38.27121	536.3646	39.12109	1703	1328	21.25445	49.56567	101.1136	0	12.10549	22393.28	92.91666	91.63889	0.29845	0.759586	5.12604	FT	5B	15 weeks	0.849879999999999	10	FT	13	dark	3.95744306	8.084531535	23.0093919	0.351357896381434	13
2021-03-04 11:37:33	60	1	2.131417	1.429936	0.3081737	0.5988855	0.6716999	0.5529405	1.810184	23.74567	0.01993648	133.0728	32.62503	142.4281	34.29649	2774	3122	23.44558	53.38891	101.3257	0	11.78168	8412.011	43.58333	11.16667	0.674071	0.2686609	0.8372201	FT	3R	15 weeks	1.67146	11	FT	14	dark	1.399723289	5.134723315	22.49377383	0.228273092536914	17
2021-03-05 11:37:33	60	1	2.067196	1.39519	0.2684321	0.5813939	0.6755208	2.555802	7.872691	24.76812	0.01895839	428.8043	30.66425	450.7099	31.6423	2237	2009	23.44977	49.92903	100.9123	0	11.80566	8490.919	52.08333	29.19444	0.714988	0.411792	4.699812	FT	3R	15 weeks	0.97805	11	FT	14	dark	2.14543632	7.280159635	22.49377383	0.323652211052751	17
2021-03-04 11:37:33	60	11	2.270725	1.642438	0.6043938	0.6459277	0.7372777	9.397046	10.85702	21.89501	0.01808417	82.08215	16.08315	89.83176	17.41784	1138	1980	NA	NA	NA	NA	NA	NA	37.63889	10.58333	2.313511	2.470754	16.323338	NA	11R	15 weeks	1.33469	11	NA	14	dark	7.6593374	48.95444205	147.03780345	0.332937794916441	17
2021-03-05 11:37:33	60	11	2.331952	1.752957	0.9150198	0.6677396	0.7571409	28.78281	43.86979	22.25538	0.01686568	212.2961	11.72905	235.6491	13.05733	1195	1631	NA	NA	NA	NA	NA	NA	47.75	24.27778	2.65646	1.92117	55.64445	NA	11R	15 weeks	1.32828	11	NA	14	dark	5.955627	54.91006905	147.03780345	0.373441848025648	17
2021-03-04 11:37:33	60	12	2.515428	1.672055	0.4205883	0.7057557	0.6665174	0.670336	2.128317	22.51451	0.01987117	119.4451	26.4548	131.7072	28.42734	2712	2880	NA	NA	NA	NA	NA	NA	43.86111	10.52778	0.87371	0.2772998	1.0633722	FT	6N	15 weeks	1.97254	11	FT	14	dark	1.444731958	7.29339043	25.39880731	0.287154839240363	17
2021-03-05 11:37:33	60	12	2.613606	1.777741	0.4961533	0.7359841	0.6814655	3.028479	9.662078	22.49812	0.02206794	372.2951	25.41754	402.4142	26.23715	1825	1730	NA	NA	NA	NA	NA	NA	61.52778	31.13889	0.855932999999999	0.256626	5.800332	FT	6N	15 weeks	0.819610000000001	11	FT	14	dark	1.33702146	8.63041189	25.39880731	0.339795951229649	17
2021-03-04 11:37:33	60	13	2.274964	1.501364	0.2823802	0.6375685	0.66109	0.5307016	2.405502	26.88598	0.01901126	108.1053	29.64546	114.7504	30.9695	989	2531	NA	NA	NA	NA	NA	NA	46.91667	7.666667	0.772203	0.2691355	0.7922677	FT	10N	15 weeks	1.32404	11	FT	14	dark	1.402195955	4.786362396	24.49421064	0.195407905416788	17
2021-03-05 11:37:33	60	13	2.343634	1.564965	0.3327971	0.6580267	0.6688025	3.069568	10.98653	27.30659	0.01839289	390.8797	29.612	418.264	31.17917	1168	2623	NA	NA	NA	NA	NA	NA	36.77778	5.916667	1.003786	0.441027	5.698109	FT	10N	15 weeks	1.56717	11	FT	14	dark	2.29775067	7.084113066	24.49421064	0.289215813896504	17
2021-03-04 11:37:33	60	14	1.995587	1.280351	0.5340234	0.5568406	0.6430227	2.078324	6.915205	0	0.01777444	105.39	28.48615	114.1598	29.71877	2333	2429	NA	NA	NA	NA	NA	NA	44.55556	22.22222	0.830931000000001	0.27047	3.886178	FA	9aR	15 weeks	1.23262	11	FA	14	dark	1.4091487	27.1985429891	47.5324227491	0.572210323312732	17
2021-03-05 11:37:33	60	14	2.043729	1.33483	0.6205649	0.5718395	0.6549777	7.657096	20.55469	0	0.0186461	293.2876	30.80219	318.9854	32.14539	2569	2519	NA	NA	NA	NA	NA	NA	45.08333	14	0.97523	0.422023	14.892169	FA	9aR	15 weeks	1.3432	11	FA	14	dark	2.19873983	29.3972828191	47.5324227491	0.618468008127287	17
2021-03-04 11:37:33	60	15	2.049859	1.516311	0.5842535	0.5853321	0.7404029	3.984124	14.42827	24.36387	0.01595629	104.0223	17.67004	112.6128	19.03564	1539	2232	NA	NA	NA	NA	NA	NA	44.5	10.69444	2.41688	1.071308	6.89694	NA	12L	15 weeks	1.3656	11	NA	14	dark	3.3210548	21.36810997	43.36320207	0.492770573895951	17
2021-03-05 11:37:33	60	15	2.165465	1.636559	0.8892161	0.620648	0.7586035	10.39602	42.62104	10	0.01701017	265.3135	18.46545	292.3039	20.35364	2069	2490	NA	NA	NA	NA	NA	NA	23.91667	0	2.59784	0.603930999999999	20.188109	NA	12L	15 weeks	1.88819	11	NA	14	dark	1.8721861	23.24029607	43.36320207	0.535945109230721	17
2021-03-04 11:37:33	60	16	2.115598	1.363893	0.3998327	0.5907623	0.6465371	2.543787	3.863902	23.53254	0.0208316	94.4954	26.02066	100.1675	27.10014	1450	2064	NA	NA	NA	NA	NA	NA	50.41667	25.41667	0.960261	1.6651926	3.4223814	FT	10L	15 weeks	1.07948	11	FT	14	dark	8.675653446	16.63408162	36.37134865	0.457340248228601	17
2021-03-05 11:37:33	60	16	2.229674	1.447625	0.4144839	0.623293	0.6528562	5.326307	11.82607	23.40744	0.01895014	289.3167	20.28271	305.1667	21.0769	1282	1704	NA	NA	NA	NA	NA	NA	52.44444	26.19444	0.77169	0.273717	10.378897	FT	10L	15 weeks	0.794189999999997	11	FT	14	dark	1.42606557	18.06014719	36.37134865	0.496548735758799	17
2021-03-04 11:37:33	60	2	2.113519	1.37563	0.3612132	0.5910495	0.652088	1.996423	4.921186	22.93675	0.01714989	122.1345	28.08047	137.6474	29.80454	2662	3108	NA	NA	NA	NA	NA	NA	43.77778	13.77778	0.497828999999999	0.310224	3.682622	FA	7R	15 weeks	1.72407	11	FA	14	dark	1.61626704	20.7555705433	35.3473842633	0.587188301931858	17
2021-03-05 11:37:33	60	2	2.134101	1.348451	0.3873381	0.5941126	0.6326611	5.529021	14.48088	23.38363	0.01675891	298.5789	23.1813	339.8163	24.62854	2130	2394	NA	NA	NA	NA	NA	NA	53.19444	20.63889	0.62166	0.21077	10.847272	FA	7R	15 weeks	1.44724	11	FA	14	dark	1.0981117	21.8536822433	35.3473842633	0.618254580891009	17
2021-03-04 11:37:33	60	3	2.053713	1.50124	0.4918515	0.5852433	0.7317354	2.348397	9.186989	22.23625	0.01957883	70.95925	16.85125	77.75392	17.92337	1340	1651	NA	NA	NA	NA	NA	NA	39.25	14.41667	2.216613	0.67778	4.019014	NA	9bR	15 weeks	1.07212	11	NA	14	dark	2.101118	14.069510642	37.956455242	0.37067504202636	17
2021-03-05 11:37:33	60	3	2.089349	1.435849	0.6756304	0.5893303	0.6903448	8.745581	32.31421	22.45815	0.01704401	222.8671	14.41084	242.8862	15.70807	1472	1746	NA	NA	NA	NA	NA	NA	37.86111	20.61111	1.96159	0.438594	17.052568	NA	9bR	15 weeks	1.29723	11	NA	14	dark	1.3596414	15.429152042	37.956455242	0.406496126775483	17
2021-03-04 11:37:33	60	4	2.160604	1.410544	0.3742487	0.6045002	0.6538644	0.437113	2.301893	23.33779	0.02102493	108.4186	29.19418	122.086	30.58325	2301	2384	NA	NA	NA	NA	NA	NA	55.80556	20.33333	0.730047	0.2210547	0.6531713	FT	3B	15 weeks	1.38907	11	FT	14	dark	1.151694987	5.53856344	22.08934237	0.250734646021968	17
2021-03-05 11:37:33	60	4	2.115047	1.32007	0.3738272	0.587724	0.6263196	2.660147	9.864478	23.27843	0.02383385	367.0848	27.73471	398.614	28.48047	1455	1578	NA	NA	NA	NA	NA	NA	68.77778	38.16667	0.722731	0.215971	5.104323	FT	3B	15 weeks	0.745760000000001	11	FT	14	dark	1.12520891	6.66377235	22.08934237	0.301673641450286	17
2021-03-04 11:37:33	60	5	2.085619	1.483315	0.1437154	0.5915982	0.7194496	0.4619598	0.4045564	28.40468	0.02148071	110.4151	29.43291	114.2531	30.07632	1496	1813	NA	NA	NA	NA	NA	NA	65.63889	22.30556	0.1491387	0.1568968	0.7670228	FT	4B	15 weeks	0.643409999999999	11	FT	14	dark	0.817432328	4.277435008	20.25983524	0.211128815083098	17
2021-03-05 11:37:33	60	5	2.116638	1.526979	0.2662295	0.6018307	0.7238432	2.771216	3.288056	28.51278	0.01976394	448.9002	18.62973	464.0378	19.46426	1203	1465	NA	NA	NA	NA	NA	NA	69.88889	48.33333	0.283861	0.516623	5.025809	FT	4B	15 weeks	0.834530000000001	11	FT	14	dark	2.69160583	6.969040838	20.25983524	0.343983095392635	17
2021-03-04 11:37:33	60	7	1.887558	1.197314	0.3908041	0.5257857	0.6348935	1.658383	4.396323	28.38372	0.01244701	220.4403	11.71198	233.3989	12.7563	1663	1373	NA	NA	NA	NA	NA	NA	70.02778	47.5	0.470683	0.140209	3.176557	FA	8L	15 weeks	1.04432	11	FA	14	dark	0.73048889	13.7793631419	30.0195739719	0.459012614729251	17
2021-03-05 11:37:33	60	7	2.013355	1.285781	0.3594497	0.5614024	0.6383554	4.196101	11.25725	28.31876	0.01545402	567.9617	28.69592	600.1437	29.98224	2449	2111	NA	NA	NA	NA	NA	NA	50.94444	15.75	0.487400000000001	0.167431	8.224771	FA	8L	15 weeks	1.28632	11	FA	14	dark	0.872315509999998	14.6516786519	30.0195739719	0.488070838900472	17
2021-03-04 11:37:33	60	8	1.966282	1.458019	0.195012	0.5617011	0.7432356	0.7583291	1.519334	31.02716	0.01691776	117.4767	18.94253	132.0414	21.00285	2632	2678	NA	NA	NA	NA	NA	NA	48.63889	9	0.5486795	0.3263156	1.1903426	FT	5R	15 weeks	2.06032	11	FT	14	dark	1.700104276	7.744576951	21.70186946	0.356862203289652	17
2021-03-05 11:37:33	60	8	1.894873	1.376804	0.2066392	0.5394263	0.7256273	2.982037	5.082104	31.44445	0.01644197	311.545	10.15652	353.8181	11.29852	1476	1393	NA	NA	NA	NA	NA	NA	67.36111	44.44444	0.397419	0.292809	5.671265	FT	5R	15 weeks	1.142	11	FT	14	dark	1.52553489	9.270111841	21.70186946	0.427157294355967	17
2021-03-04 11:37:33	60	9	2.146904	1.605284	0.1553455	0.6141836	0.7494158	0.6061594	0.6430094	24.9852	0.02157667	142.4591	36.9089	159.3269	38.30489	2693	2676	21.25061	51.36787	101.4933	0	12.10738	22273.74	84.08334	84.08334	0.2143616	0.0891039	1.1232149	FT	5B	15 weeks	1.39599	11	FT	14	dark	0.464231319	8.548762854	23.0093919	0.371533628144254	17
2021-03-05 11:37:33	60	9	2.081761	1.558465	0.2160916	0.5956728	0.7500062	3.142917	3.935447	25.4884	0.02296889	531.7633	41.00519	574.6971	41.81866	2003	1560	21.24713	48.31415	101.0753	0	12.11003	22335.79	82.97222	82.36111	0.404598	0.200104	6.08573	FT	5B	15 weeks	0.813470000000002	11	FT	14	dark	1.04254184	9.591304694	23.0093919	0.416843032431466	17
2021-03-04 12:37:33	60	1	2.086653	1.377037	0.3646035	0.58479	0.6636328	0.7729881	2.463726	23.81822	0.01857488	163.6765	28.62128	174.7412	30.16245	2687	3023	23.43676	53.44064	101.3698	0	11.82597	8402.232	46.25	12.83333	0.653542	0.2200476	1.3259286	FT	3R	15 weeks	1.54117	12	FT	15	dark	1.146447996	8.426607631	22.49377383	0.374619558935967	17
2021-03-05 12:37:33	60	1	2.016684	1.355754	0.3171461	0.566833	0.673331	2.845042	8.493122	24.83223	0.01989863	459.7515	26.16086	482.5883	26.88086	1850	1830	23.42926	50.3631	100.8244	0	11.78854	8479.293	65.44444	46.91667	0.620431	0.28924	5.400844	FT	3R	15 weeks	0.719999999999999	12	FT	15	dark	1.5069404	9.933548031	22.49377383	0.441613226223143	17
2021-03-04 12:37:33	60	12	2.440989	1.624218	0.5268256	0.6849794	0.6663296	1.010368	3.118012	22.595	0.01923677	145.3267	23.71443	159.3481	25.47336	2570	2785	NA	NA	NA	NA	NA	NA	44.27778	10.94444	0.989695	0.340032	1.680704	FT	6N	15 weeks	1.75893	12	FT	15	dark	1.77156672	10.40197861	25.39880731	0.409545947691195	17
2021-03-05 12:37:33	60	12	2.480232	1.690899	0.5581337	0.6986838	0.6834869	3.727032	10.61267	22.47998	0.02035716	397.9811	22.9057	428.9267	23.79272	1873	1868	NA	NA	NA	NA	NA	NA	60.63889	35.44444	0.950592	0.698553	6.755511	FT	6N	15 weeks	0.88702	12	FT	15	dark	3.63946113	14.04143974	25.39880731	0.552838547441226	17
2021-03-04 12:37:33	60	13	2.190577	1.432675	0.3892481	0.6130562	0.6549496	0.8553482	3.278596	27.09742	0.01863645	136.266	26.99039	144.2147	28.39758	951	2672	NA	NA	NA	NA	NA	NA	44.91667	9.5	0.873094	0.3246466	1.3860498	FT	10N	15 weeks	1.40719	12	FT	15	dark	1.691408786	8.775521852	24.49421064	0.358269224551749	17
2021-03-05 12:37:33	60	13	2.279853	1.524614	0.3551439	0.6402675	0.6690912	3.408437	11.92755	27.41877	0.01851069	416.7194	21.62048	445.4944	23.03955	744	2145	NA	NA	NA	NA	NA	NA	41.69444	11.80556	0.94102	0.338869	6.478005	FT	10N	15 weeks	1.41907	12	FT	15	dark	1.76550749	10.541029342	24.49421064	0.430347786949545	17
2021-03-04 12:37:33	60	14	1.758505	1.114951	0.5794309	0.4898041	0.634527	2.349988	7.474355	0	0.01746055	121.2724	3.267067	130.9779	3.771881	415	533	NA	NA	NA	NA	NA	NA	84.33334	80.52778	0.55915	0.271664	4.428312	FA	9aR	15 weeks	0.504814	12	FA	15	dark	1.41536944	30.8126522591	47.5324227491	0.648244934236671	17
2021-03-05 12:37:33	60	14	1.809764	1.189121	0.6080841	0.5068469	0.6607991	7.861514	21.2645	0	0.01750249	316.7069	8.96402	343.3797	9.341888	849	885	NA	NA	NA	NA	NA	NA	83.13889	71.52778	0.709810000000001	0.204418	15.51861	FA	9aR	15 weeks	0.377868000000001	12	FA	15	dark	1.06501778	31.8776700391	47.5324227491	0.670651067111945	17
2021-03-04 12:37:33	60	15	2.034377	1.501442	0.6953487	0.5806846	0.7388048	4.2853	16.61185	24.05945	0.015845	122.6808	19.04058	132.6706	20.42129	1459	2462	NA	NA	NA	NA	NA	NA	50.13889	15.05556	2.18358	0.301176	8.269424	NA	12L	15 weeks	1.38071	12	NA	15	dark	0.933645600000001	24.17394167	43.36320207	0.557475936186094	17
